1,1,804,-474,1368,497,-1196,-631,656,1314,28
1,1,565,-805,1800,352,-1065,-597,1051,1305,29
1,1,513,-904,2204,220,-797,-382,1436,1226,30
1,1,468,-889,2322,382,-854,-84,1530,1169,31
1,1,1226,-436,1855,-33,72,176,1265,973,32
1,1,1847,-687,1670,21,301,128,1583,844,33
1,1,847,-492,1443,97,610,252,744,809,34
1,1,964,-667,1588,-51,1068,358,973,872,35
1,1,937,-508,1104,-204,1686,567,534,1056,36
1,1,3502,-92,1037,-727,1743,562,2653,1238,37
1,1,6138,617,2111,-1037,1743,472,5520,1407,38
1,1,3235,2372,240,-504,1743,453,3018,1500,39
1,1,461,1300,-3657,148,1265,324,2908,1462,40
1,1,844,131,481,352,-1109,-83,19,1170,43
1,1,405,81,495,562,-1341,-318,355,1233,44
1,1,638,-364,334,614,-1215,-391,193,1270,45
1,1,497,-689,126,205,-883,-433,141,1217,46
1,1,59,-845,460,-115,-723,-390,36,1139,47
1,1,-192,-480,561,-210,-476,-256,237,1027,48
1,1,-352,-248,636,42,-367,0,231,895,49
1,1,-402,-583,457,207,-190,261,157,793,50
1,1,-413,-620,295,177,139,418,198,729,51
1,1,-293,-747,-97,110,557,505,191,735,52
1,1,-191,-279,-469,80,821,814,421,819,53
1,1,189,61,-815,-203,1120,1267,161,996,54
1,1,1028,910,-2034,-386,1080,1216,1453,1131,55
1,1,907,2220,-2564,-307,742,1008,2510,1162,56
1,1,434,1952,-1633,72,508,712,1581,1105,57
1,1,377,1555,-1224,105,744,762,1014,1098,58
1,1,1927,1179,-1154,-314,986,956,1536,1160,59
1,1,2846,1444,-990,-572,461,902,2341,1160,60
1,1,1887,1449,-415,-717,222,617,1415,1122,61
1,1,1487,1581,-135,-564,72,391,1174,1036,62
1,1,1320,1473,-17,-216,-52,253,977,896,63
1,1,1099,1162,48,65,-158,159,600,763,64
1,1,879,919,14,154,-147,114,968,659,65
1,1,1272,1559,-1803,366,74,140,1701,200,1
1,1,1728,1501,-1753,205,-213,127,1883,224,2
1,1,1895,1894,-1238,17,-484,12,1951,276,3
1,1,2147,2180,-441,30,-571,-134,2091,338,4
1,1,2289,2068,-115,97,-551,-335,2086,401,5
1,1,2574,1778,340,143,-532,-502,2146,469,6
1,1,2695,1401,558,108,-505,-745,2088,557,7
1,1,2768,1438,681,90,-293,-967,2192,648,8
1,1,3054,1745,961,304,22,-1061,2646,739,9
1,1,3231,1329,1008,375,49,-1022,2636,809,10
1,1,2662,1168,816,204,-10,-1077,2019,866,11
1,1,2011,953,820,183,214,-1034,1371,907,12
1,1,2214,289,426,132,245,-940,1273,922,13
1,1,1615,-296,203,13,31,-913,654,920,14
1,1,1784,-914,-577,163,195,-740,1085,892,15
1,1,2466,-2937,-1296,96,100,-477,3048,813,16
1,1,1336,-5142,-1566,13,-117,-268,4538,709,17
1,1,1145,-3858,-1085,146,4,293,3168,632,18
1,1,1182,-2318,-804,124,14,623,1723,633,19
1,1,1184,-1119,-445,-61,-10,744,688,655,20
1,1,1301,229,-178,-96,-40,751,332,676,21
1,1,1397,1232,364,-330,-59,698,897,695,22
1,1,1046,1603,921,-171,-21,623,1124,685,23
1,1,1180,1502,780,-194,110,695,1063,694,24
1,1,1255,873,762,-531,125,464,708,698,25
1,1,1025,998,910,-590,96,392,695,701,26
1,1,1184,992,715,-499,188,498,702,707,27
1,1,1429,969,358,-559,274,536,763,729,28
1,1,1834,1160,361,-628,395,506,1199,763,29
1,1,1976,1514,50,-488,362,554,1489,775,30
1,1,2382,1778,-357,-321,238,667,1993,775,31
1,1,2435,1468,-286,-372,-134,566,1857,758,32
1,1,1862,1617,-99,-430,-284,448,1468,743,33
1,1,1544,1656,-38,-265,-190,378,1264,694,34
1,1,1178,1319,-97,-75,-93,265,771,613,35
1,1,1175,990,-276,-12,69,187,561,530,36
1,1,1115,833,-316,-57,121,142,427,463,37
1,1,1066,866,-282,-114,152,98,402,413,38
1,1,1026,861,-127,-79,92,22,345,355,39
1,1,935,734,-82,-10,15,-35,191,292,40
1,1,890,552,-83,-4,-21,-41,50,242,41
1,1,853,479,-101,-68,-35,-29,16,210,42
1,1,899,531,-88,-134,-21,-38,47,196,43
1,1,903,578,-57,-128,-28,-52,73,185,44
1,1,922,596,-81,-77,-42,-63,100,169,45
1,1,951,468,-148,-39,-60,-74,70,155,46
1,1,953,377,-155,-43,-100,-73,36,150,47
1,1,978,415,-120,-40,-118,-66,69,148,48
1,1,953,413,-88,-20,-116,-78,42,147,49
1,1,939,375,-68,0,-88,-98,13,143,50
1,1,912,342,-68,20,-50,-110,23,139,51
1,1,899,307,-73,39,-13,-105,47,134,52
1,1,974,300,-85,44,10,-81,22,125,53
1,1,971,291,-98,33,13,-64,18,115,54
1,1,934,281,-78,12,2,-62,21,104,55
1,1,888,310,-58,19,6,-50,57,94,56
1,1,924,328,-79,44,12,-24,16,85,57
1,1,920,328,-102,43,13,-20,17,78,58
1,1,892,368,-114,43,20,-17,28,72,59
1,1,905,397,-166,70,39,-16,2,74,60
1,1,918,368,-217,99,43,-19,12,81,61
1,1,897,318,-269,98,46,-16,11,86,62
1,1,911,307,-297,62,39,-5,6,84,63
1,1,922,334,-292,10,16,2,23,70,64
1,1,916,384,-234,-26,-10,6,20,62,65
1,1,472,2290,439,-341,-1,-453,1378,243,1
1,1,349,2866,902,-452,134,-654,2024,356,2
1,1,395,2919,1383,-417,400,-748,2254,473,3
1,1,706,3112,1720,-289,519,-750,2625,570,4
1,1,942,2860,1855,-198,575,-746,2536,648,5
1,1,1067,2559,1782,-213,637,-749,2295,720,6
1,1,1296,1826,1369,-306,682,-756,1624,788,7
1,1,1143,1032,772,-305,658,-701,722,832,8
1,1,1212,525,461,-268,627,-584,398,845,9
1,1,1125,154,64,-235,510,-460,137,821,10
1,1,968,-41,-255,-231,428,-336,1,775,11
1,1,976,6,-388,-163,344,-209,50,707,12
1,1,1223,-48,-507,-89,230,-122,324,620,13
1,1,1300,-152,-629,-60,124,-50,452,525,14
1,1,1420,-190,-628,-37,-6,30,564,430,15
1,1,1499,-203,-567,-20,-186,97,615,386,16
1,1,1498,-108,-387,5,-389,178,550,394,17
1,1,1585,95,-58,63,-600,272,588,447,18
1,1,1815,441,417,146,-798,376,913,536,19
1,1,2313,961,970,242,-948,535,1685,652,20
1,1,3209,1662,1555,295,-1018,724,2934,778,21
1,1,4481,2379,1949,195,-1056,755,4434,885,22
1,1,6128,3465,2640,132,-1092,813,6518,981,23
1,1,6958,4528,3687,266,-1275,915,8083,1103,24
1,1,5928,3688,3181,197,-1411,716,6672,1201,25
1,1,5105,2725,2536,-70,-1276,448,5318,1232,26
1,1,4278,2091,2008,-223,-1033,195,4167,1200,27
1,1,3853,1853,1475,-169,-719,116,3522,1109,28
1,1,3586,1602,1264,31,-621,135,3125,1015,29
1,1,3023,1154,1169,128,-798,72,2440,974,30
1,1,2528,890,1176,94,-959,22,1926,971,31
1,1,1895,835,1068,109,-984,0,1329,975,32
1,1,1259,801,917,231,-847,23,751,956,33
1,1,889,702,774,385,-637,69,371,914,34
1,1,582,523,762,479,-515,74,92,872,35
1,1,252,406,769,435,-387,83,94,815,36
1,1,334,334,1165,269,-293,50,257,732,37
1,1,124,503,1575,0,-245,156,658,644,38
1,1,-399,879,1704,-259,-33,81,958,569,39
1,1,-62,940,1603,-284,358,-143,859,551,40
1,1,542,959,1296,-128,707,-226,700,591,41
1,1,1028,756,1082,-27,840,-211,673,646,42
1,1,1873,899,834,-123,977,-190,1238,717,43
1,1,2552,1249,810,-252,1037,-211,1954,791,44
1,1,3414,1786,1088,-384,1127,-298,3003,878,45
1,1,4335,2642,1824,-543,1204,-384,4394,977,46
1,1,5060,3289,2664,-534,1404,-344,5596,1090,47
1,1,5642,3613,3347,-320,1326,-428,6489,1158,48
1,1,5170,2767,3416,-276,1419,-465,5786,1230,49
1,1,4467,2833,3675,-371,1271,-424,5440,1262,50
1,1,3990,3097,3615,-168,1143,-387,5211,1253,51
1,1,3330,2004,3042,-166,1094,-416,3935,1239,52
1,1,2500,1600,2164,-298,925,-396,2673,1201,53
1,1,1930,1402,1388,-231,787,-299,1759,1135,54
1,1,1559,976,766,-79,638,-221,992,1044,55
1,1,1207,551,360,-50,468,-220,374,939,56
1,1,951,313,182,-68,322,-203,17,828,57
1,1,928,173,173,-83,269,-175,40,728,58
1,1,633,50,-113,-32,128,-103,355,616,59
1,1,558,-79,-326,-40,142,-6,348,522,60
1,1,542,-141,-445,-41,122,84,284,448,61
1,1,573,-132,-459,-21,8,151,254,389,62
1,1,567,-84,-400,8,-150,192,301,360,63
1,1,532,18,-284,35,-304,245,396,366,64
1,1,582,161,-94,73,-427,312,610,399,65
1,1,381,2100,72,-42,-59,-406,1135,204,1
1,1,555,2039,169,-57,77,-481,1119,261,2
1,1,610,1999,130,-110,102,-549,1094,323,3
1,1,758,1897,186,-190,145,-612,1051,389,4
1,1,771,1446,184,-288,132,-659,649,458,5
1,1,566,1072,212,-333,221,-642,230,517,6
1,1,538,589,20,-229,299,-544,202,546,7
1,1,742,-121,-292,-218,277,-361,193,537,8
1,1,685,-344,-282,-314,65,-300,183,518,9
1,1,492,-102,-20,-275,75,-244,497,489,10
1,1,1140,-19,-143,254,40,-71,149,444,11
1,1,1006,-1012,-327,-109,66,58,463,383,12
1,1,820,-241,477,-373,-36,-15,21,382,13
1,1,620,407,514,-39,-179,62,97,344,14
1,1,443,192,-69,46,-237,157,512,332,15
1,1,425,313,171,-149,-360,175,445,351,16
1,1,-49,848,1058,-108,-205,228,356,346,17
1,1,-124,1420,1258,-93,-277,253,901,354,18
1,1,-626,1806,1732,-96,-293,175,1579,354,19
1,1,-944,1873,1879,-67,-246,109,1816,338,20
1,1,-1028,1976,1864,-59,-129,46,1904,300,21
1,1,-1029,1914,1793,-23,-56,-3,1817,252,22
1,1,-960,1832,1870,14,13,-45,1788,211,23
1,1,-747,1681,1713,46,49,-85,1513,190,24
1,1,-560,1531,1573,57,75,-137,1265,185,25
1,1,-363,1371,1414,84,119,-159,1002,191,26
1,1,-118,1195,1170,99,141,-168,676,201,27
1,1,66,961,929,113,123,-158,338,206,28
1,1,131,722,699,132,89,-121,13,205,29
1,1,171,496,537,108,65,-104,249,196,30
1,1,253,381,445,80,55,-110,361,186,31
1,1,277,250,342,84,55,-110,493,178,32
1,1,156,109,203,68,61,-104,721,170,33
1,1,79,0,125,67,91,-79,852,164,34
1,1,88,-77,-32,48,97,-57,878,155,35
1,1,82,-125,-32,23,89,-41,847,144,36
1,1,103,-203,-14,-13,67,-20,771,129,37
1,1,124,-164,34,-57,39,-2,791,117,38
1,1,129,3,88,-67,23,27,843,109,39
1,1,102,100,79,-53,37,68,836,105,40
1,1,107,155,98,-57,61,112,787,112,41
1,1,321,204,165,-74,11,163,585,125,42
1,1,163,221,208,-83,-71,215,655,148,43
1,1,94,497,246,-63,-78,274,437,177,44
1,1,344,691,137,99,-54,337,216,212,45
1,1,429,657,132,234,-70,383,204,261,46
1,1,365,1057,194,379,-104,472,134,331,47
1,1,650,1164,55,473,-73,601,334,418,48
1,1,947,1308,-32,459,-124,594,615,487,49
1,1,934,1374,-71,461,-63,573,662,537,50
1,1,1213,1601,-205,467,91,632,1019,588,51
1,1,961,1770,-289,350,74,675,1034,623,52
1,1,1447,1486,-700,86,24,482,1189,596,53
1,1,1235,1308,-535,-188,-19,283,876,545,54
1,1,1015,1184,-460,-391,-74,222,625,527,55
1,1,959,1115,-49,-483,-154,165,471,528,56
1,1,867,1100,103,-352,-203,102,404,506,57
1,1,739,948,176,-206,-157,60,214,457,58
1,1,706,826,154,-79,-88,31,97,390,59
1,1,672,738,110,-9,-7,14,4,316,60
1,1,754,684,30,7,59,13,18,264,61
1,1,855,684,-52,10,64,-2,96,224,62
1,1,844,697,-83,32,58,-34,97,194,63
1,1,777,557,-311,94,120,-83,5,190,64
1,1,1001,394,-364,139,236,-132,175,213,65
1,1,1544,1899,-1957,598,123,-46,2133,464,1
1,1,2163,1917,-1955,593,-127,-143,2489,496,2
1,1,2864,2081,-1994,623,-206,-210,3063,534,3
1,1,4114,2056,-1935,600,-293,-246,3989,569,4
1,1,5211,2190,-1252,590,-612,-225,4789,631,5
1,1,5549,2420,-117,624,-1011,-163,5054,745,6
1,1,5087,2200,283,627,-1060,-227,4549,846,7
1,1,4427,2041,352,668,-907,-184,3887,905,8
1,1,3849,1625,445,607,-940,-127,3201,949,9
1,1,3144,1371,350,549,-897,-90,2447,970,10
1,1,2473,1264,408,555,-789,-40,1807,969,11
1,1,2023,1172,359,614,-626,-12,1365,950,12
1,1,1705,1025,351,683,-528,33,1020,933,13
1,1,1393,801,392,663,-496,46,653,912,14
1,1,1082,568,301,609,-419,31,258,877,15
1,1,977,477,184,517,-300,78,102,822,16
1,1,864,536,186,436,-312,118,33,767,17
1,1,900,722,468,448,-353,123,245,730,18
1,1,870,690,764,515,-342,175,347,712,19
1,1,954,405,766,418,-347,281,288,692,20
1,1,1317,123,1109,192,-433,351,726,671,21
1,1,777,624,1269,280,-148,281,613,622,22
1,1,331,795,719,909,417,40,121,697,23
1,1,1581,375,456,1329,692,-98,687,858,24
1,1,1485,17,-74,1171,766,-31,486,966,25
1,1,1161,645,-748,809,1065,92,524,1041,26
1,1,1808,1436,-1336,537,1257,135,1667,1107,27
1,1,2287,1548,-1676,573,1160,180,2230,1147,28
1,1,1270,1050,-1542,599,1132,37,1256,1173,29
1,1,2167,1145,-1279,456,1388,24,1764,1231,30
1,1,2951,814,-2248,527,1652,-114,2797,1332,31
1,1,3094,463,-2198,563,960,-175,2823,1291,32
1,1,2582,235,-1769,270,584,-133,2138,1164,33
1,1,2235,630,-1119,251,414,-244,1577,1039,34
1,1,2143,691,-352,570,234,-324,1278,970,35
1,1,2058,296,-9,776,118,-383,1079,951,36
1,1,2085,98,-281,692,182,-476,1106,932,37
1,1,2022,-71,-143,596,69,-502,1028,902,38
1,1,1674,-182,-28,571,-48,-447,684,867,39
1,1,1415,-302,-125,465,-61,-340,452,809,40
1,1,1237,-243,-234,246,-33,-267,282,720,41
1,1,1132,3,-188,94,-19,-209,147,622,42
1,1,1021,171,-138,62,-31,-166,44,533,43
1,1,946,222,-136,66,-29,-128,18,456,44
1,1,900,181,-169,46,-30,-110,66,389,45
1,1,838,178,-147,14,-27,-95,130,331,46
1,1,771,217,-129,13,-3,-64,188,277,47
1,1,750,194,-137,-3,29,-45,213,232,48
1,1,746,170,-152,-55,46,-34,219,202,49
1,1,666,267,-173,-90,56,1,261,182,50
1,1,663,419,-283,-80,116,44,166,175,51
1,1,725,526,-322,-61,120,48,48,169,52
1,1,667,602,-370,-42,140,26,28,164,53
1,1,701,567,-449,7,217,25,7,175,54
1,1,793,532,-487,41,205,44,71,182,55
1,1,818,549,-555,43,170,54,130,182,56
1,1,843,521,-604,32,125,52,160,174,57
1,1,871,514,-573,-2,71,55,162,157,58
1,1,867,547,-504,-42,18,53,142,139,59
1,1,821,582,-422,-67,-18,41,91,127,60
1,1,796,592,-334,-73,-19,27,46,118,61
1,1,797,578,-296,-59,-9,20,28,106,62
1,1,825,541,-256,-57,-12,15,19,97,63
1,1,829,512,-221,-80,-25,10,0,94,64
1,1,754,530,-183,-88,-26,8,64,94,65
