Count,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Ema_Acc,Ema_Gyr,Activity
20,939,-338,613,317,-162,114,171,531,0
21,1169,-539,690,187,-257,288,460,510,0
22,1217,-241,867,58,-315,465,513,521,0
23,1810,283,1119,134,-241,667,1146,561,0
24,2045,571,1111,242,-202,885,1396,636,0
25,2535,1267,1095,279,-48,1028,2038,722,0
26,3348,1965,1090,172,69,1164,3032,813,0
27,3072,2713,1389,328,73,1023,3327,866,0
28,2631,2845,1349,660,350,863,3103,921,0
29,2454,2506,952,856,760,800,2634,1016,0
30,2942,2211,691,829,1000,629,2744,1101,0
31,2924,2107,596,881,899,395,2653,1145,0
32,3260,1707,588,1036,875,114,2726,1188,0
33,3279,1116,659,1166,698,-176,2525,1224,0
34,3237,718,565,1142,572,-419,2363,1248,0
35,3032,329,321,1036,518,-608,2066,1260,0
36,2715,-131,-49,820,409,-686,1718,1237,0
37,1985,-423,-324,469,228,-589,1055,1146,0
38,1390,-361,-336,117,125,-413,474,1006,0
39,1048,-161,-228,-66,61,-299,84,867,0
40,760,-47,-150,-123,42,-235,223,747,0
41,560,15,-121,-89,72,-164,426,638,0
42,514,122,-100,-16,93,-66,462,533,0
43,507,258,-97,64,88,38,422,449,0
44,500,498,-82,97,77,134,289,396,0
45,458,734,24,222,84,185,134,377,0
46,475,626,-66,320,117,182,211,378,0
47,494,431,-333,192,155,142,264,359,0
48,555,477,-401,-28,168,94,165,326,0
49,601,549,-377,-149,150,54,102,304,0
50,648,572,-368,-173,128,37,60,287,0
51,711,548,-392,-136,102,56,20,265,0
52,779,490,-420,-112,53,94,11,243,0
53,827,481,-395,-137,-19,125,35,232,0
54,823,535,-308,-179,-70,133,28,232,0
55,811,586,-236,-219,-84,134,28,239,0
56,801,656,-174,-248,-85,137,49,250,0
57,814,768,-129,-236,-76,149,126,258,0
58,816,814,-125,-205,-72,160,159,260,0
59,810,855,-112,-190,-81,159,183,260,0
60,802,879,-88,-166,-100,141,193,256,0
61,802,816,-62,-158,-118,115,145,250,0
62,805,799,-28,-165,-128,95,134,246,0
63,809,804,20,-141,-130,83,140,238,0
64,802,766,40,-104,-123,82,109,226,0
65,787,720,26,-83,-102,83,121,212,0
1,1290,1928,-710,-18,80,103,1425,251,0
2,1576,2474,-578,127,-42,-25,1989,228,0
3,2160,2480,-491,409,-166,-197,2325,279,0
4,3016,2105,-667,448,-242,-355,2737,347,0
5,3989,2443,-480,303,-336,-446,3702,405,0
6,4994,2713,-157,286,-371,-605,4685,477,0
7,6021,2437,370,395,-420,-876,5506,591,0
8,6783,2013,843,572,-558,-1023,6125,732,0
9,6489,1483,1258,721,-669,-939,5774,857,0
10,5434,1044,1473,813,-755,-705,4726,949,0
11,4068,672,1338,751,-789,-489,3334,998,0
12,3136,376,1204,613,-747,-353,2380,1004,0
13,2292,209,989,501,-603,-249,1505,967,0
14,1837,176,754,442,-440,-97,993,900,0
15,1550,203,561,395,-352,70,660,826,0
16,1409,278,508,409,-319,164,523,770,0
17,1185,335,512,493,-321,231,333,742,0
18,1016,293,432,591,-252,318,142,737,0
19,1301,145,358,606,-191,393,357,739,0
20,1507,57,404,488,-287,481,561,739,0
21,1762,115,581,297,-380,562,858,739,0
22,2127,216,887,121,-482,602,1314,747,0
23,2384,436,1385,57,-533,643,1791,765,0
24,2370,882,1577,226,-327,705,1980,774,0
25,2654,1006,1479,528,1,878,2200,824,0
26,3331,919,1162,451,270,1108,2645,904,0
27,4393,1412,1554,165,236,1108,3868,952,0
28,3228,2314,1236,184,219,938,3159,958,0
29,3506,2235,1108,368,595,848,3302,986,0
30,3359,2633,1176,598,603,880,3427,1033,0
31,3629,2275,195,676,887,760,3287,1096,0
32,3707,2178,0,718,715,351,3299,1091,0
33,3335,1824,100,1007,482,167,2802,1098,0
34,2873,1149,607,1286,344,-68,2153,1145,0
35,2632,413,830,1500,325,-417,1790,1234,0
36,2720,-325,495,1417,286,-701,1783,1308,0
37,2404,-821,-66,970,131,-758,1541,1294,0
38,1374,-1215,-434,268,-25,-581,884,1163,0
39,754,-735,-190,-319,45,-326,69,1022,0
40,647,-162,27,-448,59,-73,332,909,0
41,621,141,20,-394,63,29,362,807,0
42,610,354,-2,-251,36,69,294,698,0
43,645,475,44,-86,-7,92,197,583,0
44,648,500,91,61,-66,117,176,496,0
45,654,465,119,142,-85,148,188,441,0
46,655,432,92,140,-60,177,209,399,0
47,675,417,21,67,-10,189,206,359,0
48,750,450,-30,-24,37,188,124,326,0
49,843,530,-46,-82,51,196,3,304,0
50,889,626,-77,-78,53,214,90,290,0
51,910,708,-128,-48,60,237,160,282,0
52,939,729,-179,-38,51,237,202,274,0
53,961,724,-203,-64,9,202,220,262,0
54,960,754,-166,-110,-41,163,231,249,0
55,914,761,-97,-143,-80,133,193,241,0
56,888,741,-19,-173,-97,105,156,238,0
57,847,765,42,-179,-89,87,142,234,0
58,828,797,66,-146,-64,81,151,223,0
59,818,821,58,-85,-36,73,160,201,0
60,833,790,30,-26,-24,57,148,174,0
61,831,709,6,-5,-21,36,92,148,0
62,832,644,-8,-18,-18,18,52,124,0
63,841,601,-3,-41,-20,5,33,108,0
64,838,593,18,-48,-21,1,26,97,0
65,823,602,26,-32,-15,5,83,84,0
1,1160,2025,-1501,665,-11,-76,1774,401,0
2,1908,2223,-1978,606,-113,-191,2534,450,0
3,2863,2392,-2362,512,-273,-363,3415,497,0
4,3920,2419,-2360,448,-438,-524,4175,560,0
5,5148,2314,-1985,426,-577,-638,4983,640,0
6,6202,2341,-1179,482,-771,-683,5733,739,0
7,6374,2170,-604,539,-865,-613,5760,829,0
8,5906,1851,-202,548,-911,-493,5192,897,0
9,4862,1414,148,491,-888,-383,4065,935,0
10,3778,1045,414,424,-838,-285,2941,944,0
11,2853,736,662,365,-699,-195,2019,917,0
12,2208,580,713,398,-551,-119,1391,872,0
13,2036,486,576,454,-420,21,1171,821,0
14,1847,493,408,422,-354,192,954,773,0
15,1664,602,331,388,-317,267,800,732,0
16,1421,514,523,414,-364,254,599,707,0
17,956,334,649,433,-405,217,202,691,0
18,1009,202,654,465,-260,205,219,667,0
19,1236,5,658,500,-202,273,400,654,0
20,1424,-212,680,419,-200,402,592,646,0
21,1751,-135,930,273,-310,527,987,651,0
22,1954,115,1237,213,-344,644,1315,672,0
23,2162,595,1462,328,-150,741,1676,703,0
24,2888,1094,1368,496,153,935,2377,776,0
25,3498,1838,979,383,408,1026,3070,854,0
26,3587,2461,844,481,566,812,3431,903,0
27,3565,2091,705,549,465,668,3192,919,0
28,2904,2164,627,516,698,652,2675,952,0
31,4833,1531,-773,939,1315,168,4128,1289,0
32,4066,1247,-419,891,861,-15,3273,1279,0
33,3510,466,-153,842,523,-255,2544,1228,0
34,2800,50,79,691,184,-452,1801,1151,0
35,1946,13,97,591,277,-495,948,1085,0
36,1752,-140,-72,517,450,-424,759,1029,0
37,1560,-351,-186,327,342,-342,609,939,0
38,1223,-258,-140,144,204,-256,257,823,0
39,1006,-92,-59,49,109,-152,11,697,0
40,777,-13,-8,23,68,-49,222,574,0
41,612,103,28,11,74,42,378,476,0
42,548,254,33,18,99,124,395,413,0
43,596,379,26,35,123,179,293,374,0
44,657,492,27,63,121,207,178,349,0
45,712,561,2,99,103,216,93,330,0
46,762,544,-30,104,74,214,63,314,0
47,827,495,-67,43,37,205,33,293,0
48,857,494,-41,-45,0,205,9,276,0
49,892,529,12,-126,-33,214,37,271,0
50,928,559,77,-187,-56,220,86,276,0
51,950,616,120,-221,-53,224,138,284,0
52,951,741,118,-198,-15,233,211,288,0
53,1002,859,64,-120,28,232,321,283,0
54,1010,894,6,-33,41,205,348,269,0
55,985,853,-43,17,48,158,303,248,0
56,1024,785,-70,33,48,104,292,222,0
57,1019,729,-60,36,44,74,254,196,0
58,955,722,-53,50,56,64,198,176,0
59,870,707,-111,67,79,42,126,163,0
60,791,660,-174,70,88,8,44,153,0
61,772,609,-196,66,90,-21,2,145,0
62,835,550,-194,70,80,-48,18,139,0
63,953,471,-173,75,56,-60,77,133,0
64,1003,415,-181,72,49,-37,100,125,0
65,992,393,-180,53,33,3,106,113,0
1,1291,2154,-512,238,53,-138,1562,159,0
2,1628,2462,-527,356,4,-236,1998,213,0
3,2059,2895,-618,364,-45,-340,2605,270,0
4,2679,3479,-604,437,-17,-441,3432,340,0
5,3748,3391,-408,600,-66,-600,4070,442,0
6,4498,2703,-56,724,-322,-688,4247,563,0
7,4624,2103,396,763,-516,-684,4095,680,0
8,4169,1450,603,740,-594,-634,3454,772,0
9,3439,994,655,691,-603,-522,2639,829,0
10,2801,655,732,622,-600,-371,1968,851,0
11,2228,480,689,545,-550,-232,1380,842,0
12,1830,420,562,517,-432,-87,959,809,0
13,1646,351,469,524,-369,47,747,776,0
14,1351,236,452,504,-383,136,444,750,0
15,1015,219,397,488,-356,165,111,725,0
16,713,136,438,511,-299,200,152,705,0
17,548,46,420,535,-192,255,308,688,0
18,754,-41,398,529,-101,335,146,677,0
19,967,-79,194,466,-53,443,10,671,0
20,1203,-39,180,319,-118,570,217,669,0
21,1457,233,395,148,-234,653,527,677,0
22,1822,578,896,108,-296,683,1111,692,0
23,2043,747,1297,211,-256,719,1532,712,0
24,2119,894,1459,256,-85,834,1723,744,0
25,2735,1288,1519,176,193,960,2383,794,0
26,2958,1752,1692,176,336,947,2831,839,0
27,2722,1972,1264,426,666,883,2591,908,0
28,3525,1701,1101,485,863,938,3065,999,0
29,3723,2042,486,275,945,851,3273,1059,0
30,3759,2754,488,263,746,627,3685,1049,0
31,3050,2600,177,520,837,470,3011,1057,0
32,3135,1972,150,676,733,223,2706,1050,0
33,3054,1686,38,847,619,49,2488,1050,0
34,2948,1202,205,962,441,-156,2190,1054,0
35,2791,627,388,1147,214,-293,1886,1083,0
36,2454,339,332,1046,127,-424,1499,1094,0
37,2095,-154,-12,757,103,-532,1100,1061,0
38,1490,-477,-336,308,23,-494,600,965,0
39,1059,-356,-312,-102,21,-356,159,846,0
40,773,-104,-205,-292,17,-269,193,756,0
41,616,60,-144,-293,11,-182,364,674,0
42,583,236,-85,-182,-16,-96,365,580,0
43,588,360,-14,-20,-76,-21,310,480,0
44,604,347,19,63,-155,74,303,420,0
45,644,365,90,-60,-223,131,254,389,0
46,567,495,201,-222,-210,76,220,374,0
47,495,487,264,-332,-109,16,257,369,0
48,548,496,303,-351,-48,39,201,366,0
49,576,575,298,-290,-57,72,133,354,0
50,549,608,291,-177,-78,94,130,326,0
51,531,586,263,-72,-83,137,166,296,0
52,551,607,233,-26,-76,181,147,276,0
53,586,654,207,-23,-70,209,97,265,0
54,629,739,191,-35,-64,229,10,260,0
55,696,841,181,-43,-60,236,106,257,0
56,756,924,193,-37,-72,232,209,255,0
57,776,976,195,-26,-85,214,262,250,0
58,811,1002,206,-46,-100,200,305,245,0
59,832,1080,263,-122,-119,169,388,244,0
60,795,1151,342,-143,-115,110,440,238,0
61,741,1078,347,-105,-94,54,353,220,0
62,709,947,324,-60,-78,21,226,196,0
63,691,829,305,-41,-71,4,121,173,0
64,661,765,302,-18,-56,4,55,150,0
65,668,738,271,21,-38,9,177,129,0
1,1165,2041,-1451,285,69,-119,1761,227,0
2,1744,2860,-2029,369,-82,-220,2916,269,0
3,2675,3094,-2093,510,-249,-372,3594,351,0
4,3676,3088,-2209,498,-382,-522,4284,444,0
5,5115,2756,-1720,439,-519,-690,5059,548,0
6,5540,2601,-829,485,-683,-692,5176,656,0
7,5163,2365,-250,643,-698,-601,4684,749,0
8,4848,1950,280,712,-716,-495,4232,824,0
9,3915,1499,608,678,-752,-411,3236,878,0
10,3066,1134,681,637,-648,-294,2339,893,0
11,2450,822,653,567,-564,-156,1665,877,0
12,1915,651,734,499,-519,-39,1151,846,0
13,1534,565,690,484,-437,46,774,807,0
14,1249,394,667,470,-388,122,469,770,0
15,977,295,609,414,-326,183,188,727,0
16,741,333,615,407,-239,213,18,685,0
17,643,337,458,431,-94,211,141,645,0
18,933,349,441,464,17,226,89,619,0
19,1116,126,523,469,-39,243,238,601,0
20,1184,-198,598,385,-104,330,341,584,0
21,1547,-302,787,182,-227,489,761,581,0
22,2054,41,1167,32,-357,655,1362,614,0
23,2086,811,1541,225,-260,792,1717,664,0
24,2595,1241,1400,564,115,895,2199,744,0
25,3563,1809,1072,641,441,945,3137,840,0
26,3493,2983,608,627,632,917,3633,927,0
27,3908,3715,320,766,967,657,4401,1021,0
28,3017,3012,-358,758,1165,406,3278,1106,0
29,3988,3205,-588,513,1732,176,4149,1248,0
30,5107,2780,-1557,592,1690,-55,5019,1356,0
31,3811,2147,-1504,693,1173,-69,3625,1358,0
32,3752,1896,-124,970,757,-156,3205,1334,0
33,3538,931,322,1056,302,-429,2672,1303,0
34,3030,171,239,856,67,-649,2044,1257,0
35,2284,-164,-61,505,67,-694,1290,1178,0
36,1684,-93,-127,228,152,-579,691,1070,0
37,1253,-10,-109,136,151,-428,257,951,0
38,927,55,-24,191,127,-308,71,837,0
39,677,-69,-20,271,70,-215,319,740,0
40,491,-193,-72,239,16,-124,467,646,0
41,364,-110,-78,125,34,-40,611,544,0
42,362,125,-120,41,104,39,598,458,0
43,468,314,-209,0,151,106,398,403,0
44,583,441,-278,-25,164,151,217,367,0
45,665,523,-329,-44,141,150,92,336,0
46,707,509,-377,-68,94,110,50,300,0
47,680,487,-405,-111,47,82,70,269,0
48,629,513,-399,-147,27,89,95,250,0
49,602,580,-374,-156,33,100,84,237,0
50,616,639,-400,-144,62,111,26,228,0
51,648,692,-437,-116,87,125,43,221,0
52,708,707,-462,-92,90,136,102,214,0
53,741,711,-473,-86,68,132,130,205,0
54,773,645,-474,-96,39,116,112,195,0
55,780,582,-432,-134,-1,112,64,191,0
56,771,570,-348,-181,-43,116,20,196,0
57,746,570,-254,-234,-77,118,27,212,0
58,722,599,-174,-282,-97,123,45,234,0
59,722,650,-96,-296,-109,128,23,255,0
60,735,663,-41,-287,-119,134,9,271,0
61,753,689,0,-268,-121,144,20,282,0
62,784,733,46,-226,-105,158,74,285,0
63,840,737,50,-182,-82,163,118,279,0
64,889,736,65,-151,-56,168,155,270,0
65,891,754,52,-135,-28,180,103,261,0
1,1249,1886,-1895,557,-128,-45,1950,276,0
2,1456,2584,-2526,607,-234,-104,2895,352,0
3,2415,2969,-2926,365,-409,-373,3817,414,0
4,3416,2481,-2689,421,-538,-664,4005,522,0
5,4627,1985,-2534,623,-603,-640,4636,633,0
6,5383,1609,-2030,555,-796,-550,4973,729,0
7,5170,1610,-1266,375,-884,-443,4560,794,0
8,4468,1419,-586,292,-853,-357,3724,829,0
9,3638,1176,-150,269,-743,-283,2826,831,0
10,2887,825,207,280,-670,-223,2009,817,0
11,2152,522,347,303,-617,-184,1241,795,0
12,1697,402,385,355,-489,-109,785,759,0
13,1465,289,310,367,-395,8,525,715,0
14,1291,215,173,299,-331,104,320,663,0
15,1283,233,245,222,-343,154,326,618,0
16,1023,243,483,179,-433,163,157,593,0
17,609,266,691,223,-424,133,41,574,0
18,395,198,720,354,-280,77,155,550,0
19,520,-13,685,482,-132,72,139,541,0
20,674,-248,575,529,-52,146,79,543,0
21,796,-436,466,446,-51,294,20,541,0
22,1083,-416,501,270,-119,457,263,542,0
23,1441,-173,658,130,-191,593,593,560,0
24,1962,-106,711,-2,-243,747,1089,605,0
25,2518,125,1027,-159,-311,871,1722,672,0
26,2823,1230,1399,21,-228,1027,2382,748,0
27,3391,2000,1513,340,-2,1179,3217,843,0
28,3200,2242,1499,666,163,1139,3184,940,0
29,2970,2297,1562,852,204,914,3066,1005,0
30,2692,1937,591,786,624,850,2368,1067,0
31,3371,1951,1014,630,520,556,3024,1051,0
32,2939,2154,666,725,619,352,2704,1044,0
33,3465,1478,564,823,796,10,2809,1064,0
34,3644,633,310,847,703,-152,2711,1073,0
35,3158,447,55,950,618,-182,2189,1088,0
36,2803,-2,86,1066,584,-299,1804,1121,0
39,1545,-616,-301,402,114,-518,690,1020,0
40,1055,-445,-213,34,69,-387,164,895,0
41,776,-131,-74,-84,72,-224,209,765,0
42,634,28,-4,-86,85,-112,365,645,0
43,588,155,1,-46,80,-31,391,535,0
44,588,256,23,2,40,24,358,437,0
45,572,334,63,47,8,69,334,366,0
46,570,365,103,72,10,110,315,319,0
47,590,402,103,71,52,140,278,288,0
48,652,449,47,59,114,161,206,272,0
49,728,487,-46,45,162,180,122,266,0
50,794,546,-132,51,188,203,27,269,0
51,870,560,-218,60,187,215,57,273,0
52,924,552,-276,51,144,214,111,271,0
53,888,549,-284,14,66,204,81,260,0
54,894,612,-309,-7,39,197,126,248,0
55,1014,662,-355,-13,46,215,261,242,0
56,1095,686,-382,-40,20,216,347,237,0
57,1078,712,-339,-97,-26,193,335,233,0
58,1027,759,-270,-154,-45,160,305,232,0
59,973,797,-235,-168,-35,126,279,228,0
60,944,793,-214,-156,-33,100,251,220,0
61,925,758,-192,-139,-47,76,211,209,0
62,886,714,-159,-129,-63,57,148,198,0
63,829,675,-127,-122,-69,44,76,187,0
64,804,648,-100,-114,-62,36,37,176,0
65,794,620,-78,-108,-57,30,137,166,0
1,1466,2206,-1953,291,-47,-72,2290,161,0
2,2026,2583,-2060,360,-215,-158,2875,219,0
3,2639,2734,-2011,360,-338,-302,3299,290,0
4,3424,2553,-1873,352,-416,-511,3663,382,0
5,4243,2379,-1229,425,-474,-537,4017,472,0
6,4574,2097,-456,527,-611,-448,4052,562,0
7,4217,1643,-43,568,-722,-356,3525,646,0
8,3604,1178,246,530,-724,-274,2799,704,0
9,2951,872,416,477,-719,-189,2105,740,0
10,2375,615,492,431,-688,-117,1502,756,0
11,2021,468,523,371,-642,-35,1139,753,0
12,1815,432,535,321,-606,61,940,740,0
13,1637,480,565,279,-573,151,797,723,0
14,1491,588,602,296,-518,195,712,703,0
15,1237,632,638,392,-450,212,528,689,0
16,1009,515,582,488,-371,228,273,682,0
17,948,269,563,491,-332,211,134,671,0
18,1063,136,550,443,-287,214,204,651,0
19,1309,-44,630,390,-270,277,453,630,0
20,1535,-146,675,274,-293,392,683,616,0
21,1979,-94,782,125,-337,525,1129,620,0
22,2456,242,1016,33,-400,648,1668,648,0
23,2869,666,1182,108,-352,730,2173,682,0
24,3113,1032,1211,244,-252,859,2496,731,0
25,4039,1607,1433,216,-146,1039,3577,799,0
26,4051,2457,1874,276,-175,1077,4095,864,0
29,3101,2928,1067,633,531,825,3396,1010,0
30,3142,2702,478,926,693,592,3171,1067,0
31,2942,2076,418,1144,529,293,2624,1112,0
32,2593,1658,390,1346,583,22,2102,1183,0
33,2816,469,454,1485,553,-398,1890,1273,0
34,2352,-432,280,1336,321,-491,1407,1310,0
35,1857,-605,-17,1002,281,-488,953,1278,0
36,1637,-577,-274,586,233,-465,757,1179,0
37,1206,-388,-284,216,179,-395,298,1040,0
38,870,-138,-178,15,173,-289,101,899,0
39,793,192,-167,-66,163,-177,167,769,0
40,753,482,-170,-18,93,-88,89,641,0
41,688,636,-121,87,-31,-78,55,537,0
42,557,554,-93,142,-80,-72,208,465,0
43,479,448,-120,74,-91,-47,333,397,0
44,461,514,-112,-18,-86,-17,300,335,0
45,455,595,-150,-65,-90,11,236,290,0
46,446,636,-201,-85,-90,32,197,258,0
47,479,671,-218,-85,-93,44,147,233,0
48,423,681,-333,-59,-134,59,131,217,0
49,458,695,-318,-60,-123,71,108,205,0
50,346,709,-328,-61,-109,85,145,194,0
51,350,715,-307,-80,-51,97,146,182,0
52,381,744,-270,-121,8,113,121,178,0
53,384,869,-242,-181,42,108,19,185,0
54,453,1015,-183,-194,50,83,126,191,0
55,404,1176,-161,-161,6,58,253,187,0
56,282,1326,-63,-62,2,34,357,164,0
57,231,1356,-86,15,80,-16,378,147,0
58,243,1416,-40,19,183,-103,437,160,0
59,269,1224,-240,68,148,-143,275,171,0
60,227,1071,-326,54,65,-116,142,165,0
61,218,995,-279,25,18,-107,56,154,0
62,212,929,-183,-3,2,-91,29,142,0
63,210,886,-133,-12,16,-63,79,126,0
64,213,792,-127,-22,69,-14,170,116,0
65,398,730,32,-35,129,26,161,120,0
1,1272,1868,-1903,512,-66,-68,1954,239,0
2,1666,2193,-2168,385,-233,-123,2505,285,0
3,2128,2617,-2257,275,-331,-285,3058,331,0
4,2935,2797,-2275,347,-384,-429,3648,399,0
5,3896,2575,-2118,432,-504,-521,4127,488,0
6,4552,2438,-1663,435,-595,-577,4424,577,0
7,4917,2205,-817,480,-716,-545,4450,665,0
8,4606,1702,-126,494,-774,-470,3912,738,0
9,3690,1245,279,479,-783,-377,2904,789,0
10,2915,857,521,486,-694,-279,2082,810,0
11,2278,584,598,507,-570,-143,1426,803,0
12,1822,463,551,508,-438,15,958,776,0
13,1586,395,438,468,-330,145,692,739,0
14,1494,434,383,442,-272,228,602,704,0
15,1221,462,418,467,-282,283,370,686,0
16,947,366,427,438,-315,290,101,671,0
17,650,339,424,387,-280,251,153,645,0
18,789,240,358,406,-137,238,100,614,0
19,997,-39,312,412,-131,322,45,599,0
20,1355,-175,309,353,-158,477,400,602,0
21,1857,-75,657,215,-366,638,971,634,0
22,2395,423,1240,56,-467,753,1729,685,0
23,2274,1042,1629,204,-256,732,1985,708,0
24,2870,1226,1605,488,60,875,2509,767,0
25,3354,1669,1430,449,270,1027,3009,844,0
26,2998,2203,1245,504,537,878,2923,904,0
27,3685,2681,1706,678,806,813,3865,989,0
28,3294,2500,644,850,1320,752,3185,1139,0
29,4508,2455,416,896,1375,397,4149,1249,0
30,4107,1628,-749,869,1017,69,3480,1267,0
31,3541,1190,-741,662,726,-106,2808,1211,0
32,3196,983,-542,525,557,-233,2387,1129,0
33,2829,666,-269,483,450,-340,1918,1051,0
34,2512,420,-132,564,437,-403,1550,1005,0
35,2232,-54,-190,608,425,-407,1240,973,0
36,1783,-315,-229,441,305,-354,825,907,0
37,1379,-240,-196,232,225,-235,413,805,0
38,1129,-84,-168,91,171,-133,144,691,0
39,928,12,-145,13,116,-62,60,579,0
40,732,66,-114,-26,52,-7,256,475,0
41,621,155,-68,-45,15,44,356,392,0
42,597,293,-30,-36,5,104,334,336,0
43,611,424,0,-6,0,155,256,300,0
44,653,525,23,30,0,193,161,279,0
45,680,587,7,53,9,209,101,266,0
46,753,597,-46,43,29,205,37,255,0
47,834,627,-98,9,39,194,47,243,0
48,867,704,-151,-17,40,189,126,233,0
49,920,763,-168,-36,27,176,206,223,0
50,912,791,-165,-56,2,140,218,208,0
51,850,783,-170,-70,2,94,168,190,0
52,815,767,-186,-67,13,66,134,170,0
53,831,729,-199,-44,16,51,123,150,0
54,836,697,-231,-20,14,50,112,131,0
55,860,681,-243,-12,0,55,123,116,0
56,871,683,-248,-26,-23,54,134,105,0
57,838,705,-222,-42,-41,45,117,99,0
58,786,691,-171,-55,-57,24,60,95,0
59,754,658,-116,-60,-62,5,7,93,0
60,722,619,-91,-50,-53,-4,44,89,0
61,734,587,-88,-31,-36,-2,56,80,0
62,765,557,-94,-19,-29,5,49,71,0
63,768,551,-95,-23,-33,11,50,65,0
64,767,556,-81,-32,-29,13,49,61,0
65,774,562,-83,-37,-22,15,63,58,0
1,977,1971,-1125,131,-176,73,1470,135,0
2,1084,2853,-1203,132,-204,-70,2280,158,0
3,1576,3197,-1556,223,-137,-315,2889,208,0
4,2531,2973,-1901,295,-135,-514,3342,288,0
5,3372,2575,-1948,274,-263,-640,3668,379,0
6,4013,2350,-1411,313,-432,-719,3859,482,0
7,4281,1989,-711,417,-505,-713,3773,579,0
8,4012,1544,-312,489,-531,-651,3310,658,0
9,3481,1107,-21,505,-545,-558,2652,712,0
10,2857,834,202,502,-531,-447,1983,741,0
11,2228,592,319,506,-495,-334,1327,749,0
12,1835,405,382,505,-427,-225,917,739,0
13,1672,353,380,495,-369,-96,750,716,0
14,1409,364,369,468,-344,27,501,689,0
15,993,316,407,434,-327,90,118,661,0
16,656,187,378,426,-264,60,220,629,0
17,578,-7,284,444,-189,58,355,601,0
18,548,-263,223,424,-185,135,352,577,0
19,404,-284,252,377,-202,251,445,560,0
20,473,-228,210,345,-170,358,434,553,0
21,673,-160,210,262,-200,462,277,556,0
22,828,48,361,169,-269,545,95,570,0
23,1178,325,547,171,-302,614,338,597,0
24,1551,564,719,240,-314,673,800,634,0
25,1929,900,1038,353,-314,723,1368,679,0
26,1978,1128,1191,510,-146,770,1569,730,0
27,2067,1040,908,501,189,823,1485,780,0
28,2511,1519,880,388,431,865,2063,832,0
29,2617,1931,839,463,601,810,2358,888,0
30,2903,2023,924,692,688,656,2657,945,0
31,2553,1740,574,812,787,520,2142,1005,0
32,3225,1557,348,675,955,281,2598,1044,0
33,3878,2001,499,606,874,64,3392,1048,0
34,3640,1701,235,803,1018,-105,3024,1098,0
35,4106,967,352,980,871,-336,3232,1149,0
36,4089,213,264,984,497,-447,3103,1157,0
37,3298,-226,75,855,290,-471,2306,1129,0
38,2569,-440,-122,631,211,-515,1609,1071,0
39,1973,-597,-241,352,161,-499,1075,983,0
40,1565,-380,-330,68,149,-429,643,878,0
41,1271,-84,-295,-79,150,-317,307,774,0
42,1069,98,-170,-80,92,-236,86,672,0
43,890,102,-106,-28,24,-197,97,578,0
44,712,55,-91,4,-11,-147,280,492,0
45,567,38,-83,-7,-11,-75,425,408,0
46,533,86,-73,-43,3,4,455,335,0
47,558,221,-59,-65,3,81,396,289,0
48,581,338,-47,-73,-11,143,326,263,0
49,619,437,-32,-85,-26,192,241,252,0
50,658,576,-14,-98,-40,228,125,252,0
51,692,705,-1,-103,-44,247,12,256,0
52,716,783,0,-102,-37,244,61,258,0
53,749,814,-22,-94,-24,229,106,256,0
54,803,830,-45,-82,-23,220,155,252,0
55,859,826,-58,-72,-35,218,193,248,0
56,913,790,-49,-77,-59,211,208,244,0
57,945,779,-29,-98,-80,206,225,244,0
58,976,782,13,-120,-97,200,250,245,0
59,985,786,56,-141,-109,184,261,247,0
60,982,803,93,-153,-112,165,271,248,0
61,961,820,114,-148,-108,143,268,245,0
62,936,819,128,-136,-102,117,250,237,0
63,918,804,135,-119,-93,84,227,224,0
64,896,757,130,-98,-79,56,180,206,0
65,869,694,118,-85,-67,37,208,188,0
1,1383,1448,-1636,507,70,-32,1585,275,0
2,1862,1303,-2418,439,-136,-108,2318,314,0
3,2599,1582,-2298,333,-348,-169,2812,353,0
4,3328,1888,-2277,372,-447,-242,3452,408,0
5,4309,1777,-2104,364,-570,-338,4113,478,0
6,5157,1746,-1633,369,-754,-428,4684,571,0
7,5522,1689,-852,445,-844,-434,4837,666,0
8,5313,1471,-247,517,-932,-351,4518,757,0
9,4545,1162,147,508,-928,-253,3693,823,0
10,3667,908,362,482,-864,-158,2795,858,0
11,2873,592,529,425,-809,-75,1980,870,0
12,2082,476,641,426,-677,-24,1229,856,0
13,1636,316,556,479,-477,95,756,821,0
14,1508,251,305,430,-284,236,558,770,0
15,1528,253,99,365,-188,332,551,721,0
16,1388,118,102,308,-257,368,396,686,0
17,1130,104,200,234,-333,402,152,663,0
18,1289,192,306,209,-336,416,338,645,0
19,1441,219,507,241,-395,445,543,644,0
20,1603,226,857,254,-451,507,831,660,0
21,1457,492,1157,302,-438,566,924,683,0
22,1388,650,1189,472,-197,620,939,707,0
23,1496,577,1035,616,101,597,908,738,0
24,2248,462,708,636,389,605,1401,782,0
25,2331,443,280,421,481,786,1389,828,0
26,3277,1130,395,100,562,942,2488,883,0
27,3255,2119,745,143,404,914,2954,908,0
28,2675,2214,433,469,716,719,2499,950,0
29,3554,2270,995,804,745,494,3332,1000,0
30,2796,1422,203,963,880,279,2143,1067,0
31,4074,1317,284,758,846,-74,3290,1081,0
32,4179,1576,264,738,656,-152,3474,1064,0
33,3995,1383,382,875,661,-357,3244,1082,0
34,4038,963,590,1079,516,-574,3192,1131,0
