Count,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Ema_Acc,Ema_Gyr,Activity
12,342,79,538,-344,-453,-565,357,857,2
13,126,-157,574,-393,-443,-522,391,843,2
14,-55,-358,509,-402,-453,-469,375,827,2
15,-205,-471,499,-359,-443,-366,283,797,2
16,-337,-598,470,-274,-467,-240,168,756,2
17,-420,-697,605,-221,-502,-63,14,715,2
18,-400,-813,942,-312,-486,162,307,692,2
19,-394,-1220,1640,-440,-489,321,1081,700,2
20,-605,-1203,2560,-413,-275,397,1892,687,2
21,-472,-1283,3006,-365,151,673,2302,705,2
22,12,-1057,3050,-516,680,723,2227,788,2
23,998,97,2842,-481,997,625,2013,884,2
24,2890,810,-76,-790,990,334,2002,969,2
25,3340,2947,-1318,-1307,462,344,3645,1061,2
26,1791,2859,-2337,213,572,817,3104,1052,2
27,1100,1411,-2012,-6,448,452,1692,969,2
28,50,1852,-2318,137,448,257,1967,882,2
29,-26,356,-1840,79,237,8,874,755,2
30,4,-434,-1266,-35,161,102,338,643,2
31,-171,182,-1316,7,163,73,339,550,2
32,-179,356,-1354,22,106,50,411,463,2
33,-131,152,-1038,0,56,27,57,383,2
34,-139,177,-724,28,68,41,241,323,2
35,-155,96,-608,10,89,56,365,279,2
36,-101,99,-444,-15,117,75,534,251,2
37,-69,41,-398,-40,121,88,593,232,2
38,-22,70,-283,-122,121,69,707,222,2
39,42,195,-185,-112,173,61,727,220,2
40,280,129,-207,-169,217,45,628,232,2
41,360,393,-44,-173,233,45,465,244,2
42,388,328,-88,-95,261,32,484,251,2
43,738,215,-156,-115,311,18,215,267,2
44,949,232,-11,-190,325,85,22,291,2
45,956,214,-119,-321,338,128,13,329,2
46,1193,255,-95,-377,426,290,223,391,2
47,1541,459,-251,-430,454,414,627,462,2
48,2061,701,-177,-486,440,488,1184,533,2
49,2282,1292,-99,-513,297,502,1624,582,2
50,1906,1941,33,-265,225,527,1720,591,2
51,1866,1867,-26,46,265,388,1639,567,2
52,2016,1231,-342,115,237,180,1386,518,2
53,1795,746,-440,-112,58,44,993,441,2
54,1267,751,-272,-360,-46,-12,497,425,2
55,1009,858,-162,-419,-42,-53,334,425,2
56,1012,829,-100,-376,-41,-105,312,418,2
57,989,734,-45,-320,-94,-143,232,407,2
58,979,663,63,-242,-159,-164,184,392,2
59,948,599,127,-163,-201,-167,128,375,2
60,890,492,106,-129,-195,-138,22,354,2
61,841,431,109,-144,-176,-110,48,333,2
64,831,555,95,-93,-12,-15,3,244,2
65,876,555,64,-68,-8,-16,150,209,2
1,1296,1092,-643,-54,-494,-85,812,356,2
2,1382,1376,-621,-42,-598,-133,1046,408,2
3,1438,1606,-524,-90,-722,-242,1218,479,2
4,1469,1893,-242,-202,-807,-388,1408,567,2
5,1338,2289,139,-149,-867,-560,1655,662,2
6,1441,2314,-21,-39,-857,-675,1726,747,2
7,1629,1943,-112,-113,-882,-799,1537,837,2
8,1416,1421,185,-292,-860,-854,1014,919,2
9,1159,932,325,-359,-765,-882,522,979,2
10,950,449,358,-303,-605,-825,110,996,2
11,765,-138,373,-305,-426,-669,137,967,2
12,625,-470,426,-330,-386,-496,109,915,2
13,403,-681,555,-408,-437,-340,33,869,2
14,-456,-983,888,-433,-484,-197,400,831,2
15,-741,-1931,1482,-543,-573,-27,1544,822,2
16,-770,-2462,3013,-502,-413,303,2966,801,2
17,-803,-1741,2966,-549,133,703,2531,821,2
18,0,-915,3345,-665,881,773,2467,926,2
19,1544,582,2485,-192,953,566,1982,966,2
20,3669,678,268,-896,817,554,2740,1039,2
21,4438,3714,-612,-521,1081,540,4819,1094,2
22,3177,2019,-2545,48,541,814,3543,1071,2
23,-1486,3661,-2010,-94,217,280,3432,930,2
24,-964,1037,-1828,340,-23,-167,1312,819,2
25,181,-1652,-1622,154,539,95,1322,769,2
26,212,-759,-974,-91,36,138,252,649,2
27,-204,1013,-1538,-187,248,-51,852,582,2
28,-12,308,-1224,118,142,39,262,503,2
29,19,-73,-899,10,57,22,97,415,2
30,-55,28,-541,-25,76,68,455,353,2
31,-19,231,-432,-7,155,101,509,319,2
32,118,134,-414,-21,219,104,549,304,2
33,159,36,-305,-125,212,101,654,296,2
34,234,130,-252,-215,229,98,632,302,2
35,376,121,-211,-233,264,76,552,314,2
36,585,265,-105,-210,276,69,349,322,2
37,687,412,-95,-161,263,47,193,319,2
38,921,331,-185,-144,300,23,3,322,2
39,964,287,-238,-155,335,70,33,333,2
40,1226,360,-304,-194,418,165,313,364,2
41,1390,497,-270,-215,412,252,500,396,2
42,1536,647,-340,-202,447,305,701,432,2
43,1775,684,-320,-181,407,323,928,456,2
44,1720,764,-182,-183,230,259,890,443,2
45,1693,764,-224,-157,231,234,870,427,2
46,1810,694,-173,-152,200,216,946,408,2
47,1833,698,-111,-234,129,172,964,389,2
48,1553,749,-81,-295,73,161,726,380,2
49,1451,858,-48,-268,104,195,686,373,2
50,1323,934,-49,-199,88,193,620,357,2
51,1181,893,-103,-151,39,132,484,326,2
52,1122,725,-155,-178,10,30,344,297,2
53,1071,612,-121,-264,-42,-42,239,291,2
54,1008,633,-21,-313,-86,-79,190,300,2
55,951,658,49,-298,-102,-115,157,307,2
56,909,629,113,-232,-115,-144,111,304,2
57,926,611,130,-138,-95,-143,117,287,2
58,936,535,85,-56,-65,-123,81,260,2
59,936,442,41,-33,-47,-114,35,233,2
60,928,408,11,-45,-38,-109,13,211,2
61,921,416,9,-50,-31,-104,10,192,2
62,918,411,1,-41,-32,-102,5,177,2
63,926,392,14,-30,-38,-99,5,163,2
64,915,387,30,-20,-41,-92,6,151,2
65,897,409,57,4,-35,-76,62,137,2
1,1635,885,-836,-99,-465,-157,1038,379,2
2,1730,1018,-754,-208,-575,-245,1144,435,2
3,1874,1400,-651,-320,-665,-374,1428,513,2
4,2009,1910,-437,-356,-796,-571,1806,619,2
5,1994,2377,-281,-161,-918,-706,2115,729,2
6,1969,1919,-324,-172,-987,-779,1768,837,2
7,1848,1635,-48,-433,-988,-823,1467,940,2
8,1505,1465,417,-596,-909,-862,1141,1030,2
9,1212,1208,452,-619,-640,-838,769,1068,2
10,1077,654,313,-634,-440,-782,298,1074,2
11,943,130,344,-655,-321,-690,12,1060,2
12,666,-303,497,-545,-303,-475,115,1004,2
13,218,-630,918,-475,-216,-125,134,911,2
14,-533,-1094,1777,-445,-204,138,1153,830,2
15,-1568,-1448,2412,-311,62,321,2220,754,2
16,-538,-1041,2762,-733,1071,546,2000,885,2
17,-2813,65,3554,-674,1583,341,3533,1058,2
18,3481,918,2257,-667,1204,67,3249,1122,2
19,5102,619,1324,-1113,1123,445,4307,1226,2
20,5647,2511,441,-641,877,566,5195,1225,2
21,2073,3562,-953,9,533,516,3230,1128,2
22,761,1219,-3152,325,276,157,2464,993,2
23,962,-1775,-832,-379,51,-92,1183,873,2
24,497,-432,-869,-43,260,2,90,751,2
25,653,306,-1369,65,258,156,547,662,2
26,524,330,-1213,-47,165,25,361,564,2
27,471,31,-816,-136,119,-16,57,488,2
28,427,56,-465,-76,121,32,366,419,2
29,403,76,-461,-10,123,90,382,366,2
30,488,79,-493,-74,92,60,301,319,2
31,532,235,-365,-102,77,26,313,281,2
32,573,282,-282,-86,62,-1,301,246,2
33,665,238,-263,-118,89,-45,246,227,2
34,769,295,-226,-128,169,-51,145,225,2
35,887,260,-248,-166,209,-32,42,234,2
36,889,246,-304,-218,276,26,28,257,2
37,1182,267,-339,-280,356,81,258,298,2
38,1239,423,-209,-312,288,125,325,327,2
39,1380,482,-356,-271,332,185,504,354,2
40,1706,602,-307,-174,330,283,834,377,2
41,1586,680,-281,-110,213,297,748,378,2
42,1729,611,-337,-110,223,274,864,376,2
43,1769,665,-247,-178,142,251,905,368,2
44,1478,759,-125,-236,69,212,666,359,2
45,1486,759,-160,-222,131,178,676,350,2
46,1538,712,-153,-205,105,179,701,338,2
47,1439,759,-95,-213,27,141,629,322,2
48,1222,733,-32,-253,-57,51,425,310,2
49,1025,588,-3,-312,-78,-25,181,312,2
50,980,476,-6,-375,-63,-42,89,326,2
51,957,550,46,-388,-56,-19,104,339,2
52,921,666,105,-327,-67,-28,141,338,2
53,906,679,145,-220,-76,-53,141,318,2
54,914,568,113,-125,-76,-63,82,286,2
55,914,419,71,-97,-71,-67,7,256,2
56,926,345,62,-113,-63,-58,9,233,2
57,893,370,88,-120,-49,-51,29,214,2
58,881,380,86,-91,-24,-47,36,192,2
59,899,382,76,-50,-4,-45,20,167,2
60,925,325,48,-15,4,-37,18,142,2
61,958,343,45,15,13,-25,18,119,2
62,960,335,34,33,27,-20,17,105,2
63,956,306,21,46,30,-22,3,96,2
64,964,292,21,51,36,-20,7,89,2
65,971,300,19,71,43,-9,34,88,2
1,1427,1864,279,-594,-645,-345,1364,593,2
4,1885,1995,315,-365,-534,-795,1762,774,2
5,1939,1801,380,-380,-549,-873,1673,839,2
6,1843,1686,307,-468,-481,-868,1516,890,2
7,1550,1623,265,-545,-361,-832,1259,924,2
8,1321,1561,164,-601,-232,-824,1051,948,2
9,1085,1234,7,-562,-138,-807,643,957,2
10,891,623,-208,-489,-93,-784,106,951,2
11,745,15,-229,-402,-168,-667,220,920,2
12,361,-400,113,-273,-238,-476,449,855,2
13,4,-657,703,-157,-158,-211,37,745,2
14,-399,-1186,1883,9,-89,187,1260,638,2
15,-1546,-2278,3172,-156,172,400,3200,602,2
16,-328,-1269,3444,-833,1272,464,2684,800,2
17,613,454,4507,-775,1658,209,3571,1008,2
18,2908,1827,2677,-698,1027,80,3354,1055,2
19,5372,934,1283,-645,1560,577,4601,1201,2
20,5193,859,-1271,-508,1181,632,4414,1247,2
21,805,3865,-2461,-281,560,336,3652,1139,2
22,1800,491,-2625,297,-79,12,2220,973,2
23,1560,-1567,-801,-219,203,-126,1351,843,2
24,316,-124,-872,-88,227,13,64,723,2
25,810,577,-1293,29,251,140,631,636,2
26,730,440,-1127,-22,139,13,413,537,2
27,526,176,-630,-58,63,-29,160,447,2
28,376,82,-369,3,93,39,466,378,2
29,478,135,-440,-11,122,62,336,329,2
30,465,167,-502,-82,106,27,295,291,2
31,552,269,-490,-109,117,10,214,264,2
32,638,216,-429,-103,122,19,201,243,2
33,647,285,-286,-124,137,28,237,232,2
34,797,302,-278,-72,187,44,103,226,2
35,887,211,-286,-111,223,53,44,232,2
36,953,304,-204,-122,259,107,20,246,2
37,1115,247,-300,-123,299,129,180,267,2
38,1279,350,-243,-152,317,151,348,290,2
39,1257,460,-197,-100,281,175,352,301,2
40,1483,393,-224,-132,268,144,550,307,2
41,1397,459,-120,-148,213,143,475,304,2
42,1459,438,-154,-155,247,149,531,309,2
43,1649,509,-98,-161,222,144,728,309,2
44,1518,419,-71,-215,160,114,576,305,2
45,1563,539,5,-281,150,112,653,311,2
46,1410,708,30,-252,146,138,578,313,2
47,1381,727,-43,-205,133,128,561,306,2
48,1353,709,-33,-207,71,80,527,291,2
49,1129,648,9,-230,21,26,301,279,2
50,1132,579,16,-256,20,-6,271,274,2
51,1118,631,38,-246,1,-13,284,269,2
52,1019,668,103,-197,-35,-35,222,255,2
53,975,573,93,-169,-55,-66,134,242,2
54,961,525,129,-182,-68,-89,102,236,2
55,946,530,165,-186,-74,-111,96,234,2
56,933,500,176,-154,-72,-123,73,229,2
57,946,463,184,-100,-63,-117,69,216,2
58,947,426,183,-52,-59,-106,54,199,2
59,908,394,184,-15,-41,-85,6,178,2
60,914,364,142,16,-11,-63,5,156,2
61,954,333,117,26,-4,-53,17,136,2
62,940,355,126,40,-6,-42,12,120,2
63,924,353,116,70,6,-24,4,111,2
64,938,330,76,85,11,-11,2,106,2
65,917,337,75,83,6,-2,41,101,2
1,1525,1031,-691,-422,-524,-128,966,516,2
2,1624,1269,-617,-498,-612,-267,1151,579,2
3,1546,1663,-354,-460,-671,-432,1298,648,2
4,1390,2153,-305,-273,-654,-566,1580,699,2
5,1400,2248,-383,-156,-591,-660,1675,739,2
6,1430,2227,-388,-224,-579,-753,1674,786,2
7,1314,2302,-252,-314,-590,-862,1662,847,2
8,1195,2046,-54,-302,-519,-944,1370,901,2
9,1200,1587,5,-344,-436,-963,989,943,2
10,1126,1066,108,-372,-348,-955,554,971,2
11,1035,525,135,-344,-273,-883,168,974,2
12,838,-101,233,-278,-260,-713,124,940,2
13,410,-513,445,-255,-301,-481,206,877,2
14,21,-977,787,-367,-359,-247,254,815,2
15,-626,-1351,1392,-414,-394,-104,1038,768,2
16,-1203,-1216,1807,-437,-160,130,1488,711,2
17,-926,-1021,2121,-524,323,335,1529,709,2
18,-300,-762,2462,-523,765,393,1594,768,2
19,554,-218,2556,-454,997,366,1624,845,2
20,1445,-237,1848,-619,1126,432,1357,947,2
21,3442,-267,1779,-760,1025,418,2883,1026,2
22,7002,391,1174,-584,1181,597,6110,1110,2
23,2957,4483,-1367,66,37,355,4541,960,2
24,26,1312,-2243,501,392,227,1598,903,2
25,783,-1807,-399,-254,104,185,1009,788,2
26,369,-413,-1075,-56,213,-15,209,675,2
27,616,726,-1683,-14,214,33,933,583,2
28,403,534,-1317,3,127,-7,477,492,2
29,292,-133,-823,-54,39,-49,116,410,2
30,147,-92,-230,-47,76,-11,711,346,2
31,260,-32,-265,57,158,39,627,311,2
32,265,-65,-268,1,168,21,617,282,2
33,386,34,-207,-80,148,-17,560,260,2
34,556,82,-176,-114,187,-20,411,251,2
35,630,244,-135,-90,223,-25,311,249,2
36,837,221,-233,9,272,-16,103,254,2
37,1111,9,-368,-39,304,-14,170,264,2
38,1074,250,-303,-75,328,15,143,278,2
39,1381,296,-589,-30,450,70,530,314,2
40,1574,255,-626,-79,509,84,713,355,2
41,1582,246,-763,-188,426,74,773,378,2
42,1790,333,-651,-294,361,91,933,397,2
43,1513,614,-335,-289,188,121,666,391,2
44,1536,576,-390,-209,198,142,686,377,2
45,1713,369,-498,-261,233,161,821,378,2
46,1633,486,-246,-395,112,151,721,390,2
47,1393,585,-147,-490,8,124,517,413,2
48,1319,699,-105,-510,36,126,496,435,2
49,1308,867,-29,-430,61,128,569,439,2
50,1173,951,-3,-307,25,93,510,415,2
51,1034,823,-62,-228,-4,19,323,377,2
52,1038,635,-93,-211,-30,-28,220,345,2
53,1010,542,-71,-224,-59,-51,148,323,2
54,970,518,-6,-224,-90,-67,99,308,2
55,935,495,52,-196,-109,-82,59,294,2
56,915,457,78,-153,-109,-96,25,277,2
57,923,324,8,-142,-87,-83,21,259,2
58,915,284,44,-158,-76,-66,40,244,2
59,893,354,58,-156,-65,-52,37,231,2
60,905,365,33,-117,-27,-37,23,209,2
61,940,333,-9,-83,-1,-25,2,185,2
62,963,303,-40,-78,-11,-22,10,164,2
63,954,356,-17,-61,-8,-18,18,144,2
64,952,306,-35,-41,-3,-19,0,124,2
65,964,306,-39,-30,2,-9,43,105,2
1,1527,1130,-709,-249,-440,-278,1027,326,2
2,1559,1490,-543,-215,-509,-386,1223,396,2
3,1540,1876,-485,-93,-522,-475,1475,459,2
4,1647,1881,-626,-63,-525,-556,1577,520,2
5,1687,1938,-489,-125,-598,-676,1615,598,2
6,1472,1916,-318,-100,-611,-754,1436,674,2
7,1471,1683,-193,-146,-622,-839,1243,750,2
8,1325,1452,126,-203,-637,-903,969,824,2
9,1103,922,325,-247,-575,-949,473,886,2
10,879,450,403,-232,-489,-910,66,921,2
11,563,-105,411,-194,-392,-746,295,909,2
12,255,-445,555,-207,-339,-520,244,858,2
13,-53,-654,910,-309,-374,-355,121,807,2
14,72,-702,988,-346,-263,-166,214,738,2
15,-1093,-868,2051,-351,-7,121,1480,665,2
16,-943,-1281,2972,-477,537,271,2370,685,2
17,10,-394,3235,-598,1063,186,2258,794,2
18,1326,548,2840,-508,1164,190,2181,892,2
19,3403,335,2270,-766,1341,252,3104,1027,2
20,5054,1077,873,-705,1301,305,4240,1123,2
21,5071,1456,-1303,-321,206,651,4434,1049,2
22,191,4204,-2618,48,527,221,3956,954,2
23,1407,-551,-2528,177,407,60,1945,852,2
24,730,-1342,-797,-94,19,-13,723,701,2
25,794,132,-1296,21,228,66,525,608,2
26,670,403,-1431,26,137,49,630,516,2
27,612,67,-933,9,60,-11,117,425,2
28,284,-130,-457,-38,7,-17,446,348,2
29,331,-82,-403,-33,58,1,472,292,2
30,420,-47,-450,-87,79,18,382,257,2
31,477,174,-434,-129,71,4,332,235,2
32,523,138,-512,-136,88,-10,255,220,2
33,588,162,-422,-194,126,-13,258,222,2
34,668,289,-420,-164,198,34,159,229,2
35,753,185,-455,-189,249,51,100,247,2
36,855,269,-372,-219,289,91,29,272,2
37,1042,247,-454,-243,324,122,163,302,2
38,1152,407,-296,-233,295,170,257,324,2
39,1236,513,-377,-182,276,220,390,338,2
40,1435,582,-390,-143,298,251,596,354,2
41,1414,707,-273,-128,206,232,604,350,2
42,1357,631,-366,-112,205,193,540,340,2
43,1549,570,-284,-150,188,156,674,329,2
44,1491,582,-183,-198,114,134,610,316,2
45,1455,565,-169,-237,107,132,569,311,2
46,1502,594,-113,-249,109,152,619,311,2
47,1320,655,-31,-273,37,150,473,311,2
48,1155,739,-51,-291,25,125,372,312,2
49,1158,797,-92,-271,74,110,408,310,2
50,1098,759,-133,-249,49,65,341,300,2
51,1031,636,-198,-253,11,-4,227,291,2
52,1057,582,-109,-265,-51,-48,211,287,2
53,994,607,4,-240,-103,-70,164,284,2
54,933,590,64,-177,-110,-88,105,272,2
55,955,472,54,-131,-98,-103,66,256,2
56,914,350,29,-135,-92,-106,20,244,2
57,884,292,5,-157,-65,-85,69,233,2
58,860,382,41,-139,-38,-50,58,216,2
59,887,470,74,-66,-19,-30,6,188,2
60,955,453,52,3,-4,-30,58,156,2
61,996,346,-10,5,0,-44,54,134,2
62,983,299,-8,-39,-7,-51,27,120,2
63,934,345,22,-44,-3,-45,4,108,2
64,906,371,21,7,21,-27,20,93,2
65,940,334,-13,55,30,-13,46,87,2
1,1505,943,-466,-353,-529,-74,836,431,2
2,1553,1337,-555,-485,-615,-245,1123,508,2
3,1702,1540,-566,-619,-681,-472,1364,613,2
4,1952,1749,-115,-502,-690,-647,1623,705,2
5,1952,2130,-201,-205,-633,-735,1896,762,2
6,2097,1928,-525,-129,-631,-795,1896,814,2
7,2069,1876,-563,-348,-619,-839,1849,871,2
8,1714,1838,-482,-469,-597,-854,1558,925,2
9,1349,1451,-244,-486,-511,-855,996,961,2
10,1078,831,-181,-468,-409,-858,373,981,2
11,882,238,-157,-416,-341,-785,73,975,2
12,625,-253,-34,-335,-338,-646,324,940,2
13,332,-538,217,-249,-335,-423,331,871,2
14,23,-816,688,-246,-284,-170,67,779,2
15,-331,-1102,1547,-314,-248,62,927,704,2
16,-1090,-1312,2364,-278,-83,113,1915,625,2
17,-849,-1059,2741,-449,660,317,2058,672,2
18,226,-889,3354,-570,1201,298,2477,810,2
19,1153,123,3126,-429,1279,236,2334,921,2
20,2533,-195,2601,-759,1724,279,2635,1118,2
21,5387,281,2311,-871,1383,149,4868,1222,2
22,5875,3444,-1059,-712,621,290,5891,1175,2
23,-1948,4784,-4681,539,413,245,5970,1084,2
24,796,-1841,-705,58,235,249,1126,937,2
27,234,1195,-1754,26,107,52,1135,570,2
28,297,56,-1237,-37,12,-59,273,470,2
29,169,-46,-649,-28,42,-13,327,386,2
30,147,-49,-607,9,67,40,373,324,2
31,185,128,-665,-62,52,38,297,277,2
32,181,301,-555,-45,18,15,343,232,2
33,139,171,-417,-40,26,-17,528,195,2
34,236,65,-394,-102,78,-39,536,183,2
35,284,78,-373,-155,133,-24,524,187,2
36,373,120,-369,-195,178,-17,461,202,2
37,539,198,-326,-183,238,25,339,222,2
38,605,161,-342,-186,261,56,286,243,2
39,761,300,-287,-212,320,97,133,273,2
40,895,270,-390,-190,355,153,12,304,2
41,1150,303,-389,-229,388,202,251,342,2
42,1383,526,-299,-231,318,234,509,365,2
43,1413,619,-355,-178,308,259,582,380,2
44,1590,685,-314,-130,310,265,759,389,2
45,1738,730,-274,-72,263,257,904,386,2
46,1669,585,-330,-83,212,216,799,371,2
47,1718,607,-226,-169,173,173,836,356,2
48,1521,677,-184,-191,147,173,675,344,2
49,1534,639,-245,-217,168,144,679,337,2
50,1456,688,-154,-269,81,108,617,330,2
51,1171,677,-133,-276,30,68,359,321,2
52,1210,604,-167,-271,68,57,362,313,2
53,1196,686,-92,-240,9,70,381,301,2
54,1131,735,-23,-194,-38,46,349,281,2
55,1005,604,-38,-180,-79,-12,173,264,2
56,991,504,-28,-223,-82,-55,112,259,2
57,962,511,31,-247,-91,-63,89,261,2
58,934,570,104,-200,-89,-62,99,254,2
59,915,590,143,-84,-74,-60,98,229,2
62,932,243,-11,-112,-47,-68,36,171,2
63,909,354,27,-104,-32,-44,24,160,2
64,918,402,40,-45,-16,-31,2,139,2
65,927,356,6,-4,-11,-30,70,117,2
1,1739,1668,162,-282,-395,-664,1415,540,2
2,1750,1855,367,-138,-420,-746,1576,606,2
3,2203,1680,712,9,-458,-799,1860,669,2
4,1725,1805,330,-1,-395,-858,1518,724,2
5,1554,1580,298,-94,-423,-950,1236,788,2
6,1194,1260,295,-130,-379,-954,760,837,2
7,942,882,151,-142,-308,-919,299,865,2
8,708,414,-55,-198,-283,-892,177,883,2
9,557,41,-173,-219,-275,-786,415,879,2
10,386,-308,-213,-217,-363,-627,462,854,2
11,154,-509,-123,-229,-459,-507,454,827,2
12,-65,-595,134,-199,-509,-355,386,792,2
13,-252,-639,523,-171,-488,-126,136,740,2
14,-364,-721,854,-233,-437,132,175,694,2
15,-522,-849,1580,-367,-405,246,868,675,2
16,-787,-979,2392,-422,-50,424,1701,660,2
17,-516,-1058,3319,-522,689,646,2521,744,2
18,440,-448,3707,-650,1297,510,2759,902,2
19,1517,651,3928,-693,1570,294,3260,1070,2
20,4291,1158,3457,-774,1629,354,4630,1223,2
21,7845,1119,757,-1046,1246,351,6960,1311,2
22,3799,3329,-1264,-385,487,617,4206,1224,2
23,-3681,2220,-1259,351,385,241,3479,1094,2
24,1288,-1210,-1262,-122,60,51,1171,904,2
25,453,-1167,-326,-220,99,-213,293,787,2
26,981,-92,-609,-22,277,152,158,693,2
27,929,477,-911,24,307,149,385,623,2
28,931,345,-796,-38,286,51,272,556,2
29,973,64,-613,-128,228,-12,151,497,2
30,875,69,-288,-120,205,18,76,445,2
31,1003,116,-290,-39,268,68,50,412,2
32,1159,139,-281,-63,276,54,200,387,2
33,1222,131,-289,-116,248,27,262,365,2
34,1366,120,-288,-145,240,40,401,348,2
35,1342,271,-124,-140,219,61,374,332,2
36,1381,262,-168,-88,234,94,415,319,2
37,1636,274,-196,-75,303,119,670,322,2
38,1613,315,-122,-136,237,91,647,315,2
39,1543,267,-108,-211,199,66,569,311,2
40,1611,297,-65,-271,206,87,639,319,2
41,1412,338,-54,-334,181,98,452,333,2
42,1562,373,-82,-404,187,114,608,358,2
43,1560,607,-24,-428,126,125,674,379,2
44,1359,880,35,-360,54,97,619,379,2
45,1226,803,0,-293,26,43,465,362,2
46,1174,666,14,-273,-13,-11,349,344,2
47,1099,523,40,-297,-61,-54,217,337,2
48,1029,445,109,-327,-91,-73,126,339,2
49,965,473,201,-329,-110,-84,93,342,2
50,874,507,242,-285,-109,-81,38,337,2
51,834,537,207,-206,-82,-62,13,315,2
52,896,467,130,-135,-56,-48,18,283,2
53,926,426,110,-121,-72,-52,25,256,2
54,916,420,120,-123,-72,-66,14,236,2
55,963,393,111,-122,-61,-84,46,221,2
56,978,343,85,-123,-54,-89,39,209,2
57,956,292,75,-130,-56,-89,2,200,2
58,923,298,81,-124,-47,-82,26,191,2
59,924,327,82,-88,-26,-66,16,175,2
60,924,328,82,-49,-18,-50,16,155,2
61,944,309,65,-23,-14,-38,4,133,2
62,948,296,60,-16,-9,-29,5,113,2
63,948,293,27,-8,4,-22,7,95,2
64,960,254,6,-25,0,-19,6,82,2
65,950,293,42,-48,-16,-19,19,76,2
1,1770,1158,-486,-290,-426,-285,1170,348,2
2,1853,1244,-335,-347,-535,-437,1256,433,2
3,1809,1521,-68,-319,-618,-574,1364,527,2
4,1735,1813,72,-128,-681,-634,1510,609,2
5,1763,1804,-188,-33,-700,-656,1529,679,2
6,1376,1938,-94,-188,-659,-726,1378,743,2
7,1757,1671,-343,-337,-696,-812,1448,818,2
8,1597,1450,-197,-355,-725,-874,1166,892,2
9,1283,1032,-190,-389,-633,-847,657,939,2
10,1031,489,-71,-443,-550,-790,143,963,2
11,647,80,5,-406,-449,-693,348,954,2
12,427,-267,118,-301,-377,-546,482,909,2
13,215,-457,333,-227,-325,-372,395,836,2
14,16,-583,705,-212,-217,-138,85,735,2
15,-388,-833,1527,-239,-193,66,782,651,2
16,-1031,-811,1912,-253,-67,95,1318,576,2
17,-609,-648,2152,-398,475,216,1328,592,2
18,-62,-459,2577,-427,860,251,1618,672,2
19,485,-218,2322,-368,1074,283,1382,771,2
20,1465,-25,2050,-271,1423,225,1519,910,2
21,3971,328,1384,-427,1104,137,3218,966,2
22,4922,426,-1113,-664,944,353,4064,1014,2
23,2903,1994,-2009,-288,677,490,3054,988,2
24,-554,3780,-2747,229,370,-5,3705,877,2
25,573,-967,-1234,229,90,6,669,751,2
26,228,-1927,-529,-148,186,-3,1011,648,2
29,407,144,-1246,11,91,-31,318,418,2
30,372,-110,-799,3,43,-18,111,343,2
31,326,-162,-546,-14,53,13,343,286,2
32,308,-8,-546,-33,79,31,373,247,2
33,432,7,-604,-70,81,8,257,219,2
34,368,64,-500,-173,86,-8,375,213,2
35,453,181,-458,-140,150,19,330,212,2
36,641,159,-491,-104,210,45,177,217,2
37,650,212,-404,-113,247,54,205,229,2
38,815,154,-433,-91,319,80,64,251,2
39,996,57,-482,-152,345,124,107,280,2
40,1069,195,-372,-201,337,165,148,309,2
41,1337,241,-411,-218,369,191,419,341,2
42,1480,400,-316,-258,337,209,565,367,2
43,1500,535,-291,-235,319,236,618,386,2
44,1715,675,-285,-194,337,242,864,400,2
45,1629,706,-267,-182,243,211,795,394,2
46,1528,637,-286,-190,211,162,679,380,2
47,1633,628,-244,-221,156,135,766,364,2
48,1389,598,-173,-259,79,103,522,349,2
49,1288,513,-159,-291,77,79,395,341,2
50,1348,553,-111,-320,63,87,461,340,2
51,1264,664,-39,-321,19,79,428,338,2
52,1061,617,-40,-307,-3,46,228,333,2
53,1073,572,-41,-309,-9,35,216,328,2
54,1046,656,-10,-299,-26,31,234,323,2
55,986,730,40,-248,-44,2,227,308,2
56,944,688,29,-189,-48,-39,168,286,2
57,962,570,14,-160,-67,-77,118,267,2
58,964,473,24,-143,-81,-96,74,251,2
59,971,396,39,-133,-88,-106,49,239,2
60,943,341,66,-108,-83,-100,4,225,2
61,909,312,70,-67,-65,-83,36,204,2
62,905,262,48,-45,-46,-68,56,182,2
63,904,254,35,-39,-26,-48,60,159,2
64,912,292,24,-27,-5,-30,42,135,2
65,923,308,20,-12,6,-27,80,114,2
1,1449,1135,-554,-342,-471,-286,922,422,2
2,1406,1220,-458,-338,-564,-380,917,489,2
3,1343,1361,-367,-319,-621,-446,946,557,2
4,1383,1631,-292,-339,-654,-542,1158,628,2
5,1259,1908,-204,-335,-668,-614,1295,696,2
6,1314,2072,-186,-313,-591,-668,1460,746,2
7,1311,2020,-160,-328,-542,-733,1413,790,2
8,1169,1805,-59,-389,-475,-776,1151,830,2
9,1084,1504,60,-425,-392,-811,854,863,2
10,922,1009,59,-420,-292,-815,368,882,2
13,359,-299,455,-269,-288,-439,347,805,2
14,35,-379,979,-225,-165,-109,50,704,2
15,-498,-768,2036,-284,-199,-27,1232,632,2
16,-1089,-837,2563,-186,157,20,1907,554,2
17,-260,-845,2803,-387,879,222,1939,640,2
18,797,-85,2756,-481,1201,164,1870,773,2
19,1964,758,2106,-273,1149,31,1977,855,2
