Count,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Ema_Acc,Ema_Gyr,Activity
35,4650,-2398,-131,85,1140,349,4233,1137,0
36,4801,-1919,22,-230,1095,404,4170,1147,0
39,4451,-1373,-648,-58,807,713,3702,1131,0
40,3506,-959,-252,-571,627,531,2643,1105,0
41,2993,-47,59,-810,720,465,1993,1119,0
42,3375,442,690,-746,677,444,2473,1115,0
43,3026,414,417,-538,358,370,2082,1041,0
44,2521,601,344,-599,280,320,1614,980,0
45,2286,917,727,-485,177,318,1568,905,0
46,1649,969,605,-118,198,351,1006,807,0
47,1840,727,604,78,432,359,1068,759,0
48,1920,809,344,-82,363,274,1111,700,0
49,1899,1011,474,-137,460,184,1202,662,0
50,1981,950,498,-21,423,163,1252,620,0
51,1544,999,423,-82,517,152,887,605,0
52,2159,1181,433,-80,674,87,1498,621,0
53,2146,1176,191,47,425,53,1454,583,0
54,1573,1135,48,-13,378,3,940,542,0
55,1504,1106,242,-108,433,-127,882,526,0
56,1631,1143,301,-232,421,-187,1014,524,0
57,1470,1228,389,-168,308,-151,954,495,0
58,1450,1127,526,113,255,-77,910,454,0
59,1554,922,339,262,174,-45,838,426,0
60,1642,-102,175,1239,214,470,654,609,0
61,1437,-1089,-266,1529,-238,772,822,833,0
62,218,9,989,219,-116,228,12,734,0
63,959,334,730,181,368,188,250,677,0
64,758,137,585,694,-20,330,32,695,0
65,1051,-204,393,480,96,301,452,671,0
1,1377,1516,-692,312,-185,-248,1161,355,0
2,1476,1767,-639,94,-309,-420,1389,390,0
3,1098,1625,-553,323,-322,-461,1037,441,0
4,1412,1298,-769,388,-264,-387,1066,475,0
5,1574,1278,-722,131,-387,-505,1152,509,0
6,1072,1136,-173,247,-483,-683,571,582,0
7,612,276,161,815,-480,-515,309,681,0
8,248,-772,73,1095,-622,-304,185,803,0
11,-1043,-282,711,-79,515,55,293,830,0
12,-102,-35,249,-483,595,31,728,817,0
13,-108,488,341,-65,61,56,394,674,0
14,695,610,-825,498,276,248,239,664,0
15,1422,780,-1470,446,251,157,1188,638,0
16,1103,1370,-3063,72,-127,217,2532,562,0
17,1265,1972,-2312,-914,40,-297,2291,642,0
18,1142,3262,507,-959,-111,-1003,2493,792,0
19,861,1636,-1261,680,77,-742,1237,835,0
20,2448,62,-1198,887,-129,-669,1726,892,0
21,1475,-1343,-1499,556,-1071,-399,1495,967,0
22,82,-1117,-1232,-414,-576,-629,665,963,0
23,1292,-823,-1095,-329,-232,-588,882,913,0
24,1065,-1039,-993,-141,-607,-417,788,880,0
25,910,-1023,-942,-222,-355,-540,661,841,0
26,1352,-1501,-661,-80,-359,-459,1125,790,0
27,1273,-1550,-550,-168,-343,-394,1079,741,0
28,1253,-1787,-52,-51,-345,-341,1183,690,0
29,902,-1959,328,-35,-337,-230,1181,634,0
30,903,-2092,451,-17,-164,-169,1322,554,0
31,996,-2191,822,-10,-95,-50,1543,465,0
32,577,-1852,1043,-3,-72,30,1202,387,0
33,498,-1767,941,95,189,65,1062,354,0
34,784,-1769,786,54,337,92,1088,354,0
35,1003,-1746,442,120,456,150,1061,382,0
36,1320,-1826,355,167,519,218,1280,423,0
37,1396,-1657,181,155,599,251,1174,471,0
38,1925,-1679,-115,247,717,268,1556,538,0
39,2303,-1916,-88,258,699,283,1997,590,0
40,2317,-1755,-343,184,755,324,1926,640,0
41,2758,-1563,-432,162,770,351,2199,684,0
42,2639,-1665,-429,265,728,365,2149,718,0
43,2750,-1865,-654,232,835,367,2386,763,0
44,3132,-2000,-826,144,816,407,2806,795,0
45,2959,-1967,-785,6,791,513,2638,824,0
46,3146,-1333,-1114,-54,783,609,2593,858,0
47,3428,-1426,-1388,34,689,649,2963,875,0
48,2875,-1140,-1472,-19,541,674,2425,873,0
49,2617,-758,-1918,206,534,732,2331,884,0
50,2901,-1543,-1689,99,453,699,2694,875,0
51,2219,-937,-1666,-80,367,746,1928,867,0
52,2699,-1479,-1252,-262,574,834,2322,902,0
53,2923,590,-1129,-775,362,858,2188,964,0
54,3024,2380,-468,-555,144,758,2876,961,0
55,1595,1773,-450,520,-172,225,1426,887,0
56,843,1288,-498,503,-54,153,617,815,0
57,861,673,-949,760,167,313,447,820,0
58,1042,214,-780,141,192,49,319,704,0
59,903,654,-201,-498,395,-138,132,693,0
60,639,995,185,-132,311,-158,196,629,0
61,960,606,33,402,657,-84,135,658,0
62,1795,136,103,395,634,-87,803,677,0
63,1543,-256,-352,49,517,-220,603,654,0
64,1842,226,-295,-235,714,-347,879,688,0
65,2223,226,-400,-36,592,-125,868,672,0
1,1595,1410,-402,155,-220,-283,1166,294,0
2,1544,1663,-166,241,-329,-340,1275,341,0
3,1388,1388,-558,576,-326,-319,1040,419,0
4,1788,1026,-615,577,-394,-282,1151,486,0
5,1397,759,-735,502,-605,-285,751,556,0
6,1027,338,-893,537,-584,-239,402,610,0
7,963,-193,-424,395,-634,-71,69,638,0
8,-72,79,-158,-183,-643,-57,809,644,0
9,101,989,-266,-652,-190,0,29,651,0
10,1351,2493,472,-413,-116,-55,1874,607,0
11,1334,3082,149,74,-129,-177,2361,532,0
12,1965,2811,175,189,-2,-559,2434,543,0
13,1945,2102,22,354,-14,-723,1863,596,0
14,2031,1184,-731,529,-71,-714,1461,655,0
15,2587,611,-930,338,-156,-743,1816,690,0
16,2284,524,-800,61,-352,-788,1476,725,0
17,2212,287,-908,208,-278,-843,1408,762,0
18,2674,-177,-797,356,-308,-729,1795,783,0
19,2616,-910,-810,348,-568,-555,1885,800,0
20,2025,-995,-880,-239,-533,-685,1421,820,0
21,2360,-975,-717,-8,-476,-627,1652,813,0
22,2154,-1740,-145,8,-528,-552,1772,803,0
25,1361,-2434,1141,-28,-167,-248,2013,656,0
26,897,-2335,1401,58,-258,-62,1866,579,0
27,401,-2032,1105,182,47,106,1347,506,0
28,923,-2053,855,-166,499,-2,1407,510,0
29,1216,-1580,295,-214,567,122,1015,531,0
30,1382,-1441,258,113,441,303,1013,534,0
31,1298,-1436,56,33,578,338,936,561,0
32,1875,-1251,-146,41,681,369,1258,604,0
33,2004,-1280,-134,123,612,362,1381,627,0
34,2019,-1342,-341,183,746,383,1448,673,0
35,2643,-1539,-617,205,795,390,2120,720,0
36,2641,-1753,-713,182,685,399,2249,739,0
37,2359,-1789,-968,152,715,450,2114,762,0
38,2639,-1997,-926,191,758,463,2436,791,0
39,2712,-2026,-801,130,744,524,2478,817,0
40,2896,-1938,-1037,94,732,595,2635,843,0
41,2765,-1967,-899,115,633,590,2510,849,0
42,2735,-1442,-754,195,587,656,2182,859,0
43,2804,-1519,-976,410,664,639,2335,889,0
44,3065,-1533,-1122,315,673,604,2605,902,0
45,3393,-1305,-1452,209,751,613,2914,920,0
46,2940,-815,-1729,-353,637,667,2506,933,0
47,2428,651,-1495,-582,352,614,1924,930,0
48,2022,1328,-490,-571,265,426,1468,896,0
49,937,1100,-153,-2,101,392,453,797,0
50,1081,719,-436,260,360,417,369,759,0
51,1290,1108,-1079,9,332,271,1013,693,0
52,1377,527,-860,361,231,51,706,641,0
53,617,499,-709,-80,192,-127,64,561,0
54,870,618,-435,230,392,-26,152,540,0
55,1154,-78,-811,337,384,-54,412,534,0
56,1068,277,-857,231,347,-144,397,515,0
57,1199,-464,-619,194,427,-167,426,512,0
58,1113,-130,-580,-94,456,-223,261,512,0
59,1404,113,-824,-163,644,-244,631,551,0
60,1786,287,-762,-206,621,-280,962,583,0
61,1702,164,-584,-346,583,-250,806,611,0
62,1409,528,-639,-481,632,-202,634,652,0
63,2257,931,-468,-433,568,-159,1485,668,0
64,1545,803,-565,-277,249,-57,830,609,0
65,1243,735,-294,-355,367,-68,764,590,0
1,1054,1788,775,245,-173,-371,1215,236,0
2,723,1834,947,330,-101,-434,1187,300,0
3,772,2009,1016,216,21,-579,1379,363,0
4,823,2390,1110,254,86,-613,1760,424,0
5,1205,2397,1240,448,151,-644,1955,499,0
6,1022,2276,1012,356,68,-774,1692,570,0
7,1603,2509,718,465,184,-783,2062,642,0
8,1903,1868,433,651,-4,-774,1701,715,0
9,1577,962,35,692,-94,-781,847,782,0
10,1572,96,449,784,-153,-691,637,836,0
11,720,-389,20,809,-302,-441,181,863,0
12,954,-803,-292,848,-168,-150,280,866,0
13,681,-1287,-138,228,-265,-106,462,765,0
14,603,-811,-223,19,84,-235,34,662,0
15,610,-838,-238,310,22,-147,63,598,0
16,919,-1456,-287,562,29,-111,745,593,0
17,507,-1796,177,345,-85,-105,874,548,0
18,59,-1744,508,428,13,-44,817,525,0
19,267,-1940,511,464,214,9,1023,522,0
20,664,-1925,517,390,346,-5,1100,522,0
21,792,-1978,346,576,380,58,1158,556,0
22,1131,-2326,277,532,513,73,1601,593,0
23,1475,-2291,98,448,647,101,1726,633,0
24,1980,-2229,-66,425,761,155,1982,683,0
25,2428,-2281,-324,440,784,202,2347,731,0
26,2590,-2487,-507,486,791,209,2626,775,0
27,2747,-2701,-674,395,885,220,2910,818,0
28,3162,-2457,-950,339,931,297,3115,861,0
29,3244,-2652,-1166,247,890,363,3349,887,0
30,3194,-1918,-1428,95,869,435,2989,905,0
31,3534,-1776,-1421,123,867,492,3202,925,0
32,3438,-899,-1862,66,687,480,3011,908,0
33,2748,-592,-2825,412,581,567,2985,908,0
34,2423,-848,-1551,-165,437,358,1999,844,0
35,1268,20,-1452,-274,364,391,927,795,0
36,2296,-624,-1065,-204,665,592,1606,819,0
37,1797,1278,-1216,-831,168,435,1518,845,0
38,1104,2042,-866,-257,205,392,1477,778,0
39,786,1296,-842,181,171,212,733,688,0
40,472,1669,-1303,-137,223,242,1169,621,0
41,1084,1155,-911,326,249,131,827,583,0
42,596,593,-585,68,221,11,24,513,0
43,640,523,-355,-61,330,-70,100,478,0
44,801,489,-367,70,398,-61,7,464,0
45,968,273,-508,193,408,-49,126,462,0
46,959,97,-671,52,430,-119,174,459,0
47,1156,252,-584,-173,522,-154,319,481,0
48,1368,503,-656,-148,533,-122,598,498,0
49,1265,630,-792,-101,482,-152,619,501,0
50,1272,485,-616,-65,600,-174,494,527,0
51,1352,627,-605,-256,725,-178,608,579,0
52,2237,1161,-387,-405,706,-180,1549,630,0
53,1724,1199,-456,229,277,-53,1148,576,0
54,1363,579,-416,481,390,-29,538,585,0
55,1221,356,-231,66,389,-184,292,555,0
56,1172,587,124,-172,456,-197,316,549,0
57,1257,671,214,315,386,11,440,538,0
58,1232,328,384,962,231,340,331,640,0
59,856,-89,642,1088,148,326,73,741,0
60,933,-267,500,538,182,242,91,716,0
61,1023,86,484,347,199,266,134,669,0
62,1100,62,414,414,150,313,176,643,0
63,1163,63,341,182,97,269,213,582,0
64,1177,227,403,32,11,197,264,505,0
65,1116,279,447,-18,-81,88,265,428,0
1,1085,1995,636,205,-43,-405,1358,324,0
2,1436,1891,731,657,50,-379,1484,411,0
3,1332,1726,511,505,-167,-458,1239,469,0
4,860,2200,397,317,-83,-604,1395,512,0
5,1391,1998,564,640,63,-577,1498,583,0
6,903,1656,366,587,-144,-615,921,638,0
7,1276,1681,187,651,23,-601,1118,688,0
8,1659,882,382,975,-108,-502,917,770,0
9,1012,64,577,995,-391,-409,166,845,0
10,441,-100,106,736,-306,-315,535,847,0
11,1298,-236,-22,562,-94,-208,319,799,0
12,919,-748,280,783,-293,-85,217,807,0
13,395,-1173,80,407,-256,-10,240,742,0
14,1221,-703,-369,1,179,-44,456,630,0
15,944,-782,-37,297,-177,8,226,573,0
16,478,-1356,107,386,-75,8,441,537,0
17,575,-1557,442,269,100,-11,717,487,0
18,564,-1786,505,379,131,76,939,471,0
19,615,-1935,240,327,303,144,1044,470,0
20,1207,-1880,-4,238,468,119,1234,484,0
21,1251,-2070,-193,462,436,192,1426,519,0
22,1500,-2293,-213,365,590,205,1748,560,0
23,1912,-2196,-497,277,704,297,1953,610,0
24,2469,-1866,-753,180,768,409,2185,666,0
25,2653,-1394,-960,217,722,447,2146,708,0
26,2892,-1299,-1163,273,734,422,2376,744,0
27,2976,-1143,-1202,220,675,404,2407,758,0
28,2647,-575,-1203,139,609,335,1963,748,0
29,2810,-722,-1092,287,639,298,2099,751,0
30,2596,-1357,-1061,263,703,364,2115,767,0
31,2914,-996,-1114,174,904,428,2274,817,0
32,3744,-1421,-1492,152,1087,525,3273,896,0
33,4279,-366,-1687,-210,791,616,3614,922,0
34,2730,1234,-3505,-83,497,666,3610,904,0
35,2837,759,-1836,-80,717,319,2463,881,0
36,952,857,-650,-523,122,129,436,815,0
37,504,1403,-985,-246,467,338,786,777,0
38,1600,1094,-1392,330,685,362,1386,790,0
39,1716,-47,-1093,-242,223,68,1035,699,0
40,69,1014,-1032,-654,146,43,448,693,0
41,1093,712,-622,208,622,246,445,695,0
42,1172,176,-885,-171,222,70,479,613,0
43,911,836,-669,-569,447,-48,405,635,0
44,1290,666,-545,51,423,65,550,594,0
45,1078,233,-959,-108,428,-25,461,564,0
46,1513,726,-873,-495,450,-115,891,586,0
47,1204,832,-692,-167,323,-22,618,542,0
48,924,540,-649,-14,408,10,251,515,0
49,1384,708,-636,-277,540,-91,679,535,0
50,1395,1062,-533,-336,351,-135,832,528,0
51,1018,999,-304,55,440,-14,458,511,0
52,1472,668,-149,285,536,8,623,530,0
53,1615,588,-193,120,325,-57,729,494,0
54,1370,556,-43,191,279,-45,479,464,0
55,1335,352,141,354,242,-9,387,456,0
56,1232,345,176,212,190,-10,291,422,0
57,1157,496,357,197,188,13,308,392,0
58,1099,443,458,472,158,70,270,414,0
59,1027,224,461,621,113,90,147,458,0
60,928,49,430,604,72,83,23,489,0
61,879,-84,373,513,50,90,41,496,0
62,856,-165,303,309,29,88,77,461,0
63,863,-53,318,93,25,75,78,393,0
64,914,54,353,3,12,85,18,331,0
65,970,146,394,-82,-2,92,136,290,0
1,1166,1606,731,306,78,-349,1114,298,0
2,922,1834,895,317,-58,-389,1239,339,0
3,1062,2111,1035,438,98,-426,1579,395,0
4,1347,2149,1415,505,37,-522,1904,461,0
5,933,2296,1098,602,58,-558,1710,533,0
6,1824,2196,1061,691,177,-576,2045,610,0
7,1667,2189,699,576,-38,-649,1838,661,0
8,2241,1787,576,704,104,-720,1923,731,0
9,2305,923,779,847,-87,-663,1602,801,0
10,1477,98,594,924,-255,-541,594,860,0
11,1296,-278,222,758,-188,-423,343,866,0
12,1488,-525,325,385,-247,-312,611,803,0
13,754,-677,454,329,-306,-260,110,746,0
14,370,-840,282,299,-111,-190,39,671,0
15,964,-1057,241,256,62,-124,450,595,0
16,656,-1325,49,377,-13,-60,479,552,0
17,782,-1645,33,359,133,-77,821,520,0
18,814,-1825,52,440,143,-39,998,508,0
19,539,-2130,61,643,147,0,1197,538,0
20,712,-2577,-19,697,325,13,1673,584,0
21,1269,-2891,4,397,588,36,2157,609,0
22,1407,-2336,-247,233,678,183,1738,635,0
23,1948,-1919,-532,296,774,307,1785,685,0
24,2472,-1726,-750,324,744,316,2106,722,0
25,2443,-1549,-722,290,726,342,1981,748,0
26,2480,-1345,-713,242,775,382,1909,778,0
27,2606,-1295,-796,282,806,381,2016,809,0
28,2881,-1558,-806,261,869,398,2373,845,0
29,2886,-1510,-988,140,804,464,2403,864,0
30,2905,-1622,-1083,132,862,552,2498,897,0
31,3500,-1633,-823,-123,923,662,2948,946,0
32,3784,-503,-978,-241,723,809,2940,979,0
35,2739,378,-2281,-52,413,674,2584,950,0
36,2713,422,-1325,-151,352,417,2048,873,0
37,1266,1200,-1404,-310,85,309,1239,787,0
38,1225,1811,-1300,127,340,428,1543,742,0
39,1331,939,-1148,396,289,163,992,697,0
40,1163,495,-571,-29,339,6,386,625,0
41,962,348,-587,52,372,30,179,575,0
42,1282,164,-767,0,474,51,502,555,0
43,1533,75,-729,-135,359,92,699,523,0
44,841,592,-985,-306,327,88,424,509,0
45,1235,769,-902,-79,548,103,711,520,0
46,1978,687,-1064,-101,471,28,1348,512,0
47,1326,927,-843,-281,318,-79,824,496,0
48,1120,967,-462,-63,386,-113,550,478,0
49,950,995,-664,24,570,-196,527,503,0
50,2081,1131,-603,185,650,-167,1444,541,0
51,1728,636,-694,581,300,-97,967,565,0
52,1293,-28,-679,291,331,-197,460,549,0
53,1105,403,-175,-9,482,-308,189,553,0
54,1313,441,215,97,592,-242,401,572,0
55,1501,414,418,187,529,-127,612,572,0
56,1472,360,494,367,362,4,593,561,0
57,1298,238,513,541,175,104,415,564,0
58,1085,110,539,574,32,164,216,571,0
59,935,53,522,501,-27,184,72,563,0
60,856,31,489,407,-27,163,13,538,0
61,877,0,467,270,-12,115,6,489,0
62,925,53,469,100,-10,58,38,414,0
63,920,148,499,5,-23,17,57,337,0
64,894,200,535,-29,-25,-9,60,277,0
65,873,234,547,-50,-18,-24,145,233,0
1,1241,1592,701,194,-97,-258,1136,204,0
2,930,1742,863,382,-159,-336,1155,270,0
3,1013,1360,650,562,10,-344,816,347,0
4,1162,1397,476,315,-80,-417,878,383,0
5,971,1833,511,230,-120,-464,1136,413,0
6,1097,1856,667,349,-38,-478,1256,449,0
7,1021,1987,791,180,-76,-544,1369,475,0
8,1219,2171,918,228,51,-619,1653,512,0
9,1355,1751,1043,432,18,-557,1447,550,0
10,1072,1840,710,148,5,-583,1244,560,0
11,1921,2474,825,95,223,-761,2239,608,0
12,2245,2074,805,489,199,-768,2160,672,0
13,2416,1380,288,581,220,-807,1797,741,0
14,2799,1058,48,517,135,-866,1992,796,0
15,2630,496,81,670,-25,-826,1677,850,0
16,2091,-357,148,886,-193,-688,1126,907,0
17,1869,-1392,-245,667,-392,-506,1343,910,0
18,1384,-1459,324,-49,-244,-580,1036,854,0
19,1000,-1562,633,101,-292,-340,959,775,0
20,770,-1575,489,18,6,-254,820,671,0
21,1319,-1674,576,53,154,-186,1207,586,0
22,994,-1999,542,196,159,-30,1297,520,0
23,916,-2023,293,100,397,36,1239,498,0
24,1519,-1817,12,-2,585,98,1368,517,0
25,1592,-1677,-296,107,493,259,1331,527,0
26,1782,-1494,-611,88,619,273,1404,558,0
27,2089,-1470,-783,180,645,300,1671,593,0
28,2078,-1559,-833,181,666,330,1728,627,0
29,2474,-1397,-986,178,739,360,2007,669,0
30,2542,-1428,-1124,211,718,372,2124,702,0
31,2596,-1386,-1161,143,745,402,2163,733,0
32,2677,-1259,-1165,158,768,460,2179,768,0
33,2720,-1334,-812,153,847,494,2136,813,0
34,3195,-1392,-428,57,1002,568,2511,881,0
35,3826,-1302,-1035,48,1055,709,3171,959,0
36,4174,-1464,-1524,-127,855,772,3678,999,0
37,3341,-547,-1646,-417,474,772,2764,998,0
38,2457,452,-1681,-58,320,775,2011,967,0
39,2932,2,-1167,538,409,730,2155,972,0
40,2111,-39,-1700,661,422,542,1710,968,0
41,2726,-2002,-1787,614,714,529,2825,990,0
42,2279,-360,-1817,-414,351,493,1936,939,0
43,1635,826,-2210,-182,450,716,1870,924,0
44,2273,720,-672,-395,261,493,1477,876,0
45,775,871,32,-518,209,230,166,821,0
46,578,1070,-143,-83,395,393,224,769,0
47,1571,819,-732,218,726,548,916,802,0
48,2194,506,-472,-570,391,155,1300,783,0
49,715,1293,-60,-747,245,69,478,784,0
50,1324,1291,131,91,503,336,853,750,0
51,1758,850,-290,310,289,289,974,702,0
52,1398,626,-317,52,392,111,564,644,0
53,1550,571,-96,32,454,70,654,607,0
54,1526,698,-320,-128,622,25,708,612,0
55,2088,1137,-350,-273,620,-40,1403,625,0
56,1884,1065,-281,12,499,15,1182,600,0
57,1337,794,-184,-12,566,42,565,593,0
58,1576,942,207,-195,793,-10,847,638,0
59,1482,1288,459,-105,709,55,1016,654,0
60,4055,682,-3567,851,1645,396,4443,901,0
61,3609,-1165,211,996,-771,828,2798,1022,0
62,-59,346,216,-562,-462,79,587,964,0
63,661,632,1133,-181,214,305,456,854,0
64,1140,451,531,566,-145,244,336,810,0
65,998,170,368,295,-81,122,951,713,0
1,1178,1388,835,160,-64,-240,1002,166,0
2,1029,1403,817,126,-157,-291,922,204,0
5,1396,1617,914,337,-116,-395,1323,340,0
6,1925,1663,1130,331,11,-501,1783,392,0
7,1961,1637,1335,393,-79,-566,1882,452,0
8,2091,1505,1386,456,11,-645,1925,519,0
9,2119,1213,1442,536,34,-682,1835,589,0
10,2104,1073,1302,459,88,-729,1696,644,0
11,2304,1023,1238,450,157,-771,1808,696,0
12,2334,897,966,490,167,-804,1680,748,0
13,2260,598,575,594,153,-816,1407,802,0
14,2245,95,384,678,113,-812,1279,854,0
15,2016,-521,513,773,-75,-750,1144,899,0
16,1173,-1225,257,532,-227,-647,715,893,0
17,1426,-1280,299,362,-22,-640,939,861,0
18,1043,-2291,476,608,-285,-389,1561,844,0
19,282,-2523,705,503,-323,-79,1634,795,0
20,221,-2328,577,-8,221,-192,1408,695,0
21,855,-1929,181,-226,588,-190,1117,687,0
22,1218,-1673,-15,225,371,52,1069,637,0
23,968,-2047,92,431,294,174,1266,619,0
24,1107,-2039,50,148,569,193,1320,619,0
25,1797,-1433,-279,-44,707,254,1315,645,0
26,1822,-1205,-368,209,547,353,1215,653,0
27,1904,-1225,-514,214,684,316,1321,679,0
28,2149,-1304,-557,238,736,306,1574,709,0
29,2356,-1322,-705,220,746,296,1792,734,0
30,2432,-1572,-893,231,750,311,2030,756,0
31,2409,-1767,-1040,108,758,358,2163,773,0
32,2647,-1618,-1201,-8,758,453,2326,795,0
33,2799,-1451,-1340,-73,698,554,2425,815,0
34,2717,-1262,-1295,-94,562,619,2263,820,0
35,2199,-1034,-1090,28,556,675,1663,831,0
36,2718,-1348,-1101,113,704,701,2227,864,0
37,2999,-883,-1181,22,595,791,2341,889,0
38,2942,-459,-1666,276,637,808,2411,924,0
39,3019,-688,-1320,121,523,675,2366,912,0
40,2237,-314,-1908,53,443,682,1956,892,0
41,2667,-850,-1272,-425,470,684,2074,900,0
42,2447,998,-726,-941,3,550,1740,938,0
43,1468,2620,126,-724,-111,515,2005,929,0
44,744,1736,-150,646,11,590,894,918,0
45,967,550,-494,599,278,255,217,876,0
46,751,440,-703,90,198,146,118,753,0
47,852,477,-621,163,299,286,157,691,0
48,1113,164,-645,16,357,275,296,643,0
49,936,475,-398,-621,360,107,122,659,0
50,990,1029,-51,-652,404,76,428,681,0
51,1456,1185,12,-24,440,234,877,644,0
52,1131,770,-482,268,298,214,450,606,0
53,868,503,-484,92,535,107,113,595,0
54,1755,567,-144,-60,733,13,849,623,0
55,1728,815,-84,-56,598,72,912,619,0
56,1751,570,153,268,690,97,847,645,0
57,1687,328,210,93,758,-25,731,668,0
58,1980,638,617,-205,1062,-35,1169,751,0
59,2265,738,760,107,862,167,1500,777,0
60,2023,369,693,589,630,231,1170,800,0
61,5546,714,-1598,468,10,89,4815,735,0
62,2607,-1890,-1873,1243,-925,577,2725,919,0
63,576,-492,868,-23,-423,-55,152,820,0
64,242,51,554,-774,228,-220,393,823,0
65,1004,710,869,-82,3,242,1180,710,0
1,1073,1626,434,134,-29,-324,995,276,0
2,1084,1833,834,255,-127,-371,1287,314,0
3,862,1838,1041,283,-90,-399,1281,350,0
4,1216,1951,1358,194,18,-523,1670,392,0
5,1236,1979,1656,307,45,-537,1861,437,0
6,1548,1876,1700,460,198,-506,1967,492,0
7,2097,1920,1817,399,225,-604,2374,545,0
8,2102,2036,1682,471,267,-674,2375,609,0
9,2694,1782,1441,668,388,-719,2536,698,0
10,3163,1376,1101,766,272,-776,2620,783,0
11,2999,712,632,880,72,-802,2146,865,0
12,2672,22,452,872,-55,-823,1710,932,0
13,2259,-716,703,924,-238,-716,1471,984,0
14,1329,-1604,674,556,-467,-515,1189,965,0
15,754,-1410,261,117,-172,-467,620,874,0
16,1133,-1416,360,93,-112,-325,848,770,0
17,779,-1465,356,111,-55,-212,696,665,0
18,800,-1560,362,150,63,-139,790,575,0
19,791,-1756,410,197,147,-63,969,510,0
20,600,-1813,336,215,243,32,939,473,0
21,707,-1784,144,159,465,83,924,478,0
22,1370,-1734,-158,183,620,141,1215,515,0
23,1623,-2000,-434,259,557,231,1611,543,0
24,1849,-1900,-659,160,666,242,1731,579,0
25,2126,-1876,-807,241,675,306,1947,619,0
26,2313,-1933,-846,182,713,348,2130,658,0
27,2585,-1724,-861,161,734,411,2224,698,0
28,2624,-1622,-747,133,740,472,2173,735,0
29,2780,-1329,-651,58,791,515,2149,777,0
30,3049,-1108,-716,92,802,552,2322,817,0
31,3128,-1177,-657,145,765,581,2406,848,0
32,2910,-1327,-483,139,827,609,2234,885,0
33,3466,-1542,-332,47,985,715,2808,952,0
34,4273,-1438,-267,-156,964,823,3516,1017,0
35,4521,-1000,-587,-223,914,908,3667,1075,0
36,4634,-966,-647,-411,751,935,3777,1113,0
37,3982,637,-1325,-646,417,967,3244,1137,0
38,3458,1397,-411,-513,386,830,2752,1120,0
39,2064,1093,-156,-196,66,373,1340,981,0
40,1633,725,102,14,293,359,789,877,0
41,1606,407,-167,220,354,438,665,822,0
42,2092,347,-384,0,424,402,1155,775,0
43,1809,699,-448,-110,298,359,990,715,0
44,1504,711,-269,-181,367,228,685,666,0
45,1747,746,88,-190,364,176,901,622,0
46,1529,759,28,-167,299,175,707,574,0
47,1453,838,-4,-140,403,135,677,549,0
48,1752,851,-120,-62,437,103,951,529,0
49,1924,945,-304,-9,411,92,1164,508,0
50,1751,808,-281,109,349,38,948,479,0
51,1490,690,-161,154,334,0,649,457,0
52,1452,596,-117,176,495,-79,573,472,0
53,1761,535,58,152,524,-165,841,491,0
54,1791,447,192,203,396,-105,855,484,0
55,1524,379,274,250,355,-58,594,475,0
56,1287,382,302,166,387,-95,376,466,0
57,2392,-310,-2492,707,765,-51,2468,581,0
58,3244,-1232,489,351,-457,407,2504,606,0
59,383,506,-110,-465,-637,47,355,643,0
60,661,789,682,218,259,284,234,602,0
61,1238,262,360,532,-18,260,315,600,0
62,1052,196,307,-163,23,-17,113,513,0
63,1013,520,666,-153,-129,-42,319,451,0
64,850,414,618,230,-115,50,129,413,0
65,871,197,538,153,-114,4,427,368,0
1,1160,1748,616,310,-174,-379,1186,330,0
2,864,1598,540,528,-219,-285,895,392,0
3,1103,1752,600,267,-188,-435,1155,422,0
4,1211,1828,783,348,-133,-500,1328,462,0
5,1202,1549,694,445,-127,-429,1079,496,0
6,1616,1575,738,179,-67,-506,1374,504,0
7,1475,1848,1034,150,-127,-509,1580,512,0
8,1291,1936,739,257,54,-510,1441,524,0
9,2314,1901,722,299,217,-631,2080,566,0
10,2353,1694,465,416,136,-725,1936,622,0
11,2550,1154,236,570,162,-769,1808,691,0
12,2550,705,-45,534,38,-801,1646,745,0
13,2558,350,-244,516,-38,-787,1593,784,0
14,2303,-101,-240,578,-189,-716,1317,815,0
15,1963,-618,-207,457,-270,-663,1068,822,0
16,1639,-993,155,204,-266,-677,922,808,0
17,1178,-1380,204,303,-264,-526,825,779,0
18,1204,-1786,289,161,-147,-419,1173,717,0
19,1048,-1943,463,106,-171,-310,1255,648,0
20,715,-2015,565,131,-108,-158,1211,564,0
21,653,-2119,761,138,28,-57,1344,481,0
22,380,-2064,626,155,172,73,1190,433,0
23,621,-1954,277,33,528,120,1068,455,0
24,1492,-1810,-169,-132,734,152,1351,516,0
25,1627,-1548,-404,168,392,338,1281,522,0
26,1534,-1541,-596,94,576,346,1254,553,0
27,1921,-1510,-761,204,574,383,1559,586,0
28,2110,-1644,-914,190,576,384,1826,612,0
29,2073,-1638,-932,174,575,426,1801,637,0
30,2237,-1548,-901,122,615,485,1865,668,0
31,2384,-1301,-929,87,619,539,1870,699,0
32,2484,-1138,-942,113,601,567,1890,726,0
33,2483,-1024,-958,144,606,566,1851,749,0
34,2471,-1123,-1032,220,616,593,1903,775,0
35,2596,-1378,-970,171,659,614,2094,803,0
36,2770,-1352,-861,10,702,700,2200,841,0
