Count,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Ema_Acc,Ema_Gyr,Activity
2,3395,2313,181,372,-196,-441,3112,347,7
3,3927,2153,488,527,-332,-514,3504,439,7
4,4005,1614,703,590,-482,-576,3374,542,7
5,3927,1258,907,583,-533,-603,3222,632,7
6,3546,966,999,596,-546,-583,2808,705,7
7,3072,792,1020,644,-493,-512,2332,756,7
8,2711,509,1010,668,-496,-427,1937,791,7
9,2189,337,932,634,-505,-365,1402,811,7
10,1663,256,835,633,-427,-299,878,812,7
11,1230,60,684,666,-360,-223,408,808,7
12,943,-320,586,616,-367,-153,155,793,7
13,531,-594,506,537,-345,-124,56,764,7
14,202,-586,508,592,-214,27,198,737,7
15,258,-763,443,633,-97,246,80,727,7
16,401,-654,463,603,-51,366,103,723,7
17,382,-508,640,694,-19,454,98,744,7
18,488,-521,748,760,-38,619,33,791,7
19,557,-170,714,716,11,710,78,834,7
20,675,163,694,684,186,690,18,865,7
21,910,356,365,633,366,540,43,874,7
22,881,576,115,683,543,380,58,889,7
23,1537,522,-156,734,634,337,630,916,7
24,1295,322,-528,659,587,208,435,914,7
25,1482,248,-838,399,694,71,720,892,7
26,1674,662,-768,143,688,83,957,855,7
27,1360,941,-727,159,675,37,806,822,7
28,1605,440,-868,44,778,-54,876,814,7
29,2334,1074,-203,-366,783,192,1577,828,7
30,2224,2211,-27,-125,1049,215,2136,878,7
31,3926,1661,-199,218,1408,-16,3267,987,7
32,4349,1345,-374,140,1050,-94,3567,1002,7
33,3707,1885,-791,337,835,4,3233,982,7
34,3604,1554,-478,737,701,-126,2953,990,7
35,3734,555,80,976,384,-357,2775,1013,7
36,3903,29,261,869,128,-594,2911,1023,7
37,3641,-840,456,801,167,-648,2764,1027,7
38,2107,-1453,-231,304,22,-709,1569,975,7
39,879,-860,-110,-178,13,-435,234,874,7
40,947,-236,56,-235,54,-214,22,764,7
41,747,129,91,-117,41,-75,236,640,7
42,689,169,8,61,28,13,290,525,7
43,661,114,99,172,-49,76,321,459,7
44,646,107,159,193,-113,159,326,422,7
45,664,192,199,169,-105,228,280,398,7
46,732,235,199,129,-55,261,205,377,7
47,808,244,143,58,10,265,143,356,7
48,915,265,116,-45,64,253,40,337,7
49,1001,364,130,-122,90,244,73,327,7
50,1062,497,153,-127,103,251,182,322,7
51,1111,548,128,-76,117,260,245,316,7
52,1147,517,64,-32,114,253,259,309,7
53,1143,467,14,-34,94,224,234,296,7
54,1125,447,-15,-73,74,184,210,279,7
55,1098,465,-26,-120,67,141,192,262,7
56,1082,497,-19,-138,69,105,190,247,7
57,1073,516,-8,-123,58,81,190,229,7
58,1057,514,-8,-87,37,69,175,206,7
59,1056,496,1,-45,24,68,166,182,7
60,1031,461,-1,-16,23,66,129,160,7
61,1017,432,-16,-13,27,55,105,140,7
62,1020,415,-46,-28,24,33,102,122,7
63,1012,405,-70,-49,11,9,92,108,7
64,1011,406,-70,-69,-6,-11,91,100,7
65,988,417,-46,-78,-27,-31,123,97,7
1,1544,1862,71,87,43,-102,1419,109,7
2,1786,1933,180,250,-22,-238,1637,156,7
3,1980,1747,150,322,-95,-353,1644,222,7
4,2355,1867,270,294,-87,-360,2017,272,7
5,2826,2141,425,335,-115,-383,2570,322,7
6,3218,2189,558,415,-171,-449,2931,384,7
7,3505,2127,747,520,-249,-526,3167,463,7
8,3655,1904,856,620,-278,-554,3209,546,7
9,3654,1445,908,685,-323,-598,3032,629,7
10,3573,979,961,724,-372,-618,2827,708,7
11,3165,764,1067,783,-443,-555,2426,777,7
12,2806,439,1103,822,-490,-452,2046,833,7
13,2331,153,928,759,-534,-391,1513,868,7
14,1789,41,819,655,-525,-343,967,876,7
15,1312,-159,700,597,-461,-244,495,859,7
16,1088,-401,948,564,-440,-189,497,835,7
17,361,-199,1467,903,-366,-79,523,863,7
18,84,-977,1061,1183,-72,313,444,935,7
19,446,-1137,652,934,99,372,384,950,7
20,512,-834,462,622,136,407,82,911,7
21,801,-456,561,500,192,538,79,881,7
22,956,-66,688,474,238,643,179,871,7
23,824,176,565,429,325,623,14,861,7
24,1143,295,325,373,457,494,224,843,7
25,1293,479,109,347,598,451,383,839,7
26,1645,464,-57,348,722,521,710,862,7
27,2014,381,-247,222,718,531,1064,874,7
28,2389,661,-29,22,622,548,1478,865,7
29,2048,1206,95,67,652,597,1378,869,7
30,2499,1045,192,131,701,583,1715,879,7
31,3098,1390,585,-69,728,562,2445,888,7
32,3303,1956,349,48,1199,527,2854,972,7
33,4435,2108,622,337,1225,353,3949,1041,7
34,4241,1778,-13,586,1038,244,3598,1076,7
35,4070,693,-885,332,735,-96,3222,1023,7
36,3327,1104,-475,42,387,-240,2537,910,7
37,2662,1978,61,360,469,-68,2316,847,7
38,3097,1357,613,1015,604,-47,2436,914,7
39,3254,25,411,1139,262,-280,2279,971,7
40,2574,-476,139,880,-40,-428,1621,973,7
41,1584,-559,87,454,-66,-403,681,900,7
42,911,-384,-76,176,45,-295,8,789,7
43,688,-139,-149,63,133,-159,282,674,7
44,662,-30,-99,45,106,-59,329,565,7
45,725,113,-29,77,5,29,265,468,7
46,706,182,13,124,-117,111,270,415,7
47,689,203,111,129,-204,160,273,390,7
48,695,314,196,89,-217,196,212,373,7
49,732,356,229,31,-187,206,154,354,7
50,757,334,209,-79,-145,173,146,331,7
51,741,376,277,-200,-93,118,124,315,7
52,710,478,321,-235,-18,96,85,302,7
55,870,491,115,-88,128,210,5,274,7
56,960,498,43,-79,152,223,82,275,7
57,1053,496,11,-74,149,224,164,276,7
58,1084,508,2,-70,122,228,197,274,7
59,1134,548,-11,-57,98,233,259,271,7
60,1163,574,-16,-38,83,232,297,266,7
61,1179,563,-43,-32,72,210,307,258,7
62,1162,548,-50,-51,54,169,285,243,7
63,1126,547,-59,-82,35,120,253,224,7
64,1070,563,-46,-104,21,68,209,204,7
65,1044,547,-19,-102,7,25,224,184,7
1,2046,1748,135,144,-43,-93,1694,109,7
2,2416,1934,264,224,-136,-284,2105,164,7
3,3013,2045,506,344,-183,-422,2676,246,7
4,3486,1841,648,430,-260,-497,2995,338,7
5,3743,1767,900,516,-311,-568,3235,436,7
6,3929,1901,1316,829,-321,-504,3558,553,7
7,3943,1237,1461,1090,-428,-384,3383,688,7
8,3664,686,1312,953,-594,-399,2951,789,7
9,3147,554,1148,729,-625,-442,2395,842,7
10,2654,392,1017,607,-543,-432,1869,858,7
11,2135,226,841,525,-492,-356,1305,847,7
12,1582,127,704,497,-435,-242,736,818,7
13,1120,-51,655,554,-412,-103,298,794,7
14,818,-468,636,569,-417,4,136,776,7
15,431,-337,738,607,-345,106,81,762,7
16,404,-457,598,703,-120,311,145,765,7
17,641,-701,289,589,-44,332,7,747,7
18,780,-647,234,395,-69,373,40,707,7
19,749,-411,449,296,-129,481,34,681,7
20,575,-97,696,282,-141,561,92,674,7
21,452,147,944,383,-117,621,56,686,7
22,261,279,858,479,2,654,60,711,7
23,373,259,589,497,230,603,256,732,7
24,669,333,441,488,416,552,132,754,7
25,977,372,336,569,500,607,98,797,7
26,1275,349,161,546,506,670,331,838,7
27,1467,522,245,452,589,571,576,857,7
28,1783,639,392,448,734,409,934,876,7
29,2221,373,207,419,955,278,1261,917,7
30,2931,611,316,210,1021,281,2010,949,7
31,3408,1173,332,191,1152,256,2619,998,7
32,4249,1028,-404,275,1195,74,3390,1044,7
33,3971,1153,-360,107,793,20,3150,995,7
34,3575,1750,-308,340,694,24,2992,951,7
35,3670,1157,-166,633,692,-150,2851,950,7
36,4003,1015,177,674,400,-335,3133,930,7
37,3973,957,352,852,355,-414,3101,946,7
38,4012,479,519,980,285,-533,3073,987,7
39,3753,-198,562,816,-72,-686,2800,1003,7
40,2911,-518,466,535,-203,-791,1993,998,7
41,1522,-621,40,281,-94,-665,644,944,7
42,957,-499,-29,68,6,-392,79,834,7
43,785,-277,-14,-49,18,-246,167,718,7
44,659,-40,42,-22,-18,-163,338,607,7
45,604,68,85,73,-74,-87,386,512,7
46,570,40,105,147,-117,0,419,447,7
47,497,-5,98,131,-133,87,493,399,7
48,446,49,125,46,-119,143,534,357,7
49,408,183,130,-36,-58,166,534,321,7
52,599,573,26,-143,85,232,170,291,7
53,719,701,3,-103,110,270,4,294,7
54,826,710,-26,-64,102,284,89,297,7
55,850,636,-56,-61,95,273,63,296,7
56,945,601,-61,-101,114,285,121,302,7
57,1052,669,0,-132,126,313,246,314,7
58,1123,751,59,-113,135,324,352,324,7
59,1154,762,63,-52,154,329,384,333,7
60,1225,681,-37,8,198,316,402,340,7
61,1303,501,-153,-16,193,272,404,339,7
62,1297,469,-167,-117,132,210,389,326,7
63,1256,571,-103,-179,63,154,383,309,7
64,1192,642,-39,-158,11,106,354,285,7
65,1120,612,-9,-107,-18,71,338,254,7
1,2254,1650,227,277,-64,-266,1802,263,7
2,2829,1995,368,318,-107,-297,2481,300,7
3,3752,1890,557,357,-190,-518,3237,371,7
4,4088,1890,759,365,-284,-680,3567,461,7
5,4308,1749,1106,442,-324,-751,3779,555,7
6,4143,1569,1291,594,-322,-733,3614,643,7
7,3974,1084,1392,763,-359,-703,3348,734,7
8,3547,615,1351,827,-434,-677,2845,817,7
9,2835,333,1214,828,-488,-600,2101,880,7
10,2200,172,1064,800,-451,-472,1449,911,7
11,1596,71,923,769,-407,-326,845,914,7
12,1025,23,664,745,-279,-175,221,894,7
13,908,-152,446,715,-216,-27,22,865,7
14,616,-316,350,630,-229,54,224,826,7
15,400,-223,375,597,-173,137,408,788,7
16,392,-322,282,647,-86,263,419,771,7
17,562,-496,185,569,-76,354,227,751,7
18,569,-237,331,462,-114,431,300,729,7
19,526,-85,477,472,-152,505,284,725,7
20,576,-15,671,463,-197,539,115,727,7
21,497,157,873,502,-165,557,16,735,7
22,383,220,911,573,0,560,12,748,7
23,664,226,769,607,288,538,40,770,7
24,1181,512,548,584,527,525,399,805,7
25,1561,576,-30,597,639,491,664,844,7
26,1774,640,-281,526,715,400,906,870,7
27,1910,527,-377,383,845,338,1016,893,7
28,2235,924,-211,263,797,362,1427,897,7
29,2172,1009,-367,366,984,344,1422,939,7
30,3451,794,-592,242,1129,170,2590,984,7
31,3333,1174,-470,52,1004,86,2564,989,7
32,4080,1541,-511,182,1222,-38,3391,1038,7
33,4109,1611,-369,348,1165,-22,3428,1074,7
34,3817,1885,-19,680,922,52,3257,1088,7
35,3872,923,180,1073,573,-73,2984,1114,7
36,3648,-352,298,1094,117,-338,2677,1121,7
37,3061,-1439,401,1105,-9,-379,2406,1130,7
38,2090,-1176,-80,484,-110,-433,1399,1036,7
39,1674,-720,-350,-101,-27,-425,855,916,7
40,1222,-362,1,-303,-5,-351,274,825,7
41,1016,3,216,-306,-53,-272,38,743,7
42,836,273,233,-133,-35,-214,90,645,7
43,770,237,325,86,-54,-109,131,545,7
44,677,145,384,242,-53,37,208,486,7
45,625,91,285,258,-18,144,307,448,7
46,686,116,181,160,22,177,281,406,7
47,758,192,148,49,40,159,204,359,7
48,777,267,156,-9,47,139,163,316,7
49,797,291,145,-23,57,149,139,285,7
50,856,278,119,-28,64,172,92,265,7
51,912,284,117,-45,64,194,37,254,7
52,979,319,131,-65,71,213,37,250,7
53,1059,360,122,-70,102,234,125,252,7
54,1140,402,95,-64,131,256,212,261,7
55,1178,441,52,-59,145,270,258,271,7
56,1180,488,18,-60,152,259,277,278,7
57,1226,498,-46,-54,158,224,324,278,7
58,1293,465,-73,-63,142,170,376,268,7
59,1219,458,-130,-77,105,120,308,250,7
60,1206,444,-143,-92,68,85,293,228,7
61,1193,437,-138,-107,25,59,277,207,7
62,1125,447,-95,-112,-38,30,214,190,7
63,1079,457,-34,-108,-76,6,172,178,7
64,1042,462,17,-98,-95,-15,139,170,7
65,996,456,62,-83,-99,-35,201,163,7
1,2997,2170,57,127,-261,-481,2700,267,7
2,3532,2223,446,150,-366,-611,3197,359,7
3,3756,2365,962,253,-412,-622,3541,445,7
4,4041,2199,1112,457,-321,-702,3733,535,7
5,4191,1821,1090,690,-255,-700,3697,631,7
6,4062,1199,1313,821,-329,-664,3434,726,7
7,3685,783,1397,916,-457,-604,3017,818,7
8,3149,315,1384,924,-536,-538,2454,894,7
9,2485,55,1226,846,-562,-468,1771,938,7
10,1781,-222,1057,696,-563,-379,1082,945,7
11,1058,-175,895,606,-449,-285,396,917,7
12,677,-304,829,693,-301,-126,112,887,7
13,520,-482,709,783,-171,46,2,870,7
14,428,-643,524,760,-94,215,66,855,7
15,501,-623,373,640,-30,305,117,825,7
16,666,-531,413,542,-32,385,53,793,7
17,620,-386,512,485,-79,497,108,774,7
18,691,-76,659,439,-88,554,42,762,7
19,705,323,671,513,-13,578,25,764,7
20,829,368,546,587,94,542,58,772,7
21,826,424,258,503,209,404,36,753,7
22,1179,385,-92,365,377,253,243,718,7
23,1262,404,-172,196,480,304,336,695,7
24,1323,708,-215,97,496,563,515,707,7
25,1838,1139,-106,22,472,678,1164,731,7
26,1619,1497,-141,86,574,656,1209,759,7
27,2002,1727,414,214,655,707,1676,805,7
28,2257,1721,107,244,969,744,1840,893,7
29,3852,2069,108,207,1175,583,3373,980,7
30,3897,2529,-167,251,909,448,3648,992,7
31,3381,2066,-570,424,858,282,3003,993,7
32,3300,2111,-259,620,869,163,2925,1010,7
35,3446,601,76,928,275,-461,2498,1090,7
36,3030,98,578,860,-7,-457,2086,1066,7
37,2270,-249,375,603,-58,-555,1314,1017,7
38,1544,-362,82,320,43,-584,587,947,7
39,1069,-326,-49,88,101,-466,118,854,7
40,798,-134,-9,-12,117,-310,190,749,7
41,695,64,84,33,118,-171,297,641,7
42,651,112,75,142,47,-65,335,546,7
43,624,47,-2,162,-41,15,374,470,7
44,575,57,9,43,-117,44,422,402,7
45,513,169,66,-86,-112,25,455,350,7
46,462,246,103,-139,-60,8,466,310,7
47,443,264,69,-149,1,30,479,278,7
48,465,277,57,-134,24,87,455,255,7
49,503,339,16,-113,46,156,393,243,7
50,577,454,-11,-93,82,224,265,246,7
51,693,585,-77,-73,137,281,89,261,7
52,873,635,-145,-59,161,304,89,278,7
53,1002,647,-158,-73,131,303,203,290,7
54,1075,695,-104,-102,74,300,284,297,7
55,1102,839,-49,-112,32,305,385,303,7
56,1131,901,-13,-96,14,298,446,305,7
57,1102,871,1,-100,-1,250,404,297,7
58,1025,816,20,-117,13,185,310,282,7
59,983,733,33,-113,33,139,226,262,7
60,986,652,17,-99,47,122,182,242,7
61,1020,609,2,-77,47,122,187,224,7
62,1044,566,-17,-50,30,124,187,206,7
63,1050,517,-27,-48,8,119,170,190,7
64,1028,504,-20,-58,-6,107,145,176,7
65,994,501,-6,-64,-14,90,199,163,7
1,2162,1295,-424,177,53,-137,1555,216,7
2,2583,1393,-327,250,-53,-161,1952,233,7
3,3224,1543,-76,352,-282,-203,2575,285,7
4,3389,1571,170,439,-491,-173,2739,364,7
5,4110,1445,577,451,-683,-218,3394,460,7
6,3871,1578,900,516,-799,-228,3276,564,7
7,3870,1215,1056,625,-790,-228,3191,657,7
8,3573,831,1058,564,-832,-311,2817,736,7
9,3278,620,1136,517,-827,-380,2524,798,7
10,2950,341,1099,482,-768,-411,2166,837,7
11,2427,130,1062,438,-746,-399,1652,860,7
12,1651,216,1082,496,-671,-305,985,866,7
13,1123,-10,901,620,-545,-150,439,860,7
14,848,-385,752,625,-470,-69,197,845,7
15,506,-494,798,619,-380,30,66,821,7
16,327,-575,738,609,-242,162,8,792,7
17,382,-563,585,554,-114,250,102,757,7
18,509,-472,481,438,-26,323,155,714,7
19,499,-313,478,294,-6,378,241,667,7
20,384,-89,571,221,9,395,306,624,7
23,521,37,778,494,279,449,62,608,7
24,645,-94,636,519,419,500,89,653,7
25,1040,-59,499,397,566,566,155,701,7
26,1318,195,400,229,699,597,391,750,7
27,1792,560,373,132,839,643,914,813,7
28,2576,818,322,39,764,644,1721,850,7
29,2153,1680,245,137,786,610,1741,881,7
30,3298,1757,354,351,999,587,2753,946,7
31,3506,1520,-151,285,1241,526,2824,1032,7
32,4355,1415,-298,30,1418,431,3588,1122,7
33,4257,2285,-329,38,1147,435,3842,1143,7
34,3833,2151,-399,388,748,176,3413,1086,7
35,3520,1145,-318,598,211,-218,2715,1003,7
36,3318,721,77,533,-15,-384,2396,934,7
37,2814,700,289,476,-10,-405,1914,872,7
38,2672,756,506,509,135,-466,1822,838,7
39,2725,448,550,602,234,-609,1815,848,7
40,2638,37,394,612,270,-690,1667,870,7
41,2021,-368,69,469,230,-630,1055,860,7
42,1170,-474,-89,243,210,-403,265,791,7
43,827,-283,-68,96,175,-228,123,693,7
44,627,-130,-58,65,124,-145,357,595,7
45,543,-49,-80,108,71,-75,448,505,7
46,482,-42,-67,151,26,13,511,435,7
47,469,-30,-59,147,-3,101,526,383,7
48,564,33,-56,80,-16,166,432,343,7
49,659,177,-42,-20,-16,192,316,313,7
50,709,358,-31,-94,5,196,205,294,7
51,764,431,-26,-128,27,197,122,282,7
52,818,467,-40,-167,36,198,57,278,7
53,859,523,1,-199,27,199,5,279,7
54,864,648,18,-184,39,215,80,280,7
55,935,752,-3,-158,63,231,199,281,7
56,992,791,-34,-129,76,211,269,276,7
57,1013,743,-106,-119,72,176,260,266,7
58,1027,680,-113,-150,50,161,236,257,7
59,1010,740,-53,-166,17,161,253,252,7
60,991,773,12,-112,-4,175,256,243,7
61,987,675,11,-64,-12,180,195,232,7
62,986,585,5,-73,-10,178,146,224,7
63,984,566,21,-105,-5,168,135,219,7
64,989,574,30,-125,-2,154,143,215,7
65,995,598,47,-128,-3,138,186,209,7
1,1749,1839,11,153,171,103,1537,179,7
2,2269,1847,-35,313,46,-139,1925,212,7
3,2729,1779,-33,341,-117,-369,2257,272,7
4,3227,1803,157,280,-216,-481,2699,337,7
5,3670,2176,444,308,-191,-543,3289,400,7
6,4502,2279,931,561,-224,-585,4131,488,7
7,4774,1774,1367,816,-409,-587,4273,607,7
8,4650,1334,1660,931,-579,-543,4114,730,7
9,4339,861,1731,950,-682,-511,3750,839,7
10,3589,575,1567,894,-675,-453,2958,913,7
11,2991,385,1372,756,-619,-352,2313,938,7
12,2255,261,1222,623,-596,-269,1578,931,7
13,1617,208,1033,558,-504,-214,930,901,7
14,1091,59,946,578,-424,-114,445,865,7
15,782,120,940,663,-319,24,228,839,7
16,678,-56,762,778,-205,169,21,836,7
17,599,-561,472,729,-125,175,53,821,7
18,568,-616,483,601,-97,269,32,789,7
19,561,-543,671,489,-79,452,29,765,7
20,496,-159,722,396,-83,547,109,748,7
21,342,109,841,421,-38,582,85,742,7
22,324,243,887,490,74,590,24,748,7
23,525,171,505,462,268,519,251,747,7
24,927,151,146,297,370,385,49,720,7
25,926,201,-116,97,387,377,45,685,7
26,1109,703,-40,13,352,537,313,676,7
27,1381,972,5,24,290,680,688,689,7
28,1256,1288,138,83,284,670,804,697,7
29,1397,1346,362,135,363,627,973,705,7
30,1646,1324,295,112,569,586,1132,729,7
31,2150,1586,678,108,742,666,1756,783,7
32,3011,1677,929,153,1003,684,2569,871,7
33,4191,1816,1169,285,1209,621,3714,974,7
34,4606,1639,948,469,1200,464,3979,1053,7
35,4899,1439,805,663,1026,245,4169,1091,7
36,4830,1355,405,791,961,49,4032,1122,7
37,4687,1280,316,819,936,-225,3868,1150,7
38,4742,922,718,1008,727,-447,3883,1184,7
39,4135,64,805,1004,306,-623,3213,1191,7
40,3084,-458,598,767,37,-745,2174,1167,7
41,1417,-497,171,341,73,-625,511,1076,7
42,1180,-144,139,42,247,-358,196,948,7
43,951,194,138,27,238,-203,19,821,7
44,904,279,77,175,182,-130,50,713,7
45,811,154,49,270,57,-95,173,629,7
46,681,-2,27,235,-57,-71,318,553,7
47,588,-78,33,105,-123,-61,405,477,7
48,499,-37,122,-41,-145,-63,484,414,7
49,383,54,177,-98,-113,-34,574,362,7
50,336,40,144,-94,-74,32,632,314,7
51,338,83,138,-94,-46,113,625,282,7
52,353,152,131,-72,-19,209,593,270,7
53,437,226,46,-78,34,298,505,277,7
54,651,412,16,-119,79,371,229,301,7
55,876,673,5,-119,93,441,104,334,7
56,1058,762,18,-96,58,474,303,365,7
57,1135,816,57,-79,3,442,399,381,7
58,1198,879,146,-63,7,447,493,395,7
59,1295,828,138,-74,39,443,543,406,7
60,1365,756,105,-111,74,404,563,410,7
61,1454,671,68,-165,96,370,602,411,7
62,1515,640,60,-230,82,341,645,412,7
63,1510,682,90,-269,32,310,659,412,7
64,1439,723,132,-278,-19,261,615,406,7
65,1326,738,153,-278,-46,203,561,394,7
1,4672,1832,275,486,-395,-366,4025,491,7
2,4918,1544,692,544,-613,-436,4200,579,7
3,5234,1396,1267,663,-777,-440,4563,685,7
4,5102,961,1546,767,-936,-370,4417,801,7
5,4709,591,1603,685,-1034,-346,4009,898,7
6,3931,499,1540,508,-1004,-353,3251,954,7
7,3066,519,1462,507,-841,-297,2436,968,7
8,2234,553,1502,677,-697,-181,1748,972,7
9,1649,197,1291,860,-565,-70,1103,984,7
10,1318,-573,1080,811,-521,-40,797,980,7
11,551,-604,974,692,-389,122,271,944,7
12,522,-514,832,610,-88,424,108,905,7
13,1002,-210,621,524,99,566,197,879,7
14,1289,29,539,448,156,628,397,861,7
15,1293,276,658,422,100,666,476,847,7
16,1220,535,844,471,8,650,577,838,7
17,1006,684,992,619,43,573,569,839,7
18,1296,546,913,756,267,392,676,850,7
19,1441,79,680,678,494,265,595,855,7
20,1554,9,331,333,846,320,588,877,7
21,2323,478,399,57,1159,488,1404,953,7
22,2944,950,351,81,1259,617,2113,1043,7
23,4199,1449,142,104,1253,584,3444,1112,7
24,4124,1756,-221,190,978,443,3487,1107,7
25,3894,1720,-160,325,925,263,3259,1089,7
26,3971,1450,-33,402,874,99,3227,1064,7
27,3871,1324,-146,473,804,-13,3093,1038,7
28,3978,533,-481,404,787,-340,3042,1019,7
29,3584,285,-727,240,619,-457,2668,976,7
30,2787,323,-685,290,523,-156,1888,905,7
31,2686,404,-127,447,397,-75,1719,844,7
32,2254,-277,-82,663,240,-94,1272,817,7
33,1708,-822,-283,552,91,-124,916,768,7
34,1295,-479,-78,354,-50,-2,382,686,7
35,1143,-49,152,300,-104,111,154,616,7
36,998,181,79,262,-99,187,17,560,7
37,1089,232,92,165,-101,125,117,494,7
38,954,268,136,96,-104,8,0,423,7
39,865,243,154,42,-79,-40,88,358,7
40,825,233,148,-26,-46,-43,130,300,7
41,824,287,133,-70,-15,-38,117,256,7
42,761,337,88,-74,9,-33,163,221,7
43,789,297,62,-60,22,-17,154,190,7
44,777,283,47,-54,25,15,171,164,7
45,751,305,37,-48,30,51,188,146,7
46,777,310,-10,-37,54,83,163,138,7
47,839,298,-33,-43,62,109,109,137,7
48,892,335,-19,-57,55,134,46,140,7
49,937,399,17,-52,53,157,18,147,7
50,980,445,25,-33,60,171,76,154,7
51,1007,467,15,-21,69,173,110,161,7
52,1000,489,-15,-21,79,159,113,164,7
53,1034,483,-48,-34,80,125,142,161,7
54,1064,473,-69,-63,59,76,166,152,7
55,1073,479,-60,-88,36,30,176,141,7
56,1061,463,-44,-95,11,-2,158,132,7
57,1029,418,-29,-98,-10,-19,111,125,7
58,973,408,1,-106,-20,-26,55,122,7
59,923,436,40,-88,-17,-19,21,116,7
60,894,446,43,-44,-8,-1,0,101,7
61,894,443,32,-3,-2,16,1,84,7
62,927,427,15,12,-3,18,20,72,7
63,954,414,11,6,-13,4,40,60,7
64,971,412,30,-11,-26,-16,55,54,7
65,955,412,57,-26,-31,-34,51,54,7
1,3902,1256,618,555,-631,-304,3145,615,7
2,3650,1067,940,619,-745,-252,2917,692,7
3,3423,817,1133,651,-814,-240,2697,767,7
4,2948,514,1194,592,-843,-273,2221,827,7
5,2246,413,1095,526,-765,-284,1532,855,7
6,1787,329,884,481,-599,-243,1020,845,7
7,1478,126,709,385,-504,-226,644,811,7
8,1007,-98,684,323,-453,-273,221,772,7
9,595,-180,756,419,-357,-265,21,740,7
10,298,-382,798,613,-237,-94,66,724,7
11,181,-765,635,708,-101,80,10,723,7
12,131,-963,476,642,26,158,82,711,7
13,309,-910,357,522,132,277,25,689,7
14,426,-703,299,421,152,403,125,672,7
15,518,-382,387,360,122,481,248,660,7
16,581,-156,550,364,98,548,184,661,7
17,686,9,619,325,140,596,75,667,7
18,918,274,618,278,216,587,140,670,7
19,1124,677,651,253,253,528,464,664,7
20,989,792,537,254,325,476,376,657,7
21,1160,729,428,187,551,483,435,676,7
22,1561,846,262,70,671,540,794,714,7
23,1774,1177,75,-51,707,605,1130,757,7
24,1836,1558,48,-62,696,625,1408,793,7
25,2042,1675,77,-11,834,671,1642,848,7
26,3142,1742,254,-121,955,738,2601,921,7
27,3406,2580,-82,-1,1219,674,3273,1015,7
28,4989,1737,-348,371,1364,590,4294,1118,7
29,4083,1356,-1018,295,824,647,3421,1112,7
30,3586,2038,-1086,352,706,483,3265,1075,7
33,2519,393,116,750,-54,-362,1552,951,7
34,2146,156,374,658,-89,-411,1183,916,7
35,1820,23,320,541,-1,-487,848,878,7
36,1519,-153,137,418,113,-497,532,834,7
37,1178,-251,-91,247,159,-375,207,763,7
38,962,-197,-125,89,148,-226,10,667,7
39,851,-30,-56,5,88,-119,146,563,7
40,777,112,38,21,-20,-60,214,463,7
41,713,164,94,74,-105,-5,262,396,7
42,642,154,126,93,-126,47,327,350,7
43,609,138,140,57,-99,86,360,308,7
44,583,164,117,1,-46,109,383,270,7
45,692,203,57,-71,33,130,276,246,7
46,779,316,64,-132,62,145,156,238,7
47,799,467,77,-113,71,168,71,233,7
48,825,520,23,-49,98,195,24,231,7
49,931,481,-43,-20,108,204,48,231,7
50,984,458,-86,-46,89,193,88,228,7
51,999,526,-94,-74,78,194,132,226,7
52,1054,609,-81,-61,65,195,219,224,7
53,1053,635,-83,-28,37,184,232,217,7
54,1027,619,-68,-2,29,176,201,209,7
55,1038,575,-94,3,46,162,190,201,7
56,1057,532,-120,-18,56,134,189,190,7
57,1061,505,-137,-55,44,101,183,176,7
58,1039,506,-114,-87,22,75,161,164,7
59,997,511,-82,-92,4,59,123,153,7
60,959,493,-54,-86,-4,47,79,142,7
61,942,487,-27,-80,-6,37,60,131,7
62,936,488,-22,-71,-5,27,55,120,7
63,948,486,-18,-60,-6,16,65,108,7
64,960,470,-7,-55,-13,0,68,98,7
65,945,459,-10,-55,-16,-15,91,90,7
1,4325,1106,895,531,-831,-74,3553,669,7
2,4207,1007,1365,570,-1043,-81,3536,773,7
3,3672,773,1492,569,-1105,-113,3038,868,7
4,3088,562,1287,535,-971,-141,2392,918,7
5,2492,417,1131,494,-806,-108,1768,924,7
6,1749,316,866,455,-627,-44,977,894,7
7,1450,221,754,459,-518,45,649,854,7
8,1119,50,735,441,-486,109,339,816,7
9,622,5,758,426,-435,152,19,778,7
10,321,21,694,458,-310,211,235,741,7
11,290,-99,604,479,-166,209,322,702,7
12,258,-203,619,466,-106,181,299,664,7
13,203,-326,533,463,-31,207,343,632,7
14,164,-379,523,400,16,294,333,605,7
15,234,-212,585,337,51,376,335,585,7
16,271,-53,662,333,95,437,282,580,7
17,261,116,668,330,181,479,273,585,7
18,369,251,648,343,294,492,213,602,7
19,430,338,540,328,390,483,231,622,7
20,696,508,335,261,498,471,75,644,7
21,840,790,61,210,617,432,154,671,7
22,1272,1138,-165,257,696,375,714,703,7
23,1273,1028,-271,300,562,390,658,711,7
24,1040,1119,-394,229,693,330,577,729,7
25,1679,939,-423,70,749,240,969,741,7
26,1522,1138,-179,-131,771,308,908,761,7
27,1967,1267,-17,-173,1019,362,1339,827,7
28,3608,1238,297,-310,1114,377,2826,905,7
29,3638,2567,80,-3,1074,390,3453,952,7
30,3625,1813,-32,636,1031,372,3053,1015,7
31,3598,1024,-250,761,762,218,2749,1032,7
