AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Ema_Acc,Ema_Gyr,isDone,Activity
1009,279,-344,-5,-72,-83,101,146,False,3
985,269,-362,-1,-67,-101,83,141,False,3
954,213,-360,23,-89,-111,41,142,False,3
925,146,-320,1,-121,-113,97,146,True,3
689,1865,1156,-287,-75,-183,1299,271,False,3
566,1702,1394,157,145,-198,1271,275,False,3
708,1135,1306,263,416,-225,869,328,False,3
988,1018,1386,122,545,-249,983,385,False,3
1168,1572,1628,50,589,-336,1546,443,False,3
1187,1409,1890,224,600,-368,1639,502,False,3
1267,1215,1994,272,657,-367,1656,562,False,3
1335,1204,1992,228,719,-417,1683,621,False,3
1468,1108,1860,211,770,-432,1615,678,False,3
1545,905,1530,178,787,-438,1355,726,False,3
1565,720,1044,116,789,-437,1014,763,False,3
1708,370,327,128,748,-404,777,782,False,3
2169,-623,-1048,-70,662,-359,1488,777,False,3
1136,-176,-668,-35,182,-202,329,676,False,3
656,-272,-658,67,185,-24,31,580,False,3
182,144,-642,-98,40,-2,317,485,False,3
-548,615,-403,-56,-84,42,82,410,False,3
-501,764,-405,9,-16,59,0,340,False,3
-619,890,-415,-10,-44,22,160,282,False,3
-607,868,-329,-18,-57,-9,109,237,False,3
-472,758,-322,-7,-60,-6,50,202,False,3
-328,707,-322,4,-89,10,156,179,False,3
-230,691,-274,9,-134,27,221,170,False,3
-156,664,-236,22,-166,48,278,171,False,3
-96,619,-198,81,-201,95,343,184,False,3
-9,538,-127,180,-256,187,447,220,False,3
28,485,-35,241,-323,285,512,274,False,3
54,517,72,282,-347,386,475,337,False,3
141,658,207,396,-343,508,295,416,False,3
187,674,198,543,-312,635,273,511,False,3
248,622,69,522,-222,666,326,583,False,3
346,638,-39,417,-109,620,273,617,False,3
650,876,-86,454,60,632,94,650,False,3
927,686,-570,528,164,573,286,679,False,3
1084,329,-906,231,136,429,450,644,False,3
1115,589,-785,-228,132,329,485,599,False,3
1204,809,-651,-358,147,347,589,583,False,3
1180,742,-505,-393,71,341,482,571,False,3
1141,650,-294,-433,18,366,345,570,False,3
1240,579,-148,-473,9,418,376,582,False,3
1448,577,-56,-527,-6,461,559,606,False,3
1597,858,56,-494,-24,488,813,623,False,3
1621,1063,13,-350,-23,473,938,616,False,3
1366,1150,-12,-347,-49,342,785,591,False,3
1108,1164,38,-373,-21,177,607,555,False,3
974,1059,106,-326,32,12,442,509,False,3
911,879,74,-186,92,-105,268,454,False,3
923,706,-22,21,135,-138,162,402,False,3
901,529,-115,197,134,-126,51,375,False,3
870,392,-180,294,107,-100,28,366,False,3
855,281,-239,292,87,-75,68,355,False,3
873,236,-304,205,70,-62,45,329,False,3
944,233,-307,108,54,-55,19,289,False,3
988,312,-274,33,27,-60,71,246,False,3
1042,266,-179,55,17,-75,90,216,False,3
1077,201,-240,124,25,-98,121,204,False,3
1045,64,-209,238,18,-78,67,214,False,3
980,-6,-225,247,-6,-4,5,220,False,3
972,6,-294,66,-26,16,15,190,False,3
1001,92,-280,-135,-30,14,75,180,True,3
1065,1196,412,16,-72,-107,653,185,False,3
1038,1588,624,47,8,-212,997,191,False,3
1226,1861,802,-29,113,-400,1368,236,False,3
1315,2143,1311,32,177,-566,1835,308,False,3
1656,1820,1460,166,372,-650,1861,399,False,3
2094,1454,1438,157,498,-683,1926,491,False,3
2200,1370,1433,157,578,-699,1961,577,False,3
2353,1103,1239,120,647,-703,1878,654,False,3
2084,971,1062,-5,635,-753,1532,720,False,3
2251,634,873,18,710,-728,1496,779,False,3
1957,47,-89,106,911,-548,959,837,False,3
1547,-156,-387,224,453,-285,602,785,False,3
1068,-951,-1009,115,323,-204,750,708,False,3
735,-574,-924,59,120,-1,312,593,False,3
-20,141,-333,92,-130,136,637,516,False,3
-488,873,116,88,-120,111,6,450,False,3
-652,852,-59,-8,-18,2,74,363,False,3
-470,760,-410,-21,10,-24,16,297,False,3
-430,719,-436,59,-96,0,55,260,False,3
-499,654,-259,111,-170,19,137,249,False,3
-398,628,-134,74,-174,9,244,237,False,3
-270,700,-58,76,-179,44,247,229,False,3
-107,617,-83,122,-232,100,368,239,False,3
-52,500,-132,148,-293,153,480,264,False,3
-28,422,-161,153,-309,198,547,290,False,3
68,459,-90,174,-330,276,527,325,False,3
154,661,55,214,-379,350,319,371,False,3
257,780,146,279,-442,409,165,430,False,3
431,845,97,273,-517,447,46,491,False,3
504,971,134,194,-526,444,102,535,False,3
562,1182,354,246,-489,478,355,573,False,3
517,1178,299,423,-354,563,320,616,False,3
616,957,113,532,-197,611,143,659,False,3
868,732,-118,502,-80,625,141,688,False,3
1141,814,-371,311,-5,633,449,692,False,3
1462,670,-631,-75,48,604,727,675,False,3
1772,601,-438,-489,-41,639,921,701,False,3
2127,893,-38,-753,-188,698,1307,769,False,3
2029,1809,442,-621,-273,650,1754,803,False,3
1567,2024,368,-96,-164,551,1586,759,False,3
1023,1763,269,40,-109,319,1055,675,False,3
669,1477,21,-53,78,35,621,560,False,3
974,1100,-125,19,210,-103,474,494,False,3
1050,687,-183,110,120,-120,268,436,False,3
927,429,-142,94,19,-104,31,377,False,3
739,244,-110,-44,6,-92,214,322,False,3
648,185,-90,-196,22,-56,320,298,False,3
642,237,-107,-288,28,0,307,296,False,3
673,339,-133,-313,40,41,234,301,False,3
755,433,-160,-280,55,75,115,299,False,3
845,521,-203,-232,77,95,13,292,False,3
958,587,-227,-193,92,103,146,281,False,3
974,657,-307,-167,73,76,214,264,False,3
998,669,-401,-132,65,40,266,241,False,3
983,610,-425,-97,51,7,232,215,False,3
972,565,-417,-73,33,-20,199,188,False,3
965,484,-423,-38,26,-33,159,162,False,3
994,379,-438,-2,19,-27,150,136,False,3
991,329,-364,18,-20,0,105,114,False,3
983,351,-314,-32,-62,10,167,105,True,3
795,1868,1086,-102,10,-76,1302,115,False,3
785,2041,1173,233,174,-200,1481,162,False,3
1177,1409,1068,268,306,-329,1123,234,False,3
1311,1383,1155,138,365,-405,1228,300,False,3
1580,1579,1421,122,467,-469,1647,374,False,3
1749,1485,1640,160,549,-540,1820,457,False,3
1760,1183,1618,145,623,-561,1667,535,False,3
1741,1172,1548,130,713,-535,1607,608,False,3
1709,950,1397,110,728,-535,1403,668,False,3
1304,922,1222,3,766,-543,1010,722,False,3
1394,819,1040,-57,793,-502,922,766,False,3
1122,669,662,-17,806,-438,464,796,False,3
1163,287,128,44,832,-332,204,816,False,3
1348,-115,-541,4,723,-248,457,805,False,3
1107,-115,-860,-24,486,-87,406,743,False,3
628,142,-762,28,247,-5,2,644,False,3
158,172,-792,9,147,26,174,545,False,3
-205,540,-616,-10,47,45,155,449,False,3
-431,599,-620,4,20,22,36,365,False,3
-515,650,-638,-25,19,-19,46,299,False,3
-624,716,-639,10,-12,-15,144,243,False,3
-705,642,-596,21,-21,-13,124,201,False,3
-570,589,-625,20,0,10,30,165,False,3
-466,602,-625,38,-27,42,15,144,False,3
-349,549,-621,34,-75,40,100,134,False,3
-259,511,-532,10,-155,17,218,138,False,3
-178,427,-409,6,-243,20,382,159,False,3
-109,362,-328,28,-291,67,499,187,False,3
-104,292,-347,93,-268,155,534,214,False,3
1,202,-303,160,-306,250,635,256,False,3
105,303,-205,193,-435,324,619,320,False,3
84,469,68,213,-436,358,518,376,False,3
60,525,130,268,-391,418,455,427,False,3
220,689,190,366,-339,536,252,488,False,3
295,945,67,419,-309,571,7,545,False,3
411,808,-206,304,-181,517,70,561,False,3
618,903,-312,138,-133,495,137,555,False,3
684,1248,-392,99,-65,497,476,546,False,3
715,1172,-521,187,21,450,468,534,False,3
686,983,-512,276,83,422,303,529,False,3
775,848,-637,332,170,412,313,534,False,3
959,571,-856,231,259,379,406,530,False,3
1165,385,-898,15,283,405,520,523,False,3
1408,391,-841,-213,252,477,686,534,False,3
1610,599,-749,-437,151,543,874,570,False,3
1706,838,-547,-631,5,540,977,622,False,3
1436,998,-156,-831,-158,435,755,687,False,3
1069,1029,184,-919,-197,302,495,747,False,3
789,1084,377,-829,-117,168,392,768,False,3
734,1186,278,-530,23,79,422,722,False,3
786,1127,197,-166,86,24,388,615,False,3
823,882,133,129,78,11,213,522,False,3
794,681,74,224,81,-5,48,465,False,3
850,589,-10,170,115,-26,34,413,False,3
888,618,-54,92,133,-47,83,364,False,3
1095,164,-848,122,279,-156,394,318,False,3
1176,11,-547,297,143,-44,297,321,False,3
942,172,-200,418,-24,88,208,342,True,3
1155,1679,233,324,7,77,1051,205,False,3
1288,1612,180,511,-117,-62,1071,269,False,3
1305,1414,219,333,-98,-315,936,309,False,3
1374,1356,619,-15,45,-545,1027,356,False,3
1518,1755,1010,-109,260,-626,1530,422,False,3
1942,2010,1442,126,406,-655,2144,494,False,3
2276,1724,1501,287,430,-711,2225,571,False,3
2312,1462,1445,251,475,-759,2093,642,False,3
2309,1467,1421,255,533,-785,2082,710,False,3
2269,1154,1337,387,514,-777,1875,770,False,3
2143,177,659,366,570,-829,1249,830,False,3
1740,-1017,-220,21,748,-774,1027,879,False,3
1155,-292,-96,25,393,-379,195,812,False,3
1124,-563,-739,131,352,-252,458,740,False,3
615,-525,-782,-45,191,-127,124,638,False,3
-31,210,-501,-68,68,-68,455,534,False,3
-285,428,-415,-37,35,-11,339,438,False,3
-424,515,-473,-71,52,-8,182,368,False,3
-372,556,-576,-117,60,-33,117,321,False,3
-356,548,-570,-63,0,-7,132,269,False,3
-306,478,-508,-34,-57,18,238,229,False,3
-158,375,-466,-29,-68,50,381,201,False,3
5,294,-434,3,-95,114,475,190,False,3
135,193,-390,65,-154,207,544,205,False,3
189,169,-264,117,-225,316,633,245,False,3
188,250,-135,112,-240,390,659,290,False,3
262,360,-25,94,-194,434,554,329,False,3
317,578,87,164,-160,497,335,372,False,3
351,839,204,411,-81,570,67,439,False,3
611,984,100,702,91,618,162,539,False,3
772,637,-496,672,292,498,117,608,False,3
982,112,-844,145,364,332,299,589,False,3
1207,487,-715,-279,380,322,485,585,False,3
1235,861,-400,-312,363,374,557,589,False,3
1379,919,-262,-114,484,449,677,605,False,3
1911,644,-402,-49,636,471,1056,642,False,3
2296,762,-542,-191,655,462,1479,678,False,3
2310,1174,-684,-234,591,455,1679,699,False,3
2046,1546,-926,-301,359,249,1726,665,False,3
1490,1338,-690,-385,21,-34,1118,609,False,3
1050,928,-362,-428,-79,-173,447,581,False,3
932,744,-141,-387,-70,-207,200,553,False,3
783,659,-63,-270,-27,-188,25,509,False,3
701,606,-59,-105,24,-134,71,441,False,3
705,583,-83,58,55,-83,81,376,False,3
752,531,-110,201,60,-42,72,343,False,3
844,469,-160,278,52,-9,21,331,False,3
958,365,-146,311,22,12,35,327,False,3
1052,245,-205,251,-2,3,99,312,False,3
1166,254,-159,114,-23,-17,203,273,False,3
1280,297,-122,-49,-73,-74,319,241,False,3
1313,388,-17,-191,-121,-149,369,247,False,3
1237,446,98,-293,-163,-230,318,278,False,3
1195,503,261,-262,-177,-262,322,305,False,3
1193,513,329,-163,-162,-261,339,313,False,3
1146,477,357,-57,-139,-235,291,306,False,3
1040,414,336,17,-111,-208,168,292,False,3
943,338,307,34,-86,-187,47,275,False,3
822,278,290,13,-59,-173,85,256,False,3
724,241,265,-4,-17,-155,196,236,True,3
1066,1375,488,190,-95,-246,806,193,False,3
1244,1497,844,105,94,-383,1121,236,False,3
1551,1439,1185,-93,319,-581,1424,322,False,3
1776,1439,1547,-13,511,-614,1760,417,False,3
2100,1192,1789,103,609,-594,2005,505,False,3
2071,1031,1842,98,652,-603,1957,583,False,3
2038,1067,2023,-71,774,-647,2063,668,False,3
1961,1142,2236,-194,901,-664,2185,761,False,3
1744,838,1988,-279,1025,-630,1774,856,False,3
1710,633,1342,-225,1093,-492,1264,929,False,3
1866,127,286,87,1044,-176,892,955,False,3
1875,-241,-643,149,702,-52,996,908,False,3
1316,-26,-734,-17,435,-81,507,815,False,3
1105,309,-1263,-58,472,-50,706,747,False,3
402,624,-716,-105,-15,-51,31,621,False,3
-557,503,-205,-59,-45,-50,222,514,False,3
-625,505,-302,-71,55,-36,141,431,False,3
-576,654,-384,-60,12,-19,47,357,False,3
-526,651,-436,-44,-22,-12,56,296,False,3
-375,653,-482,-42,-46,-11,105,249,False,3
-190,632,-482,-41,-105,-25,182,222,False,3
11,590,-476,-35,-174,-22,241,213,False,3
215,519,-477,-15,-265,2,263,223,False,3
350,390,-409,-5,-382,39,335,255,False,3
379,356,-227,-47,-516,56,432,308,False,3
497,444,33,-38,-605,105,332,370,False,3
642,627,438,32,-756,173,1,451,False,3
629,751,728,146,-821,227,220,533,False,3
696,667,741,268,-766,343,215,603,False,3
1114,781,800,196,-772,412,578,661,False,3
1134,933,800,103,-754,388,672,700,False,3
1253,833,684,86,-590,423,652,706,False,3
1669,739,658,128,-488,530,940,711,False,3
2182,726,721,140,-484,633,1409,730,False,3
2663,795,840,108,-520,715,1903,762,False,3
2710,1019,962,-22,-519,746,2050,791,False,3
2215,1283,1012,-265,-427,638,1752,795,False,3
1741,1319,1120,-474,-305,474,1454,783,False,3
1111,1261,1167,-412,-146,186,1046,722,False,3
917,989,733,-207,128,16,535,626,False,3
937,695,521,18,199,16,277,541,False,3
852,404,286,136,188,50,14,480,False,3
907,212,115,125,135,85,61,424,False,3
925,182,64,29,80,54,55,359,False,3
902,205,54,-56,65,37,73,306,False,3
869,318,83,-91,78,37,70,270,False,3
882,373,81,-59,114,22,38,242,False,3
965,361,69,11,150,7,32,223,False,3
1077,275,17,73,159,0,111,213,False,3
1125,196,-26,92,140,-10,142,204,False,3
1125,156,-31,89,94,-23,136,189,False,3
1106,132,8,76,36,-52,113,171,False,3
1035,134,69,71,2,-70,45,156,False,3
970,155,135,85,-14,-71,8,147,False,3
976,205,211,110,-19,-61,19,143,False,3
959,218,213,151,5,-53,6,146,False,3
971,170,205,159,32,-54,6,151,False,3
968,179,186,153,47,-49,1,154,False,3
1093,1165,465,192,-30,-199,663,118,False,3
1107,1171,489,167,11,-276,683,159,False,3
1221,1313,624,157,84,-354,898,206,False,3
1386,1436,794,158,140,-433,1147,261,False,3
1533,1669,1003,194,200,-512,1478,325,False,3
1753,1656,1056,207,289,-598,1632,399,False,3
1757,1536,1171,91,364,-728,1611,483,False,3
1705,1403,1289,62,468,-747,1556,563,False,3
1641,1220,1215,4,572,-762,1378,640,False,3
1569,880,916,-54,723,-778,1018,725,False,3
1500,496,553,-105,809,-725,673,798,False,3
1523,103,-225,-33,921,-578,542,856,False,3
1408,-473,-958,63,538,-232,767,802,False,3
912,-169,-995,182,199,-18,360,696,False,3
248,157,-542,123,26,9,383,582,False,3
-259,336,-353,3,75,-12,448,480,False,3
-365,529,-334,-4,37,-12,275,392,False,3
-585,506,-350,9,6,-11,151,317,False,3
-490,448,-627,-4,70,-10,86,267,False,3
-475,589,-641,6,0,6,8,215,False,3
-519,572,-575,17,-55,9,37,184,False,3
-531,594,-459,17,-84,6,80,164,False,3
-418,535,-421,58,-106,49,201,157,False,3
-224,453,-363,112,-159,107,377,170,False,3
-14,313,-428,112,-207,146,469,191,False,3
172,277,-458,48,-228,170,437,210,False,3
356,356,-380,49,-282,221,369,240,False,3
440,554,-125,163,-413,316,281,301,False,3
816,881,349,87,-637,427,250,514,False,3
846,1213,561,260,-649,543,581,588,False,3
877,982,406,429,-537,660,377,661,False,3
1121,889,369,395,-370,758,477,715,False,3
1398,999,244,312,-165,832,735,752,False,3
1723,802,-38,99,-32,769,900,757,False,3
1975,630,82,-273,-49,680,1074,752,False,3
2132,681,417,-639,-136,628,1276,783,False,3
2149,1024,1073,-893,-221,543,1611,840,False,3
1976,1475,1116,-582,-98,615,1706,842,False,3
2157,1443,568,-332,122,639,1656,820,False,3
1875,1651,419,-232,-7,470,1533,760,False,3
1290,1601,368,-113,-108,295,1088,675,False,3
918,1193,320,-126,-110,76,538,576,False,3
843,730,213,-237,-38,-62,135,510,False,3
801,477,130,-334,0,-106,58,478,False,3
790,480,149,-334,9,-75,63,451,False,3
794,567,191,-243,-32,-36,5,410,False,3
724,560,179,-145,-56,-24,67,359,False,3
703,490,152,-101,-26,-20,129,309,False,3
772,424,81,-107,32,-20,115,269,False,3
829,421,26,-132,78,-21,69,246,False,3
865,448,-14,-127,107,-20,25,230,False,3
901,440,-36,-90,117,-25,3,214,False,3
945,399,-55,-44,104,-32,27,194,False,3
965,345,-56,-13,82,-38,26,174,False,3
991,272,-66,-11,63,-41,29,154,False,3
1007,199,-66,-62,42,-52,28,141,False,3
998,248,-6,-109,32,-50,28,138,False,3
1022,284,27,-117,36,-44,71,136,True,3
929,1123,1266,-49,229,-231,930,220,False,3
1180,1369,1613,133,380,-276,1422,274,False,3
1500,1198,1842,298,489,-330,1660,351,False,3
1714,1128,2112,326,595,-385,1944,437,False,3
1984,1221,2184,281,721,-463,2193,529,False,3
2175,1362,2268,211,780,-562,2424,620,False,3
2055,1119,2142,170,826,-620,2172,705,False,3
1993,658,1527,73,948,-617,1595,791,False,3
2054,295,854,44,939,-569,1243,852,False,3
1732,-435,-104,87,932,-327,788,880,False,3
1601,-479,-736,66,602,-66,826,826,False,3
925,-203,-826,82,256,26,256,714,False,3
293,25,-525,38,93,84,398,597,False,3
-255,628,-50,50,13,147,320,509,False,3
-514,885,22,84,76,118,23,440,False,3
-311,781,-242,32,160,5,125,384,False,3
-97,599,-684,0,168,-61,85,343,False,3
-35,486,-841,-67,40,-93,28,298,False,3
-365,740,-493,20,-110,-47,38,263,False,3
-396,628,-452,5,-110,-47,130,234,False,3
-447,633,-373,-54,-128,-82,139,219,False,3
-469,645,-313,-54,-163,-59,143,211,False,3
-392,640,-295,0,-216,14,193,212,False,3
-315,604,-238,71,-275,88,278,229,False,3
-226,496,-255,128,-313,129,398,255,False,3
-50,342,-307,57,-283,125,537,267,False,3
111,365,-218,-40,-268,96,560,271,False,3
208,339,-199,-71,-283,102,555,278,False,3
352,307,-104,-81,-380,118,521,304,False,3
552,411,142,-116,-543,109,297,356,False,3
590,696,617,-48,-744,133,101,436,False,3
703,866,888,129,-848,237,425,527,False,3
783,985,955,178,-879,304,579,610,False,3
782,978,849,133,-756,323,512,655,False,3
917,890,682,61,-530,360,448,652,False,3
1280,850,588,31,-423,411,645,640,False,3
1546,809,631,43,-417,470,855,637,False,3
1680,846,664,55,-389,550,994,645,False,3
1899,977,637,4,-302,611,1228,652,False,3
1904,1152,611,-74,-249,561,1307,645,False,3
1598,1272,654,-159,-206,399,1144,611,False,3
1216,1238,603,-196,-152,211,837,554,False,3
1038,967,484,-181,-56,50,498,482,False,3
928,701,383,-125,-7,-25,224,411,False,3
825,503,339,-47,9,-24,23,339,False,3
758,354,264,7,9,32,122,278,False,3
721,329,210,10,-5,92,180,241,False,3
715,369,138,-29,1,118,183,217,False,3
790,396,137,-106,1,120,105,205,False,3
921,503,194,-182,-11,98,67,205,False,3
937,617,239,-220,-14,61,147,210,False,3
916,638,252,-233,-1,17,144,214,False,3
819,645,290,-227,10,-25,82,217,False,3
724,642,286,-167,54,-32,9,209,False,3
739,626,240,-76,114,-22,2,195,False,3
816,562,132,-18,162,-12,0,188,False,3
919,500,54,-36,168,-21,47,185,False,3
982,529,36,-70,147,-39,116,181,False,3
1011,557,18,-68,124,-56,154,175,False,3
1040,530,-15,-59,92,-72,119,166,True,3
1020,1207,956,505,-70,4,846,339,False,3
971,1095,1200,665,-13,-113,892,406,False,3
1095,954,1318,655,75,-224,961,464,False,3
1356,935,1411,567,167,-307,1168,504,False,3
1539,939,1518,401,219,-450,1356,531,False,3
1590,1016,1737,353,281,-512,1564,561,False,3
1698,983,1834,365,370,-521,1685,596,False,3
1780,1003,1812,273,449,-574,1730,632,False,3
1756,1088,1937,145,512,-664,1831,676,False,3
1653,946,2021,62,610,-698,1777,726,False,3
1502,742,1851,-45,759,-686,1496,786,False,3
1379,576,1608,-113,837,-616,1195,837,False,3
1429,438,1075,-155,933,-530,841,887,False,3
1277,528,589,-95,881,-394,502,903,False,3
1162,278,-41,-82,775,-297,195,889,False,3
958,223,-373,-145,558,-249,51,837,False,3
489,394,-336,-156,410,-177,287,764,False,3
303,331,-474,-86,339,-93,347,683,False,3
247,419,-683,-158,214,-55,161,601,False,3
-325,576,-344,-77,32,-53,254,500,False,3
-541,601,-221,-112,52,-51,161,427,False,3
-637,739,-292,-126,81,-74,18,375,False,3
-707,746,-360,-119,60,-93,89,332,False,3
-720,702,-307,-109,47,-101,51,296,False,3
-712,629,-270,-77,54,-64,12,260,False,3
-589,540,-339,-49,56,-19,131,223,False,3
-472,499,-416,-43,20,6,196,188,False,3
-417,513,-421,-48,-31,18,216,162,False,3
-356,504,-422,-28,-98,41,252,151,False,3
-214,450,-369,30,-191,99,379,164,False,3
-105,377,-291,125,-289,173,512,203,False,3
28,200,-347,169,-326,245,598,251,False,3
143,143,-315,147,-360,301,625,299,False,3
282,165,-176,153,-401,375,628,353,False,3
431,247,42,175,-416,490,501,415,False,3
490,491,241,184,-441,566,265,480,False,3
654,630,281,178,-346,625,49,531,False,3
1024,1049,403,171,-234,767,520,589,False,3
976,1347,231,230,-74,702,679,619,False,3
1260,905,244,327,78,679,570,647,False,3
1585,612,107,230,137,692,702,665,False,3
1948,428,30,-169,209,611,994,666,False,3
2227,620,297,-609,153,523,1330,696,False,3
2187,1029,591,-788,65,484,1488,742,False,3
1840,1444,714,-719,-19,404,1445,758,False,3
1401,1591,656,-522,-29,260,1219,723,False,3
1180,1336,483,-312,11,89,846,643,False,3
1142,896,299,-218,21,-16,482,558,False,3
1036,623,211,-207,-7,-72,227,490,False,3
841,529,190,-203,-27,-76,11,436,False,3
753,553,215,-172,-31,-43,41,384,False,3
720,631,208,-118,-18,-19,20,331,False,3
776,595,160,-82,6,-32,9,283,False,3
849,503,106,-106,9,-57,7,250,False,3
885,512,136,-132,-3,-76,31,230,False,3
916,517,183,-132,-10,-110,67,219,False,3
908,514,222,-114,3,-136,66,210,False,3
899,522,257,-55,37,-131,70,197,False,3
920,509,275,48,72,-108,86,185,False,3
929,422,257,144,91,-88,116,186,True,3
682,1341,485,56,153,-269,580,308,False,3
635,1363,396,139,155,-272,554,314,False,3
565,1618,442,339,157,-268,769,343,False,3
614,1499,364,700,159,-225,660,425,False,3
634,1175,117,968,105,-218,340,539,False,3
572,656,-174,1059,0,-215,112,647,False,3
498,165,-430,987,-125,-183,321,720,False,3
362,-139,-557,725,-240,-167,321,732,False,3
189,-220,-462,408,-300,-177,454,693,False,3
-16,-86,-343,253,-278,-154,646,635,False,3
-117,-85,-376,224,-176,-105,597,569,False,3
-146,-130,-480,167,-94,-83,481,496,False,3
-135,-108,-624,85,-39,-64,352,420,False,3
-161,-62,-693,34,-13,-53,285,348,False,3
-180,-54,-748,28,12,-37,228,288,False,3
-209,-72,-831,33,25,-21,140,240,False,3
-196,-116,-917,14,19,-8,55,196,False,3
-270,-75,-899,-3,-9,2,58,159,False,3
-345,-54,-880,12,4,16,53,131,False,3
-367,-63,-890,22,40,25,35,115,False,3
-348,-77,-891,17,79,28,40,109,False,3
-245,-68,-969,8,111,33,1,110,False,3
-249,-79,-1010,1,151,21,43,118,False,3
-203,-106,-1050,-33,171,-1,74,129,False,3
-46,-80,-961,-113,172,-27,34,145,False,3
-110,-110,-983,-163,197,-43,4,168,False,3
-87,47,-941,-157,202,-41,53,186,False,3
20,128,-876,-111,182,-20,114,191,False,3
42,135,-900,-54,156,15,88,186,False,3
59,97,-940,-33,141,46,53,179,False,3
98,113,-947,-47,155,63,41,178,False,3
164,203,-1016,-49,167,58,48,179,False,3
227,246,-1051,-25,129,21,103,169,False,3
243,226,-1056,-17,41,-12,106,144,False,3
197,220,-1024,-4,-23,-43,65,125,False,3
155,171,-986,4,-44,-64,12,115,False,3
140,152,-982,0,-39,-71,3,108,False,3
144,144,-994,-3,-38,-77,14,104,False,3
139,154,-971,-8,-39,-68,7,98,False,3
133,183,-962,3,-37,-48,11,91,False,3
147,177,-948,17,-37,-34,24,83,False,3
150,155,-952,5,-34,-28,23,75,False,3
148,181,-926,-9,-24,-19,44,66,False,3
157,212,-935,5,-15,-8,28,56,False,3
164,206,-944,10,-19,-4,19,49,False,3
147,195,-937,0,-23,-6,31,44,False,3
132,211,-946,-6,-24,-6,21,40,False,3
120,232,-932,2,-20,1,32,36,False,3
106,225,-954,10,-14,14,14,33,False,3
126,230,-980,10,-3,20,14,31,False,3
144,233,-994,1,7,23,31,29,False,3
120,236,-997,-6,14,27,31,29,False,3
95,238,-979,0,15,34,11,31,False,3
73,222,-972,11,16,36,0,33,False,3
54,197,-961,10,16,37,17,34,False,3
57,199,-912,3,14,42,64,36,False,3
47,237,-907,18,-5,47,61,39,False,3
71,269,-955,46,-52,48,5,48,False,3
94,281,-993,79,-90,45,36,63,False,3
73,238,-978,76,-88,32,26,75,True,3
1034,398,-487,188,246,358,210,295,False,3
1143,203,-564,27,200,285,290,306,False,3
1162,251,-440,-225,138,208,267,312,False,3
1204,559,-262,-339,156,208,353,335,False,3
1266,638,-163,-283,177,244,427,350,False,3
1287,567,-112,-266,158,227,410,357,False,3
1302,488,-53,-307,138,194,391,363,False,3
1357,511,-2,-354,129,172,450,373,False,3
1283,626,26,-340,124,164,427,378,False,3
1214,720,48,-263,107,134,412,365,False,3
1172,714,37,-161,60,73,372,329,False,3
1120,567,23,-91,2,-1,255,281,False,3
1091,393,24,-86,-41,-57,159,247,False,3
1051,253,30,-131,-60,-100,81,233,False,3
1007,187,46,-189,-58,-110,25,231,False,3
968,205,91,-213,-53,-97,6,233,False,3
936,243,113,-199,-45,-84,26,230,False,3
921,257,115,-159,-34,-72,36,219,False,3
923,244,118,-118,-29,-64,38,203,False,3
931,249,126,-74,-24,-49,28,180,False,3
911,256,120,-23,-14,-32,46,152,False,3
907,225,105,19,-2,-19,59,127,False,3
920,177,77,33,6,-8,59,108,False,3
946,191,73,28,10,9,32,93,False,3
965,228,73,22,11,15,5,80,False,3
974,230,71,13,7,8,3,67,False,3
970,232,81,5,3,4,0,55,False,3
975,225,89,7,5,5,4,46,False,3
968,225,95,8,3,8,1,39,False,3
968,234,98,12,6,11,0,34,False,3
972,239,90,14,8,10,4,31,False,3
978,244,76,14,6,7,10,28,False,3
979,244,91,10,1,0,13,24,False,3
968,228,96,4,-2,-3,0,20,False,3
952,237,101,6,10,0,13,14,False,3
963,225,99,9,7,3,6,13,False,3
966,244,100,12,6,7,1,13,False,3
959,253,107,17,8,7,2,15,False,3
956,246,92,21,12,5,8,16,False,3
976,236,85,17,12,3,7,17,False,3
976,248,82,12,7,0,10,16,False,3
967,236,86,7,3,-5,0,15,False,3
956,221,94,2,5,-7,14,13,False,3
962,223,94,2,7,-4,8,12,False,3
968,241,92,11,10,-1,1,12,False,3
967,226,81,19,8,-1,3,14,False,3
969,213,79,15,4,-3,4,14,False,3
976,219,80,9,4,-4,3,13,False,3
976,231,79,7,3,-5,6,12,False,3
972,220,78,6,1,-7,0,11,False,3
966,199,82,2,0,-7,10,10,False,3
967,199,75,-5,0,-4,9,9,False,3
972,223,86,-6,0,-1,0,9,False,3
975,226,93,-5,-1,-3,5,8,False,3
967,225,93,-2,0,-3,2,7,False,3
959,214,93,-1,0,-2,13,6,False,3
956,219,89,0,0,0,15,4,False,3
961,212,86,0,2,4,9,4,True,3
1165,857,-416,295,-229,-293,504,381,False,44
1229,990,-507,239,-228,-317,657,396,False,44
1368,1084,-695,296,-287,-313,878,420,False,44
1334,954,-760,397,-392,-285,807,461,False,44
1117,607,-692,377,-483,-281,447,504,False,44
897,344,-558,272,-545,-292,110,538,False,44
606,115,-283,190,-625,-296,321,574,False,44
372,-32,-32,169,-688,-274,625,611,False,44
109,-143,222,157,-653,-221,714,630,False,44
-438,-211,623,182,-432,-139,209,601,False,44
-712,-260,367,133,-84,-79,157,516,False,44
