Count,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Ema_Acc,Ema_Gyr,Activity
33,561,545,-34,-128,6,-1,217,199,0
34,584,526,-63,-88,36,-44,211,180,0
35,754,520,-73,-43,45,-66,81,162,0
36,947,557,-49,11,26,-63,99,143,0
37,997,574,-22,68,2,-64,150,133,0
38,985,545,0,103,-14,-86,125,133,0
39,924,495,20,110,-15,-115,48,138,0
40,909,470,53,119,-2,-137,24,147,0
41,977,475,95,141,-1,-142,90,157,0
42,1032,471,127,161,-13,-143,141,169,0
43,1022,450,154,174,-20,-146,127,180,0
44,1021,434,157,173,-13,-148,120,190,0
45,976,413,152,162,2,-145,70,195,0
46,1005,383,158,136,1,-152,87,197,0
47,1031,376,182,86,-13,-172,112,196,0
48,1065,396,213,55,-11,-182,156,194,0
49,1057,408,231,46,2,-181,156,193,0
50,1074,403,241,41,33,-176,172,191,0
51,1248,417,240,22,66,-168,337,189,0
52,1189,418,209,9,79,-157,277,186,0
53,1012,398,184,9,103,-153,102,185,0
54,871,367,151,21,115,-145,42,185,0
55,788,340,128,31,120,-139,132,185,0
56,841,332,115,33,130,-132,88,186,0
57,970,335,102,33,131,-111,31,183,0
58,1070,344,98,40,121,-78,128,176,0
59,1014,347,87,63,106,-33,75,166,0
60,937,343,57,91,93,15,0,159,0
61,877,318,5,89,64,46,67,151,0
62,814,286,-16,38,31,52,137,135,0
63,816,278,-33,-34,8,47,137,119,0
64,849,288,-21,-98,-14,50,103,117,0
65,900,310,10,-123,-42,65,91,123,0
1,1191,659,-611,-60,153,-7,492,380,0
2,1079,737,-561,-215,37,-62,422,349,0
3,1010,945,-389,-176,-67,-88,436,321,0
4,1004,957,-299,-54,-97,-99,418,286,0
5,1030,889,-217,32,-110,-119,377,262,0
6,1068,827,-131,69,-122,-161,357,252,0
7,1160,786,-32,82,-134,-216,401,255,0
8,1269,759,64,101,-138,-265,480,267,0
9,1386,705,178,137,-138,-298,565,284,0
10,1485,628,280,174,-136,-314,636,304,0
11,1470,549,329,208,-120,-310,603,321,0
12,1461,434,365,228,-111,-297,567,335,0
13,1341,408,366,218,-98,-272,448,340,0
14,1332,425,347,211,-69,-224,440,335,0
15,1340,470,322,191,-60,-197,456,324,0
16,1339,501,303,158,-71,-203,461,312,0
17,1369,506,321,109,-92,-234,494,305,0
18,1349,458,338,51,-104,-277,464,304,0
19,1311,363,367,-15,-94,-312,408,308,0
20,1187,329,341,-85,-73,-333,278,316,0
21,1095,280,330,-148,-46,-348,177,329,0
22,987,242,319,-196,-19,-350,65,343,0
23,862,243,294,-208,27,-326,57,352,0
24,767,263,272,-150,90,-272,144,346,0
25,711,226,215,-50,132,-196,223,325,0
26,623,195,141,45,156,-117,332,300,0
27,585,122,55,112,169,-34,399,281,0
28,556,46,-47,112,185,46,440,269,0
29,598,43,-124,68,206,126,387,265,0
30,751,77,-150,22,187,211,230,268,0
31,928,148,-167,-22,137,290,45,279,0
32,1193,206,-142,-66,47,348,218,294,0
33,1403,241,-58,-153,-58,400,424,322,0
34,1640,351,75,-264,-131,467,678,368,0
35,1912,530,197,-350,-173,533,993,426,0
36,2091,708,280,-391,-192,581,1225,486,0
37,2175,857,359,-389,-223,581,1365,535,0
38,2107,925,410,-365,-260,518,1337,565,0
39,1947,906,443,-345,-290,417,1192,575,0
40,1706,798,484,-362,-332,284,944,573,0
41,1276,729,459,-388,-307,162,539,562,0
42,945,623,415,-381,-234,63,205,540,0
43,723,549,367,-353,-178,-10,20,511,0
44,661,489,320,-306,-135,-52,117,476,0
45,745,451,316,-261,-118,-74,73,440,0
46,777,411,317,-236,-116,-83,65,407,0
47,683,365,279,-249,-79,-93,176,381,0
48,615,386,233,-264,-6,-90,237,360,0
49,470,475,123,-227,88,-70,320,339,0
50,579,505,61,-153,166,-46,229,317,0
51,636,599,0,-47,205,6,126,295,0
52,738,615,-53,79,200,66,37,281,0
53,836,611,-80,152,163,95,38,273,0
54,826,604,-128,153,137,92,31,263,0
55,815,625,-184,96,148,58,43,248,0
56,871,703,-172,52,159,15,132,231,0
57,935,813,-132,74,155,-14,246,219,0
58,1035,923,-73,166,156,-47,388,222,0
59,1100,927,-32,296,167,-97,438,248,0
62,1860,620,11,345,120,-304,960,362,0
63,1650,510,-14,243,39,-353,727,376,0
64,1341,443,14,159,40,-382,412,384,0
65,1223,414,42,121,47,-378,468,387,0
1,2676,2074,-1398,-100,-52,253,2662,301,0
2,1261,779,-341,141,-14,473,520,339,0
3,1290,927,-156,122,48,320,596,340,0
4,1052,793,-357,246,75,239,364,342,0
5,1049,640,-368,288,107,247,282,352,0
6,1016,611,-308,289,86,234,224,358,0
7,962,680,-258,302,107,230,205,365,0
8,885,709,-164,384,100,237,145,384,0
9,861,672,-108,466,81,235,97,413,0
10,921,613,-72,499,50,207,108,439,0
11,983,548,-73,466,4,156,127,449,0
12,972,519,-67,391,-35,102,103,440,0
13,946,542,-15,330,-73,58,90,420,0
14,963,570,47,307,-105,25,120,401,0
15,1251,759,241,360,-150,21,482,399,0
16,1330,933,697,607,-323,20,767,456,0
17,1299,742,881,885,-382,-4,736,558,0
18,1198,444,845,986,-323,-13,531,653,0
19,1125,155,686,822,-283,41,326,697,0
20,978,95,479,367,-319,63,93,655,0
21,760,365,318,-27,-86,6,98,542,0
22,913,653,431,-107,49,-67,202,461,0
23,924,711,386,7,108,-88,228,396,0
24,983,673,288,145,133,-73,225,359,0
25,1121,641,192,194,139,-81,305,337,0
26,1317,597,151,192,73,-111,453,316,0
27,1317,531,158,129,-63,-173,428,298,0
28,1304,465,220,25,-157,-247,401,297,0
29,1308,412,288,-100,-175,-320,401,313,0
30,1275,398,310,-207,-138,-374,371,340,0
31,1273,429,334,-272,-61,-403,384,370,0
32,1320,505,334,-269,23,-413,452,394,0
33,1354,585,295,-202,99,-410,504,409,0
34,1486,612,243,-102,178,-395,625,416,0
35,1697,579,194,-15,194,-376,803,417,0
36,1457,474,145,73,142,-349,539,410,0
37,1082,413,64,148,131,-313,159,402,0
38,906,324,-17,223,175,-271,37,400,0
39,931,159,-84,244,175,-239,51,397,0
40,942,34,-159,183,136,-204,44,378,0
41,950,1,-196,108,104,-143,29,344,0
42,899,-46,-225,66,60,-62,72,297,0
43,846,-97,-249,6,1,22,112,242,0
44,828,-31,-223,-70,-56,108,141,221,0
45,882,98,-145,-117,-110,193,100,227,0
46,943,202,-57,-127,-161,273,33,250,0
47,1006,379,-38,-103,-164,324,75,275,0
48,1177,393,-97,-39,-140,351,244,296,0
49,1365,277,-112,-85,-188,397,397,326,0
50,1572,306,27,-241,-265,454,601,376,0
51,1742,425,209,-397,-323,495,805,443,0
52,1821,571,363,-496,-350,517,942,514,0
53,1804,695,443,-518,-336,513,983,571,0
54,1778,836,502,-466,-301,480,1027,604,0
55,1613,1007,535,-313,-262,433,975,602,0
56,1340,1110,519,-69,-190,391,815,569,0
57,1098,1011,448,150,-99,337,558,532,0
58,1114,895,358,230,-11,285,473,498,0
59,1083,827,222,186,75,206,380,456,0
60,841,778,107,104,134,79,150,402,0
61,728,760,94,78,172,-37,56,360,0
62,722,738,102,139,158,-99,37,334,0
63,759,692,100,240,141,-125,31,328,0
64,873,645,117,336,116,-139,91,339,0
65,1032,624,174,414,84,-153,240,361,0
1,1763,358,-592,953,179,154,893,546,0
2,987,238,-303,1004,-261,-286,59,652,0
3,1879,136,-11,239,170,-585,883,652,0
4,962,-578,-120,-152,-316,-438,128,634,0
5,824,-27,-61,-581,-83,-257,173,635,0
6,949,424,163,-533,-164,-134,52,623,0
7,879,661,132,-325,-155,-121,107,574,0
8,959,611,76,-85,-145,-145,139,503,0
9,1004,387,37,46,-188,-167,76,453,0
10,1052,156,37,46,-258,-157,64,424,0
11,969,-18,34,-46,-312,-122,30,406,0
12,766,-64,9,-151,-307,-55,231,394,0
13,682,34,-14,-205,-244,52,317,380,0
14,917,192,-22,-173,-228,163,62,369,0
15,1170,278,-9,-130,-277,245,202,374,0
16,1394,321,46,-127,-357,305,431,396,0
17,1685,364,143,-180,-442,359,729,436,0
18,1965,392,285,-292,-548,390,1023,495,0
19,2181,425,451,-449,-663,384,1267,574,0
20,2212,434,644,-613,-761,342,1344,666,0
21,2132,394,832,-755,-799,257,1322,758,0
22,1821,372,958,-822,-769,129,1090,833,0
23,1444,357,993,-780,-660,8,788,870,0
24,1066,398,921,-624,-508,-64,463,858,0
25,795,480,759,-367,-323,-55,199,784,0
26,699,467,582,-81,-144,3,22,660,0
27,708,360,466,102,-35,31,79,551,0
28,704,212,387,170,6,35,169,475,0
29,670,93,317,139,10,54,252,410,0
30,677,54,274,43,16,86,267,347,0
31,781,105,248,-77,34,122,173,307,0
32,1084,242,261,-181,59,166,140,296,0
33,1280,370,278,-218,29,211,361,297,0
34,1196,443,308,-200,-8,239,312,300,0
35,1120,484,324,-166,-28,252,262,301,0
36,1037,543,319,-137,-1,256,213,298,0
37,1018,568,274,-115,69,240,197,293,0
38,1059,600,195,-106,158,210,232,291,0
39,1152,560,138,-75,209,189,288,291,0
42,1068,518,-83,12,215,152,189,275,0
43,1082,504,-145,18,200,160,202,271,0
44,1079,527,-155,13,129,143,210,255,0
45,1057,549,-150,21,43,108,200,228,0
46,1046,520,-108,52,-35,92,173,204,0
47,1027,508,-44,77,-93,71,146,191,0
48,976,500,20,92,-118,33,96,183,0
49,972,490,59,106,-113,0,90,177,0
50,1001,478,87,121,-104,-23,112,174,0
51,950,446,105,134,-107,-47,54,175,0
52,944,416,131,137,-100,-77,39,177,0
53,988,373,122,120,-93,-101,63,178,0
54,1053,346,113,70,-81,-123,114,175,0
55,1122,364,109,-3,-71,-150,184,173,0
56,1150,392,92,-75,-61,-187,218,180,0
57,1200,418,104,-126,-50,-233,274,198,0
58,1498,459,164,-169,-40,-280,575,224,0
59,1520,459,197,-180,-81,-310,599,252,0
60,1136,411,236,-165,-79,-338,230,279,0
61,1011,341,214,-144,-25,-373,88,303,0
62,985,284,144,-109,72,-380,35,322,0
63,1022,282,103,-46,154,-318,65,329,0
64,1004,283,65,48,168,-217,45,319,0
65,917,148,-1,142,152,-166,139,308,0
1,3946,1309,-7841,-1112,-1631,140,7875,818,0
2,665,443,1116,-1743,-449,-183,372,1016,0
3,1951,839,269,-1196,-491,-264,1140,1077,0
4,311,682,704,-468,-567,-12,28,1008,0
7,749,414,379,400,105,-16,64,666,0
8,740,218,315,469,60,46,166,628,0
9,776,120,259,392,43,88,173,583,0
10,774,105,170,225,30,104,200,516,0
11,765,189,141,44,43,116,199,439,0
12,735,328,175,-45,39,133,176,380,0
13,717,441,204,-38,43,150,133,336,0
14,743,498,214,11,53,160,80,302,0
15,823,530,217,56,77,157,2,278,0
16,952,579,228,83,107,154,137,264,0
17,994,610,221,97,115,135,187,251,0
18,939,629,226,86,134,87,152,237,0
19,813,699,212,62,233,31,92,238,0
20,1180,764,-30,-32,611,-19,406,313,0
21,2412,960,-516,-170,894,-63,1646,433,0
22,3019,-425,-2176,-418,243,-62,2745,443,0
23,1475,803,873,885,-249,341,892,551,0
24,967,297,417,1075,-473,146,94,677,0
25,1292,244,-14,487,-485,35,314,679,0
26,1421,97,30,69,-484,-162,424,646,0
27,1194,-133,177,-399,-454,-286,214,650,0
28,943,146,405,-730,-282,-325,36,690,0
29,838,517,547,-668,-146,-324,126,703,0
30,815,676,410,-388,-29,-305,135,661,0
31,969,633,246,-111,84,-273,183,590,0
32,1036,489,153,99,111,-237,155,528,0
33,1018,310,86,192,50,-199,67,478,0
34,961,172,50,187,-35,-156,22,432,0
35,891,65,8,100,-125,-111,106,384,0
36,836,19,6,-41,-183,-74,163,347,0
37,865,39,59,-178,-227,-44,132,336,0
38,840,80,137,-273,-274,-9,145,346,0
39,807,133,191,-304,-301,34,160,362,0
42,1282,328,331,-194,-257,266,364,392,0
43,1522,445,318,-154,-233,374,617,407,0
44,1576,518,310,-131,-236,452,687,431,0
45,1530,559,289,-162,-259,478,654,458,0
46,1430,586,263,-231,-263,439,567,478,0
47,1331,550,298,-332,-277,338,470,492,0
48,1237,571,375,-425,-289,217,413,505,0
49,1130,581,423,-438,-265,121,339,509,0
50,1067,548,421,-383,-224,62,271,497,0
51,977,497,409,-306,-191,32,169,470,0
52,865,430,380,-226,-160,27,38,431,0
53,758,367,363,-156,-133,39,82,387,0
54,671,302,350,-106,-104,67,185,342,0
55,625,261,334,-94,-72,102,244,304,0
56,656,284,328,-121,-29,133,213,280,0
57,735,364,333,-159,17,147,114,267,0
58,822,462,335,-179,63,147,0,262,0
59,889,545,341,-169,111,134,97,258,0
60,978,604,338,-144,164,107,198,255,0
61,1036,657,308,-108,231,75,264,257,0
62,1057,695,312,-67,309,35,302,269,0
63,854,340,-307,-102,478,10,30,312,0
64,2400,-260,-940,-1567,1486,-69,1590,682,0
65,1421,2121,584,-784,482,-77,687,730,0
1,885,3648,-1610,-580,-1110,1,3084,545,0
2,1207,932,199,-1118,-180,169,537,664,0
3,1312,739,520,-424,-114,-8,593,619,0
4,591,833,386,-101,-278,71,91,556,0
5,796,653,325,59,-19,61,79,462,0
6,735,514,97,142,7,23,97,398,0
7,868,389,93,67,51,-14,44,335,0
8,807,379,73,-21,30,-17,105,276,0
9,814,427,102,-49,3,-15,75,231,0
10,813,427,176,-26,-33,-9,64,193,0
11,805,410,220,10,-58,11,70,166,0
12,780,397,263,31,-51,36,86,147,0
13,729,403,297,41,-26,52,115,131,0
14,692,415,301,46,19,59,138,120,0
15,714,441,299,47,80,53,109,117,0
16,801,485,284,52,139,39,21,124,0
17,922,535,273,69,186,26,100,139,0
18,1035,607,265,109,226,15,228,162,0
19,1162,600,253,150,247,-6,332,187,0
20,1223,640,288,142,281,-47,410,213,0
21,1377,-337,-2459,-100,584,20,1838,289,0
22,3560,608,-1204,-136,108,-119,2806,273,0
23,811,990,482,1036,-203,321,367,439,0
24,892,620,711,1022,-219,218,298,564,0
25,797,51,214,837,-298,41,173,629,0
26,902,45,41,350,-120,-102,95,580,0
27,931,95,120,46,-119,-147,56,503,0
28,911,201,208,-136,-79,-107,44,440,0
29,944,344,230,-199,-74,-45,30,395,0
30,939,525,253,-153,-80,-15,105,351,0
31,900,606,301,-35,-102,-12,125,302,0
32,871,568,308,59,-118,-37,84,269,0
33,880,461,322,65,-123,-81,44,247,0
34,899,371,320,-8,-109,-135,23,232,0
35,884,317,329,-111,-67,-193,4,232,0
36,846,296,340,-183,-15,-227,41,244,0
37,832,307,345,-206,37,-227,48,256,0
38,879,355,325,-172,93,-197,2,260,0
39,979,396,305,-86,138,-148,99,252,0
40,978,367,274,20,146,-98,79,237,0
41,1120,305,269,88,144,-53,191,225,0
42,1274,289,299,127,121,10,340,215,0
43,1039,318,339,185,78,77,138,215,0
44,775,497,397,329,65,114,2,242,0
45,659,394,289,475,112,149,179,296,0
46,584,442,-361,453,362,105,183,354,0
47,-2773,3886,-1464,1743,-347,-233,3993,642,0
48,933,-630,-1092,760,601,-37,568,707,0
49,1811,-92,-431,141,214,-239,863,636,0
52,512,89,47,-603,-69,-276,478,622,0
53,584,233,243,-501,49,-130,325,601,0
54,615,416,251,-229,28,-3,216,527,0
55,644,358,233,38,17,97,227,443,0
56,648,279,194,209,2,190,268,410,0
57,704,236,127,252,36,269,246,402,0
58,860,253,103,200,65,322,97,398,0
59,1040,360,110,108,61,353,106,393,0
60,1136,544,167,48,38,361,270,388,0
61,1165,745,239,68,32,336,403,379,0
62,1137,836,296,152,32,275,441,366,0
63,1112,810,322,250,41,171,412,354,0
64,970,611,308,302,37,51,187,345,0
65,869,444,287,283,37,-36,251,333,0
1,1931,-458,-3150,932,157,63,2723,403,0
2,1382,307,306,952,77,18,448,513,0
3,1401,-339,209,675,1,3,456,545,0
4,960,103,-266,91,109,-68,1,468,0
5,1171,214,-170,-273,134,-107,202,438,0
6,1051,444,88,-351,-15,-121,144,425,0
7,966,555,201,-273,-144,-162,132,409,0
8,917,450,222,-171,-209,-197,45,394,0
9,877,337,234,-141,-206,-209,31,380,0
12,769,313,268,-100,-51,-105,127,300,0
13,818,313,243,-46,-10,-62,91,255,0
14,871,283,199,-4,-1,-20,62,208,0
15,892,251,164,2,-10,21,58,171,0
16,904,273,154,-10,-23,62,43,150,0
17,916,312,157,-28,-40,92,19,141,0
20,1192,444,155,-108,-41,170,281,156,0
21,1113,503,154,-94,-39,188,231,167,0
22,938,486,117,-73,-42,172,62,172,0
23,1839,1691,-319,-304,-279,-83,1518,221,0
24,618,548,137,-272,-299,60,162,259,0
25,589,367,273,-171,-75,155,254,255,0
26,884,477,337,-49,-53,192,59,245,0
27,871,593,121,18,18,177,60,232,0
28,934,525,43,55,96,163,72,225,0
29,900,455,-41,26,95,149,9,215,0
30,865,459,-56,-44,68,131,19,203,0
31,861,518,-20,-89,29,97,5,189,0
32,891,568,9,-72,-4,64,56,170,0
33,902,557,53,-22,-22,61,61,150,0
34,881,571,89,25,-23,79,53,137,0
35,827,605,106,64,-1,76,30,129,0
36,779,601,92,90,37,47,11,125,0
37,830,582,69,99,63,8,16,123,0
38,883,587,54,109,67,-26,61,124,0
39,919,571,65,133,64,-53,83,131,0
40,961,539,95,153,54,-75,105,140,0
41,1019,508,116,149,48,-96,144,148,0
42,1071,501,121,117,51,-126,188,154,0
43,1167,486,138,76,51,-155,271,159,0
44,1298,490,166,37,39,-177,397,164,0
45,1210,495,162,33,26,-180,317,168,0
46,1043,435,168,83,41,-155,142,170,0
47,929,389,161,128,27,-154,19,177,0
48,779,277,467,169,18,-147,50,186,0
49,824,445,7,239,-37,-111,63,202,0
50,1073,304,170,108,61,-197,128,208,0
51,1097,334,146,50,28,-160,155,200,0
52,1200,440,210,65,4,-112,295,186,0
53,1120,434,207,94,-26,-89,218,175,0
54,1008,350,203,77,-46,-87,86,165,0
55,898,283,200,-1,-70,-103,37,156,0
56,799,285,214,-89,-68,-124,125,158,0
57,748,311,226,-130,-41,-134,158,165,0
58,752,334,216,-119,-1,-125,149,166,0
59,781,332,204,-63,26,-98,127,157,0
60,797,292,180,2,34,-59,132,139,0
63,828,162,123,-1,-18,107,147,109,0
64,878,219,139,-56,-36,153,84,121,0
65,932,289,184,-78,-52,198,111,140,0
1,1310,1721,-1810,-575,73,-23,1820,321,0
2,850,892,270,36,7,110,261,280,0
3,623,1018,484,304,-122,95,287,292,0
4,709,550,268,467,-7,128,63,330,0
5,825,406,208,435,-28,116,57,354,0
6,808,344,183,299,-18,57,102,344,0
7,724,341,125,130,26,20,190,302,0
8,792,407,82,-30,108,-6,105,264,0
9,942,577,93,-106,154,-31,108,249,0
10,1092,701,117,-61,155,-49,302,234,0
11,1122,506,-357,24,143,-59,281,218,0
12,1303,245,-520,84,241,-124,424,231,0
13,1227,242,-96,429,9,11,254,270,0
14,877,257,81,501,-10,56,82,317,0
15,953,251,-41,318,-9,-16,13,317,0
16,998,225,-144,44,50,-98,33,277,0
17,1068,291,-90,-184,2,-187,110,274,0
18,1110,477,-20,-279,-52,-237,208,293,0
19,1185,469,108,-233,-117,-252,279,307,0
20,1121,452,144,-160,-169,-237,217,312,0
21,1085,372,176,-117,-189,-214,160,311,0
22,1015,307,197,-132,-204,-200,78,311,0
23,928,275,196,-171,-186,-186,12,312,0
24,851,269,201,-202,-145,-162,85,308,0
25,833,286,198,-206,-110,-131,97,300,0
26,830,304,195,-179,-96,-98,94,285,0
27,832,308,198,-136,-96,-61,90,263,0
28,830,293,197,-96,-98,-23,98,238,0
29,845,267,194,-81,-96,13,92,216,0
30,841,248,182,-98,-98,46,104,202,0
31,860,260,175,-131,-102,74,84,197,0
32,865,297,184,-153,-110,100,67,200,0
33,875,319,197,-148,-118,127,48,206,0
34,922,333,208,-136,-123,160,2,213,0
35,1002,349,226,-130,-126,194,84,223,0
36,1102,393,239,-127,-129,228,194,237,0
37,1176,474,245,-124,-132,262,291,253,0
38,1185,605,209,-111,-102,286,346,267,0
39,1287,663,151,-92,-69,288,455,275,0
40,1411,737,74,-99,-13,233,593,271,0
41,1389,641,-43,-92,-7,189,530,259,0
42,1172,568,-94,-147,-55,135,305,248,0
43,991,519,-91,-205,-116,80,122,248,0
44,890,522,-26,-244,-191,27,32,260,0
45,875,581,110,-229,-262,-18,56,278,0
46,861,584,203,-175,-290,-63,59,291,0
47,861,474,270,-154,-304,-110,19,304,0
48,756,360,296,-199,-277,-157,111,318,0
49,650,274,323,-258,-202,-174,224,329,0
50,554,283,373,-279,-113,-156,274,331,0
51,545,331,379,-232,-5,-112,258,316,0
52,614,365,370,-129,87,-61,195,286,0
53,758,356,343,-20,150,-12,95,259,0
54,813,346,309,43,180,29,63,244,0
55,854,380,276,64,227,53,25,244,0
56,937,480,268,73,278,63,86,254,0
57,1001,619,262,138,392,72,205,287,0
58,2218,888,-3754,435,-488,16,3449,360,0
59,993,-279,-1719,648,345,129,1004,437,0
60,1173,44,250,308,39,104,200,415,0
61,781,198,58,-95,-32,-130,192,365,0
62,800,422,-69,-232,209,-58,92,355,0
63,1056,654,-29,-214,275,-5,242,353,0
64,1182,751,107,-18,172,-35,404,318,0
65,1174,586,137,194,5,-52,418,294,0
1,1395,862,-1004,201,86,204,922,228,0
2,980,503,-49,309,-41,104,102,248,0
3,1005,500,135,241,-21,23,130,247,0
4,862,482,-60,171,54,-17,10,233,0
5,969,392,-117,75,90,-58,51,213,0
6,1013,356,-27,17,30,-81,74,188,0
7,1007,267,-80,-32,-31,-110,44,174,0
8,1030,174,-90,-113,-38,-111,48,171,0
9,1120,246,-15,-184,-62,-57,146,177,0
10,1140,416,86,-172,-118,12,216,183,0
11,950,552,154,-88,-141,47,109,181,0
12,785,568,162,2,-110,42,17,168,0
13,740,486,142,37,-69,3,103,150,0
16,1074,450,188,-39,-8,-116,179,130,0
17,1070,403,204,-43,-12,-127,161,131,0
18,995,417,211,-48,-15,-122,99,131,0
19,900,423,185,-41,21,-119,11,130,0
20,885,410,128,-42,58,-131,16,134,0
21,924,412,81,-42,68,-142,14,139,0
22,977,411,52,-37,61,-140,61,143,0
23,1008,372,30,-42,42,-140,74,144,0
24,962,350,11,-52,19,-137,23,145,0
25,912,330,-1,-43,18,-119,30,141,0
26,903,315,-20,-25,11,-84,43,130,0
27,912,301,-32,-11,-13,-45,39,114,0
28,904,296,-33,-10,-49,-8,48,101,0
29,883,279,-34,-31,-78,15,73,98,0
30,922,254,-33,-78,-106,31,43,105,0
31,971,250,-13,-138,-145,55,2,125,0
32,1014,300,36,-184,-191,82,58,156,0
33,1051,332,81,-214,-229,102,105,190,0
34,1108,353,122,-244,-268,116,169,228,0
35,1179,401,158,-273,-308,125,255,268,0
36,1268,430,215,-294,-339,124,356,308,0
37,1776,433,307,-356,-365,113,853,350,0
38,1795,416,429,-433,-501,106,891,414,0
39,1188,275,506,-504,-544,66,320,480,0
40,899,193,580,-577,-544,8,87,543,0
41,673,261,575,-587,-439,-16,77,581,0
42,655,439,539,-454,-295,29,44,573,0
43,808,605,496,-239,-192,73,124,521,0
44,906,617,413,-18,-113,90,171,446,0
45,833,471,330,97,-64,83,12,385,0
46,722,287,256,81,-38,66,181,330,0
47,674,232,192,-11,-3,69,261,278,0
48,690,303,180,-90,29,101,225,250,0
49,798,404,204,-114,39,127,82,235,0
50,847,475,254,-96,25,139,3,222,0
51,870,532,289,-70,31,149,59,211,0
52,833,617,300,-61,92,149,79,205,0
53,850,738,280,-37,193,147,159,213,0
54,774,852,278,8,317,121,184,238,0
55,2616,-234,-5712,-989,477,186,5286,413,0
56,456,2331,-658,-306,8,-100,1464,395,0
57,1039,1068,556,320,17,41,590,380,0
58,738,760,468,572,-104,-5,158,420,0
59,768,254,185,568,-150,-38,170,454,0
60,898,166,97,299,-147,-69,81,431,0
61,818,73,60,-27,-78,-112,176,372,0
62,768,138,87,-293,-17,-111,214,360,0
63,779,254,155,-421,7,-83,166,374,0
64,758,378,198,-395,2,-47,130,379,0
65,922,472,-33,-142,-72,58,291,337,0
1,1248,481,-1819,-43,128,-75,1257,347,0
2,1062,378,-480,-351,25,-110,225,351,0
3,727,481,-282,-391,-19,-157,83,365,0
4,820,544,-50,-319,103,-123,14,363,0
5,1080,590,-28,-116,181,-52,230,335,0
6,1234,527,68,62,99,-18,343,291,0
7,1034,434,92,155,-24,14,125,264,0
8,841,354,33,175,-70,58,86,251,0
9,801,375,18,110,-56,77,115,230,0
10,852,433,37,28,-27,46,43,196,0
11,933,436,63,-13,-24,-3,31,162,0
12,981,405,107,-34,-54,-23,66,143,0
13,954,383,136,-42,-80,-21,36,132,0
14,909,343,169,-65,-98,-20,13,130,0
15,866,322,182,-111,-106,-29,58,135,0
16,814,326,209,-153,-97,-39,98,145,0
17,790,317,227,-170,-80,-44,119,154,0
18,824,332,239,-166,-62,-37,80,159,0
19,820,342,239,-126,-51,-13,79,155,0
20,814,323,216,-88,-35,18,98,143,0
21,850,328,210,-71,-21,43,65,131,0
22,877,371,226,-38,-10,70,21,121,0
23,907,392,234,20,3,107,15,118,0
24,939,389,208,54,32,146,37,126,0
25,972,393,168,43,77,176,61,140,0
26,880,446,130,14,155,197,4,162,0
27,919,437,-104,-79,547,259,22,252,0
28,2002,1083,-1194,-169,271,188,1570,275,0
29,1142,1381,-866,-328,-222,-156,990,305,0
30,1516,768,58,-188,-304,-195,700,325,0
31,1159,538,323,71,-459,-94,317,355,0
32,793,279,159,19,-289,-36,144,342,0
33,743,289,72,-119,-213,-62,199,324,0
34,693,303,-47,-290,-73,-122,242,323,0
35,809,445,-37,-308,-22,-137,75,326,0
36,964,540,18,-191,-35,-116,105,306,0
37,964,488,61,-41,-123,-101,82,277,0
38,868,342,100,25,-183,-103,61,264,0
39,762,187,120,-14,-205,-109,206,257,0
40,685,158,179,-101,-175,-94,274,250,0
41,625,254,259,-104,-118,-48,277,233,0
42,620,309,295,-15,-57,12,247,198,0
43,671,362,275,101,-6,61,189,182,0
44,729,370,225,182,25,112,152,189,0
45,758,383,177,164,80,153,132,198,0
46,800,473,142,92,162,154,59,207,0
47,800,590,117,44,246,118,0,221,0
48,414,66,-1430,-70,322,118,490,246,0
49,2372,506,-2634,-740,-149,-5,2580,348,0
50,916,937,-16,-545,19,70,310,388,0
51,912,1258,548,-122,-20,-39,647,336,0
52,922,896,408,356,93,5,348,342,0
53,1045,591,177,552,128,43,213,387,0
54,1084,306,90,518,88,38,129,415,0
55,1004,228,-17,322,29,29,29,397,0
56,878,256,-113,90,33,18,78,337,0
57,837,351,-109,-88,38,-10,85,288,0
58,836,467,-31,-135,15,-23,41,258,0
59,925,529,56,-75,-37,-22,67,223,0
60,999,555,147,22,-95,-7,152,198,0
61,981,539,224,121,-124,11,141,193,0
62,904,480,242,171,-123,19,51,196,0
63,875,436,247,160,-95,16,8,194,0
64,858,418,232,101,-60,-3,17,179,0
65,829,439,219,36,-24,-36,85,154,0
1,150,1113,-2650,-229,-212,-55,1878,203,0
2,970,805,256,-124,49,-171,286,206,0
3,680,565,573,67,-119,-122,53,201,0
6,1075,582,67,301,293,-1,224,272,0
7,1078,466,104,353,167,-63,179,297,0
8,970,313,121,348,38,-79,26,309,0
9,858,224,120,277,-24,-75,105,304,0
10,798,199,148,172,-20,-72,164,281,0
11,788,230,197,102,-3,-55,155,248,0
12,783,260,245,74,6,-22,139,213,0
13,766,308,280,77,29,10,128,187,0
14,767,374,288,112,66,39,99,176,0
15,804,432,281,166,119,58,45,183,0
16,860,465,267,224,162,63,13,203,0
17,901,461,252,260,174,49,42,226,0
18,889,429,246,258,175,14,17,243,0
19,911,392,245,220,185,-22,21,252,0
20,1103,497,-60,168,206,-56,211,256,0
21,1509,-225,-1812,134,-36,22,1368,232,0
22,999,360,-386,420,88,0,129,272,0
23,1027,-8,-197,178,105,-32,45,259,0
24,898,249,-122,-157,31,-87,60,243,0
